Date,Realised/Wind Onshore in MAW
2014-12-31 23:00:00,8113
2014-12-31 23:15:00,8092
2014-12-31 23:30:00,8161
2014-12-31 23:45:00,8146
2015-01-01 00:00:00,8183
2015-01-01 00:15:00,8301
2015-01-01 00:30:00,8297
2015-01-01 00:45:00,8409
2015-01-01 01:00:00,8538
2015-01-01 01:15:00,8535
2015-01-01 01:30:00,8515
2015-01-01 01:45:00,8572
2015-01-01 02:00:00,8598
2015-01-01 02:15:00,8501
2015-01-01 02:30:00,8486
2015-01-01 02:45:00,8623
2015-01-01 03:00:00,8736
2015-01-01 03:15:00,8724
2015-01-01 03:30:00,8599
2015-01-01 03:45:00,8515
2015-01-01 04:00:00,8804
2015-01-01 04:15:00,8746
2015-01-01 04:30:00,8682
2015-01-01 04:45:00,8615
2015-01-01 05:00:00,8730
2015-01-01 05:15:00,8944
2015-01-01 05:30:00,9383
2015-01-01 05:45:00,9612
2015-01-01 06:00:00,9623
2015-01-01 06:15:00,9748
2015-01-01 06:30:00,9916
2015-01-01 06:45:00,9957
2015-01-01 07:00:00,9861
2015-01-01 07:15:00,9909
2015-01-01 07:30:00,9527
2015-01-01 07:45:00,9435
2015-01-01 08:00:00,9340
2015-01-01 08:15:00,9540
2015-01-01 08:30:00,9607
2015-01-01 08:45:00,9520
2015-01-01 09:00:00,9681
2015-01-01 09:15:00,9875
2015-01-01 09:30:00,10160
2015-01-01 09:45:00,10384
2015-01-01 10:00:00,10569
2015-01-01 10:15:00,10783
2015-01-01 10:30:00,10912
2015-01-01 10:45:00,11186
2015-01-01 11:00:00,11239
2015-01-01 11:15:00,11603
2015-01-01 11:30:00,11710
2015-01-01 11:45:00,11749
2015-01-01 12:00:00,11854
2015-01-01 12:15:00,12129
2015-01-01 12:30:00,12058
2015-01-01 12:45:00,11868
2015-01-01 13:00:00,11558
2015-01-01 13:15:00,11491
2015-01-01 13:30:00,11323
2015-01-01 13:45:00,11212
2015-01-01 14:00:00,11109
2015-01-01 14:15:00,11139
2015-01-01 14:30:00,11329
2015-01-01 14:45:00,11729
2015-01-01 15:00:00,12178
2015-01-01 15:15:00,12804
2015-01-01 15:30:00,13367
2015-01-01 15:45:00,13883
2015-01-01 16:00:00,14226
2015-01-01 16:15:00,14667
2015-01-01 16:30:00,15231
2015-01-01 16:45:00,15522
2015-01-01 17:00:00,15887
2015-01-01 17:15:00,16240
2015-01-01 17:30:00,16486
2015-01-01 17:45:00,16763
2015-01-01 18:00:00,17157
2015-01-01 18:15:00,17352
2015-01-01 18:30:00,17608
2015-01-01 18:45:00,17821
2015-01-01 19:00:00,18189
2015-01-01 19:15:00,18471
2015-01-01 19:30:00,18765
2015-01-01 19:45:00,19211
2015-01-01 20:00:00,19480
2015-01-01 20:15:00,19702
2015-01-01 20:30:00,19898
2015-01-01 20:45:00,20246
2015-01-01 21:00:00,20531
2015-01-01 21:15:00,20689
2015-01-01 21:30:00,20658
2015-01-01 21:45:00,20986
2015-01-01 22:00:00,21076
2015-01-01 22:15:00,21421
2015-01-01 22:30:00,21859
2015-01-01 22:45:00,22000
2015-01-01 23:00:00,22117
2015-01-01 23:15:00,21867
2015-01-01 23:30:00,22129
2015-01-01 23:45:00,22554
2015-01-02 00:00:00,22844
2015-01-02 00:15:00,22903
2015-01-02 00:30:00,23275
2015-01-02 00:45:00,23610
2015-01-02 01:00:00,23877
2015-01-02 01:15:00,23794
2015-01-02 01:30:00,23945
2015-01-02 01:45:00,24248
2015-01-02 02:00:00,24447
2015-01-02 02:15:00,24532
2015-01-02 02:30:00,24715
2015-01-02 02:45:00,25141
2015-01-02 03:00:00,25174
2015-01-02 03:15:00,25305
2015-01-02 03:30:00,25527
2015-01-02 03:45:00,25538
2015-01-02 04:00:00,25790
2015-01-02 04:15:00,25883
2015-01-02 04:30:00,25891
2015-01-02 04:45:00,25571
2015-01-02 05:00:00,25914
2015-01-02 05:15:00,25971
2015-01-02 05:30:00,26059
2015-01-02 05:45:00,25485
2015-01-02 06:00:00,25644
2015-01-02 06:15:00,25740
2015-01-02 06:30:00,25710
2015-01-02 06:45:00,25684
2015-01-02 07:00:00,25864
2015-01-02 07:15:00,26193
2015-01-02 07:30:00,26403
2015-01-02 07:45:00,25979
2015-01-02 08:00:00,25943
2015-01-02 08:15:00,25892
2015-01-02 08:30:00,25266
2015-01-02 08:45:00,25166
2015-01-02 09:00:00,25291
2015-01-02 09:15:00,25105
2015-01-02 09:30:00,25207
2015-01-02 09:45:00,25339
2015-01-02 10:00:00,25358
2015-01-02 10:15:00,25356
2015-01-02 10:30:00,25467
2015-01-02 10:45:00,25382
2015-01-02 11:00:00,25300
2015-01-02 11:15:00,25202
2015-01-02 11:30:00,25214
2015-01-02 11:45:00,25195
2015-01-02 12:00:00,25209
2015-01-02 12:15:00,25439
2015-01-02 12:30:00,25353
2015-01-02 12:45:00,25452
2015-01-02 13:00:00,25138
2015-01-02 13:15:00,24874
2015-01-02 13:30:00,24700
2015-01-02 13:45:00,24534
2015-01-02 14:00:00,24739
2015-01-02 14:15:00,24426
2015-01-02 14:30:00,24393
2015-01-02 14:45:00,24414
2015-01-02 15:00:00,24570
2015-01-02 15:15:00,24367
2015-01-02 15:30:00,24078
2015-01-02 15:45:00,23887
2015-01-02 16:00:00,23746
2015-01-02 16:15:00,23651
2015-01-02 16:30:00,23785
2015-01-02 16:45:00,24056
2015-01-02 17:00:00,24414
2015-01-02 17:15:00,24541
2015-01-02 17:30:00,24628
2015-01-02 17:45:00,24557
2015-01-02 18:00:00,24513
2015-01-02 18:15:00,24276
2015-01-02 18:30:00,24264
2015-01-02 18:45:00,24071
2015-01-02 19:00:00,24026
2015-01-02 19:15:00,23779
2015-01-02 19:30:00,23542
2015-01-02 19:45:00,23721
2015-01-02 20:00:00,23743
2015-01-02 20:15:00,23908
2015-01-02 20:30:00,23845
2015-01-02 20:45:00,24064
2015-01-02 21:00:00,23696
2015-01-02 21:15:00,23971
2015-01-02 21:30:00,24182
2015-01-02 21:45:00,24323
2015-01-02 22:00:00,24294
2015-01-02 22:15:00,24275
2015-01-02 22:30:00,24104
2015-01-02 22:45:00,23929
2015-01-02 23:00:00,23752
2015-01-02 23:15:00,23552
2015-01-02 23:30:00,23565
2015-01-02 23:45:00,23397
2015-01-03 00:00:00,23085
2015-01-03 00:15:00,22856
2015-01-03 00:30:00,22754
2015-01-03 00:45:00,22375
2015-01-03 01:00:00,22134
2015-01-03 01:15:00,21881
2015-01-03 01:30:00,21281
2015-01-03 01:45:00,21122
2015-01-03 02:00:00,20854
2015-01-03 02:15:00,20420
2015-01-03 02:30:00,20299
2015-01-03 02:45:00,20049
2015-01-03 03:00:00,19918
2015-01-03 03:15:00,19677
2015-01-03 03:30:00,19758
2015-01-03 03:45:00,19758
2015-01-03 04:00:00,19847
2015-01-03 04:15:00,19951
2015-01-03 04:30:00,20145
2015-01-03 04:45:00,20036
2015-01-03 05:00:00,20365
2015-01-03 05:15:00,20768
2015-01-03 05:30:00,20997
2015-01-03 05:45:00,21124
2015-01-03 06:00:00,21231
2015-01-03 06:15:00,21266
2015-01-03 06:30:00,21439
2015-01-03 06:45:00,21795
2015-01-03 07:00:00,22282
2015-01-03 07:15:00,22510
2015-01-03 07:30:00,22436
2015-01-03 07:45:00,22644
2015-01-03 08:00:00,22869
2015-01-03 08:15:00,22962
2015-01-03 08:30:00,22950
2015-01-03 08:45:00,22926
2015-01-03 09:00:00,22612
2015-01-03 09:15:00,22423
2015-01-03 09:30:00,22683
2015-01-03 09:45:00,22775
2015-01-03 10:00:00,22843
2015-01-03 10:15:00,22788
2015-01-03 10:30:00,22750
2015-01-03 10:45:00,22529
2015-01-03 11:00:00,22536
2015-01-03 11:15:00,22563
2015-01-03 11:30:00,22281
2015-01-03 11:45:00,22017
2015-01-03 12:00:00,21461
2015-01-03 12:15:00,20912
2015-01-03 12:30:00,20360
2015-01-03 12:45:00,19899
2015-01-03 13:00:00,19534
2015-01-03 13:15:00,19125
2015-01-03 13:30:00,18762
2015-01-03 13:45:00,18382
2015-01-03 14:00:00,17762
2015-01-03 14:15:00,17324
2015-01-03 14:30:00,16623
2015-01-03 14:45:00,16206
2015-01-03 15:00:00,16129
2015-01-03 15:15:00,15899
2015-01-03 15:30:00,15325
2015-01-03 15:45:00,14897
2015-01-03 16:00:00,14871
2015-01-03 16:15:00,14897
2015-01-03 16:30:00,14938
2015-01-03 16:45:00,14853
2015-01-03 17:00:00,14520
2015-01-03 17:15:00,14076
2015-01-03 17:30:00,13668
2015-01-03 17:45:00,13479
2015-01-03 18:00:00,12796
2015-01-03 18:15:00,12469
2015-01-03 18:30:00,11979
2015-01-03 18:45:00,12485
2015-01-03 19:00:00,12759
2015-01-03 19:15:00,13127
2015-01-03 19:30:00,13575
2015-01-03 19:45:00,13967
2015-01-03 20:00:00,14132
2015-01-03 20:15:00,14653
2015-01-03 20:30:00,14856
2015-01-03 20:45:00,15167
2015-01-03 21:00:00,14743
2015-01-03 21:15:00,15400
2015-01-03 21:30:00,15496
2015-01-03 21:45:00,15546
2015-01-03 22:00:00,15810
2015-01-03 22:15:00,16820
2015-01-03 22:30:00,17105
2015-01-03 22:45:00,17557
2015-01-03 23:00:00,17298
2015-01-03 23:15:00,17189
2015-01-03 23:30:00,17283
2015-01-03 23:45:00,17630
2015-01-04 00:00:00,17940
2015-01-04 00:15:00,18110
2015-01-04 00:30:00,18649
2015-01-04 00:45:00,18191
2015-01-04 01:00:00,17988
2015-01-04 01:15:00,18177
2015-01-04 01:30:00,18666
2015-01-04 01:45:00,18715
2015-01-04 02:00:00,18553
2015-01-04 02:15:00,18449
2015-01-04 02:30:00,18297
2015-01-04 02:45:00,18549
2015-01-04 03:00:00,18660
2015-01-04 03:15:00,18557
2015-01-04 03:30:00,18651
2015-01-04 03:45:00,18505
2015-01-04 04:00:00,18463
2015-01-04 04:15:00,18317
2015-01-04 04:30:00,18233
2015-01-04 04:45:00,17971
2015-01-04 05:00:00,17976
2015-01-04 05:15:00,17985
2015-01-04 05:30:00,18078
2015-01-04 05:45:00,18473
2015-01-04 06:00:00,18124
2015-01-04 06:15:00,17344
2015-01-04 06:30:00,17106
2015-01-04 06:45:00,17424
2015-01-04 07:00:00,17334
2015-01-04 07:15:00,17354
2015-01-04 07:30:00,17833
2015-01-04 07:45:00,17327
2015-01-04 08:00:00,16944
2015-01-04 08:15:00,16746
2015-01-04 08:30:00,16619
2015-01-04 08:45:00,16719
2015-01-04 09:00:00,16700
2015-01-04 09:15:00,16345
2015-01-04 09:30:00,16162
2015-01-04 09:45:00,16089
2015-01-04 10:00:00,16194
2015-01-04 10:15:00,16161
2015-01-04 10:30:00,16484
2015-01-04 10:45:00,16776
2015-01-04 11:00:00,16467
2015-01-04 11:15:00,16564
2015-01-04 11:30:00,16214
2015-01-04 11:45:00,16207
2015-01-04 12:00:00,16263
2015-01-04 12:15:00,16163
2015-01-04 12:30:00,16168
2015-01-04 12:45:00,16155
2015-01-04 13:00:00,15945
2015-01-04 13:15:00,15761
2015-01-04 13:30:00,15504
2015-01-04 13:45:00,15307
2015-01-04 14:00:00,14976
2015-01-04 14:15:00,14674
2015-01-04 14:30:00,14413
2015-01-04 14:45:00,14346
2015-01-04 15:00:00,14193
2015-01-04 15:15:00,13943
2015-01-04 15:30:00,13390
2015-01-04 15:45:00,13280
2015-01-04 16:00:00,13346
2015-01-04 16:15:00,13221
2015-01-04 16:30:00,13204
2015-01-04 16:45:00,13231
2015-01-04 17:00:00,13207
2015-01-04 17:15:00,13149
2015-01-04 17:30:00,13263
2015-01-04 17:45:00,13503
2015-01-04 18:00:00,13651
2015-01-04 18:15:00,13826
2015-01-04 18:30:00,13910
2015-01-04 18:45:00,13900
2015-01-04 19:00:00,13777
2015-01-04 19:15:00,13954
2015-01-04 19:30:00,13577
2015-01-04 19:45:00,13533
2015-01-04 20:00:00,12950
2015-01-04 20:15:00,12746
2015-01-04 20:30:00,12578
2015-01-04 20:45:00,12380
2015-01-04 21:00:00,12253
2015-01-04 21:15:00,11929
2015-01-04 21:30:00,11847
2015-01-04 21:45:00,11941
2015-01-04 22:00:00,12028
2015-01-04 22:15:00,11974
2015-01-04 22:30:00,11981
2015-01-04 22:45:00,11988
2015-01-04 23:00:00,11895
2015-01-04 23:15:00,11809
2015-01-04 23:30:00,11810
2015-01-04 23:45:00,11875
2015-01-05 00:00:00,11822
2015-01-05 00:15:00,11777
2015-01-05 00:30:00,11838
2015-01-05 00:45:00,11822
2015-01-05 01:00:00,12021
2015-01-05 01:15:00,12124
2015-01-05 01:30:00,12344
2015-01-05 01:45:00,12306
2015-01-05 02:00:00,12338
2015-01-05 02:15:00,12250
2015-01-05 02:30:00,12282
2015-01-05 02:45:00,12381
2015-01-05 03:00:00,12705
2015-01-05 03:15:00,12967
2015-01-05 03:30:00,13036
2015-01-05 03:45:00,13666
2015-01-05 04:00:00,14025
2015-01-05 04:15:00,14417
2015-01-05 04:30:00,14590
2015-01-05 04:45:00,14546
2015-01-05 05:00:00,14599
2015-01-05 05:15:00,14919
2015-01-05 05:30:00,15152
2015-01-05 05:45:00,15246
2015-01-05 06:00:00,14827
2015-01-05 06:15:00,14922
2015-01-05 06:30:00,15048
2015-01-05 06:45:00,14872
2015-01-05 07:00:00,14986
2015-01-05 07:15:00,14974
2015-01-05 07:30:00,14741
2015-01-05 07:45:00,14715
2015-01-05 08:00:00,14480
2015-01-05 08:15:00,14319
2015-01-05 08:30:00,14218
2015-01-05 08:45:00,14135
2015-01-05 09:00:00,13739
2015-01-05 09:15:00,13573
2015-01-05 09:30:00,13122
2015-01-05 09:45:00,12806
2015-01-05 10:00:00,12475
2015-01-05 10:15:00,12175
2015-01-05 10:30:00,11758
2015-01-05 10:45:00,11406
2015-01-05 11:00:00,11202
2015-01-05 11:15:00,10887
2015-01-05 11:30:00,10574
2015-01-05 11:45:00,10165
2015-01-05 12:00:00,9945
2015-01-05 12:15:00,9677
2015-01-05 12:30:00,9197
2015-01-05 12:45:00,8812
2015-01-05 13:00:00,8223
2015-01-05 13:15:00,7748
2015-01-05 13:30:00,7285
2015-01-05 13:45:00,6935
2015-01-05 14:00:00,6470
2015-01-05 14:15:00,6075
2015-01-05 14:30:00,5709
2015-01-05 14:45:00,5471
2015-01-05 15:00:00,5191
2015-01-05 15:15:00,4990
2015-01-05 15:30:00,4729
2015-01-05 15:45:00,4615
2015-01-05 16:00:00,4474
2015-01-05 16:15:00,4469
2015-01-05 16:30:00,4296
2015-01-05 16:45:00,4172
2015-01-05 17:00:00,4109
2015-01-05 17:15:00,4083
2015-01-05 17:30:00,4129
2015-01-05 17:45:00,3996
2015-01-05 18:00:00,3982
2015-01-05 18:15:00,3778
2015-01-05 18:30:00,3612
2015-01-05 18:45:00,3455
2015-01-05 19:00:00,3228
2015-01-05 19:15:00,3076
2015-01-05 19:30:00,2923
2015-01-05 19:45:00,2828
2015-01-05 20:00:00,2667
2015-01-05 20:15:00,2538
2015-01-05 20:30:00,2426
2015-01-05 20:45:00,2290
2015-01-05 21:00:00,2133
2015-01-05 21:15:00,2003
2015-01-05 21:30:00,1868
2015-01-05 21:45:00,1733
2015-01-05 22:00:00,1653
2015-01-05 22:15:00,1593
2015-01-05 22:30:00,1643
2015-01-05 22:45:00,1584
2015-01-05 23:00:00,1476
2015-01-05 23:15:00,1314
2015-01-05 23:30:00,1256
2015-01-05 23:45:00,1201
2015-01-06 00:00:00,1101
2015-01-06 00:15:00,1036
2015-01-06 00:30:00,997
2015-01-06 00:45:00,911
2015-01-06 01:00:00,834
2015-01-06 01:15:00,779
2015-01-06 01:30:00,723
2015-01-06 01:45:00,716
2015-01-06 02:00:00,721
2015-01-06 02:15:00,712
2015-01-06 02:30:00,681
2015-01-06 02:45:00,699
2015-01-06 03:00:00,712
2015-01-06 03:15:00,771
2015-01-06 03:30:00,774
2015-01-06 03:45:00,800
2015-01-06 04:00:00,844
2015-01-06 04:15:00,895
2015-01-06 04:30:00,935
2015-01-06 04:45:00,1038
2015-01-06 05:00:00,1129
2015-01-06 05:15:00,1200
2015-01-06 05:30:00,1237
2015-01-06 05:45:00,1369
2015-01-06 06:00:00,1436
2015-01-06 06:15:00,1502
2015-01-06 06:30:00,1635
2015-01-06 06:45:00,1667
2015-01-06 07:00:00,1803
2015-01-06 07:15:00,1896
2015-01-06 07:30:00,2003
2015-01-06 07:45:00,2080
2015-01-06 08:00:00,2212
2015-01-06 08:15:00,2325
2015-01-06 08:30:00,2426
2015-01-06 08:45:00,2601
2015-01-06 09:00:00,2692
2015-01-06 09:15:00,2781
2015-01-06 09:30:00,2862
2015-01-06 09:45:00,2881
2015-01-06 10:00:00,2995
2015-01-06 10:15:00,3088
2015-01-06 10:30:00,3244
2015-01-06 10:45:00,3273
2015-01-06 11:00:00,3178
2015-01-06 11:15:00,3075
2015-01-06 11:30:00,3092
2015-01-06 11:45:00,3129
2015-01-06 12:00:00,3247
2015-01-06 12:15:00,3422
2015-01-06 12:30:00,3559
2015-01-06 12:45:00,3738
2015-01-06 13:00:00,3879
2015-01-06 13:15:00,3931
2015-01-06 13:30:00,4096
2015-01-06 13:45:00,4328
2015-01-06 14:00:00,4512
2015-01-06 14:15:00,4764
2015-01-06 14:30:00,4942
2015-01-06 14:45:00,5247
2015-01-06 15:00:00,5798
2015-01-06 15:15:00,6183
2015-01-06 15:30:00,6522
2015-01-06 15:45:00,6704
2015-01-06 16:00:00,7083
2015-01-06 16:15:00,7475
2015-01-06 16:30:00,7990
2015-01-06 16:45:00,8324
2015-01-06 17:00:00,8744
2015-01-06 17:15:00,8872
2015-01-06 17:30:00,9121
2015-01-06 17:45:00,9195
2015-01-06 18:00:00,9179
2015-01-06 18:15:00,9131
2015-01-06 18:30:00,9164
2015-01-06 18:45:00,9274
2015-01-06 19:00:00,9478
2015-01-06 19:15:00,9411
2015-01-06 19:30:00,9286
2015-01-06 19:45:00,8988
2015-01-06 20:00:00,8849
2015-01-06 20:15:00,8819
2015-01-06 20:30:00,8818
2015-01-06 20:45:00,8956
2015-01-06 21:00:00,9098
2015-01-06 21:15:00,9203
2015-01-06 21:30:00,9298
2015-01-06 21:45:00,9262
2015-01-06 22:00:00,9165
2015-01-06 22:15:00,9041
2015-01-06 22:30:00,9004
2015-01-06 22:45:00,8990
2015-01-06 23:00:00,8799
2015-01-06 23:15:00,8574
2015-01-06 23:30:00,8633
2015-01-06 23:45:00,8569
2015-01-07 00:00:00,8391
2015-01-07 00:15:00,8085
2015-01-07 00:30:00,7934
2015-01-07 00:45:00,7798
2015-01-07 01:00:00,7867
2015-01-07 01:15:00,7748
2015-01-07 01:30:00,7763
2015-01-07 01:45:00,7811
2015-01-07 02:00:00,8117
2015-01-07 02:15:00,8285
2015-01-07 02:30:00,8428
2015-01-07 02:45:00,8456
2015-01-07 03:00:00,8485
2015-01-07 03:15:00,8412
2015-01-07 03:30:00,8296
2015-01-07 03:45:00,8266
2015-01-07 04:00:00,8242
2015-01-07 04:15:00,8174
2015-01-07 04:30:00,7987
2015-01-07 04:45:00,8091
2015-01-07 05:00:00,8087
2015-01-07 05:15:00,8227
2015-01-07 05:30:00,8220
2015-01-07 05:45:00,8203
2015-01-07 06:00:00,8050
2015-01-07 06:15:00,7839
2015-01-07 06:30:00,7751
2015-01-07 06:45:00,7609
2015-01-07 07:00:00,7545
2015-01-07 07:15:00,7479
2015-01-07 07:30:00,7432
2015-01-07 07:45:00,7303
2015-01-07 08:00:00,7105
2015-01-07 08:15:00,6973
2015-01-07 08:30:00,6866
2015-01-07 08:45:00,6852
2015-01-07 09:00:00,6839
2015-01-07 09:15:00,6741
2015-01-07 09:30:00,6555
2015-01-07 09:45:00,6740
2015-01-07 10:00:00,6746
2015-01-07 10:15:00,6727
2015-01-07 10:30:00,6753
2015-01-07 10:45:00,6781
2015-01-07 11:00:00,6899
2015-01-07 11:15:00,6903
2015-01-07 11:30:00,6981
2015-01-07 11:45:00,7041
2015-01-07 12:00:00,7176
2015-01-07 12:15:00,7376
2015-01-07 12:30:00,7363
2015-01-07 12:45:00,7236
2015-01-07 13:00:00,7234
2015-01-07 13:15:00,6964
2015-01-07 13:30:00,6528
2015-01-07 13:45:00,6611
2015-01-07 14:00:00,6528
2015-01-07 14:15:00,6592
2015-01-07 14:30:00,6595
2015-01-07 14:45:00,6632
2015-01-07 15:00:00,6745
2015-01-07 15:15:00,6873
2015-01-07 15:30:00,7235
2015-01-07 15:45:00,7262
2015-01-07 16:00:00,7614
2015-01-07 16:15:00,8071
2015-01-07 16:30:00,8339
2015-01-07 16:45:00,8671
2015-01-07 17:00:00,9130
2015-01-07 17:15:00,9554
2015-01-07 17:30:00,9915
2015-01-07 17:45:00,10178
2015-01-07 18:00:00,10385
2015-01-07 18:15:00,10815
2015-01-07 18:30:00,10985
2015-01-07 18:45:00,11241
2015-01-07 19:00:00,11683
2015-01-07 19:15:00,12137
2015-01-07 19:30:00,12440
2015-01-07 19:45:00,12811
2015-01-07 20:00:00,13046
2015-01-07 20:15:00,13298
2015-01-07 20:30:00,13639
2015-01-07 20:45:00,13914
2015-01-07 21:00:00,13820
2015-01-07 21:15:00,13986
2015-01-07 21:30:00,14147
2015-01-07 21:45:00,14150
2015-01-07 22:00:00,14210
2015-01-07 22:15:00,14242
2015-01-07 22:30:00,14308
2015-01-07 22:45:00,14259
2015-01-07 23:00:00,14118
2015-01-07 23:15:00,14281
2015-01-07 23:30:00,14681
2015-01-07 23:45:00,14929
2015-01-08 00:00:00,15143
2015-01-08 00:15:00,15367
2015-01-08 00:30:00,15325
2015-01-08 00:45:00,15256
2015-01-08 01:00:00,15611
2015-01-08 01:15:00,15904
2015-01-08 01:30:00,16027
2015-01-08 01:45:00,16119
2015-01-08 02:00:00,16132
2015-01-08 02:15:00,16178
2015-01-08 02:30:00,16119
2015-01-08 02:45:00,16226
2015-01-08 03:00:00,16147
2015-01-08 03:15:00,16219
2015-01-08 03:30:00,16326
2015-01-08 03:45:00,16342
2015-01-08 04:00:00,16283
2015-01-08 04:15:00,16328
2015-01-08 04:30:00,16156
2015-01-08 04:45:00,16108
2015-01-08 05:00:00,16625
2015-01-08 05:15:00,16907
2015-01-08 05:30:00,17193
2015-01-08 05:45:00,17125
2015-01-08 06:00:00,17345
2015-01-08 06:15:00,17505
2015-01-08 06:30:00,17584
2015-01-08 06:45:00,17735
2015-01-08 07:00:00,17733
2015-01-08 07:15:00,17541
2015-01-08 07:30:00,17273
2015-01-08 07:45:00,17464
2015-01-08 08:00:00,17704
2015-01-08 08:15:00,17698
2015-01-08 08:30:00,17550
2015-01-08 08:45:00,17646
2015-01-08 09:00:00,17422
2015-01-08 09:15:00,17576
2015-01-08 09:30:00,17591
2015-01-08 09:45:00,17673
2015-01-08 10:00:00,17691
2015-01-08 10:15:00,17371
2015-01-08 10:30:00,17351
2015-01-08 10:45:00,17186
2015-01-08 11:00:00,16947
2015-01-08 11:15:00,16870
2015-01-08 11:30:00,16696
2015-01-08 11:45:00,16584
2015-01-08 12:00:00,16354
2015-01-08 12:15:00,16210
2015-01-08 12:30:00,15983
2015-01-08 12:45:00,16054
2015-01-08 13:00:00,16252
2015-01-08 13:15:00,16252
2015-01-08 13:30:00,16126
2015-01-08 13:45:00,15715
2015-01-08 14:00:00,15445
2015-01-08 14:15:00,15308
2015-01-08 14:30:00,15332
2015-01-08 14:45:00,15742
2015-01-08 15:00:00,16015
2015-01-08 15:15:00,16091
2015-01-08 15:30:00,16329
2015-01-08 15:45:00,16466
2015-01-08 16:00:00,16509
2015-01-08 16:15:00,16399
2015-01-08 16:30:00,16298
2015-01-08 16:45:00,16585
2015-01-08 17:00:00,16946
2015-01-08 17:15:00,17377
2015-01-08 17:30:00,17796
2015-01-08 17:45:00,18575
2015-01-08 18:00:00,18812
2015-01-08 18:15:00,19154
2015-01-08 18:30:00,19384
2015-01-08 18:45:00,19891
2015-01-08 19:00:00,20322
2015-01-08 19:15:00,20598
2015-01-08 19:30:00,21010
2015-01-08 19:45:00,21306
2015-01-08 20:00:00,21494
2015-01-08 20:15:00,21962
2015-01-08 20:30:00,22431
2015-01-08 20:45:00,22280
2015-01-08 21:00:00,22002
2015-01-08 21:15:00,21993
2015-01-08 21:30:00,22305
2015-01-08 21:45:00,22571
2015-01-08 22:00:00,22442
2015-01-08 22:15:00,22413
2015-01-08 22:30:00,22347
2015-01-08 22:45:00,22334
2015-01-08 23:00:00,22205
2015-01-08 23:15:00,21745
2015-01-08 23:30:00,21893
2015-01-08 23:45:00,22029
2015-01-09 00:00:00,21566
2015-01-09 00:15:00,21570
2015-01-09 00:30:00,21802
2015-01-09 00:45:00,21779
2015-01-09 01:00:00,21789
2015-01-09 01:15:00,21814
2015-01-09 01:30:00,22271
2015-01-09 01:45:00,22330
2015-01-09 02:00:00,22480
2015-01-09 02:15:00,22938
2015-01-09 02:30:00,23507
2015-01-09 02:45:00,23708
2015-01-09 03:00:00,23964
2015-01-09 03:15:00,24533
2015-01-09 03:30:00,24741
2015-01-09 03:45:00,24891
2015-01-09 04:00:00,25351
2015-01-09 04:15:00,25915
2015-01-09 04:30:00,26270
2015-01-09 04:45:00,26509
2015-01-09 05:00:00,27087
2015-01-09 05:15:00,27182
2015-01-09 05:30:00,26964
2015-01-09 05:45:00,27352
2015-01-09 06:00:00,27554
2015-01-09 06:15:00,27869
2015-01-09 06:30:00,28105
2015-01-09 06:45:00,28116
2015-01-09 07:00:00,28216
2015-01-09 07:15:00,28785
2015-01-09 07:30:00,28950
2015-01-09 07:45:00,29072
2015-01-09 08:00:00,29396
2015-01-09 08:15:00,29303
2015-01-09 08:30:00,29597
2015-01-09 08:45:00,29886
2015-01-09 09:00:00,30088
2015-01-09 09:15:00,29998
2015-01-09 09:30:00,29307
2015-01-09 09:45:00,28872
2015-01-09 10:00:00,29211
2015-01-09 10:15:00,28771
2015-01-09 10:30:00,28856
2015-01-09 10:45:00,28994
2015-01-09 11:00:00,29189
2015-01-09 11:15:00,28994
2015-01-09 11:30:00,29396
2015-01-09 11:45:00,29209
2015-01-09 12:00:00,28816
2015-01-09 12:15:00,29501
2015-01-09 12:30:00,29537
2015-01-09 12:45:00,29934
2015-01-09 13:00:00,29803
2015-01-09 13:15:00,29619
2015-01-09 13:30:00,29440
2015-01-09 13:45:00,29934
2015-01-09 14:00:00,29910
2015-01-09 14:15:00,29734
2015-01-09 14:30:00,29615
2015-01-09 14:45:00,29561
2015-01-09 15:00:00,29787
2015-01-09 15:15:00,29900
2015-01-09 15:30:00,29416
2015-01-09 15:45:00,29542
2015-01-09 16:00:00,29552
2015-01-09 16:15:00,29403
2015-01-09 16:30:00,29519
2015-01-09 16:45:00,29219
2015-01-09 17:00:00,29023
2015-01-09 17:15:00,28538
2015-01-09 17:30:00,28165
2015-01-09 17:45:00,27699
2015-01-09 18:00:00,27252
2015-01-09 18:15:00,27222
2015-01-09 18:30:00,27170
2015-01-09 18:45:00,26778
2015-01-09 19:00:00,26228
2015-01-09 19:15:00,25990
2015-01-09 19:30:00,25626
2015-01-09 19:45:00,24753
2015-01-09 20:00:00,24149
2015-01-09 20:15:00,23846
2015-01-09 20:30:00,23461
2015-01-09 20:45:00,22779
2015-01-09 21:00:00,21794
2015-01-09 21:15:00,21738
2015-01-09 21:30:00,21614
2015-01-09 21:45:00,21273
2015-01-09 22:00:00,21025
2015-01-09 22:15:00,20880
2015-01-09 22:30:00,20604
2015-01-09 22:45:00,20139
2015-01-09 23:00:00,19919
2015-01-09 23:15:00,19678
2015-01-09 23:30:00,19400
2015-01-09 23:45:00,19421
2015-01-10 00:00:00,19798
2015-01-10 00:15:00,19772
2015-01-10 00:30:00,19775
2015-01-10 00:45:00,19678
2015-01-10 01:00:00,19758
2015-01-10 01:15:00,19879
