Date,Wind Onshore in MAW
2017-10-26 22:00:00,13947
2017-10-26 22:15:00,14147
2017-10-26 22:30:00,14358
2017-10-26 22:45:00,14567
2017-10-26 23:00:00,14775
2017-10-26 23:15:00,14964
2017-10-26 23:30:00,15154
2017-10-26 23:45:00,15342
2017-10-27 00:00:00,15627
2017-10-27 00:15:00,15819
2017-10-27 00:30:00,16021
2017-10-27 00:45:00,16219
2017-10-27 01:00:00,16426
2017-10-27 01:15:00,16605
2017-10-27 01:30:00,16794
2017-10-27 01:45:00,16986
2017-10-27 02:00:00,17145
2017-10-27 02:15:00,17272
2017-10-27 02:30:00,17400
2017-10-27 02:45:00,17535
2017-10-27 03:00:00,17688
2017-10-27 03:15:00,17878
2017-10-27 03:30:00,18067
2017-10-27 03:45:00,18259
2017-10-27 04:00:00,18435
2017-10-27 04:15:00,18622
2017-10-27 04:30:00,18818
2017-10-27 04:45:00,19013
2017-10-27 05:00:00,19210
2017-10-27 05:15:00,19416
2017-10-27 05:30:00,19614
2017-10-27 05:45:00,19807
2017-10-27 06:00:00,19965
2017-10-27 06:15:00,20037
2017-10-27 06:30:00,20131
2017-10-27 06:45:00,20219
2017-10-27 07:00:00,20240
2017-10-27 07:15:00,20290
2017-10-27 07:30:00,20352
2017-10-27 07:45:00,20423
2017-10-27 08:00:00,20532
2017-10-27 08:15:00,20695
2017-10-27 08:30:00,20871
2017-10-27 08:45:00,21039
2017-10-27 09:00:00,21224
2017-10-27 09:15:00,21475
2017-10-27 09:30:00,21735
2017-10-27 09:45:00,21989
2017-10-27 10:00:00,22210
2017-10-27 10:15:00,22347
2017-10-27 10:30:00,22475
2017-10-27 10:45:00,22607
2017-10-27 11:00:00,22712
2017-10-27 11:15:00,22738
2017-10-27 11:30:00,22764
2017-10-27 11:45:00,22780
2017-10-27 12:00:00,22717
2017-10-27 12:15:00,22454
2017-10-27 12:30:00,22172
2017-10-27 12:45:00,21881
2017-10-27 13:00:00,21566
2017-10-27 13:15:00,21180
2017-10-27 13:30:00,20781
2017-10-27 13:45:00,20388
2017-10-27 14:00:00,19980
2017-10-27 14:15:00,19554
2017-10-27 14:30:00,19143
2017-10-27 14:45:00,18709
2017-10-27 15:00:00,18305
2017-10-27 15:15:00,17926
2017-10-27 15:30:00,17529
2017-10-27 15:45:00,17144
2017-10-27 16:00:00,16769
2017-10-27 16:15:00,16446
2017-10-27 16:30:00,16125
2017-10-27 16:45:00,15796
2017-10-27 17:00:00,15501
2017-10-27 17:15:00,15330
2017-10-27 17:30:00,15161
2017-10-27 17:45:00,14995
2017-10-27 18:00:00,14843
2017-10-27 18:15:00,14715
2017-10-27 18:30:00,14595
2017-10-27 18:45:00,14471
2017-10-27 19:00:00,14340
2017-10-27 19:15:00,14306
2017-10-27 19:30:00,14283
2017-10-27 19:45:00,14254
2017-10-27 20:00:00,14254
2017-10-27 20:15:00,14337
2017-10-27 20:30:00,14427
2017-10-27 20:45:00,14517
2017-10-27 21:00:00,14636
2017-10-27 21:15:00,14860
2017-10-27 21:30:00,15088
2017-10-27 21:45:00,15309
2017-10-27 22:00:00,16967
2017-10-27 22:15:00,17264
2017-10-27 22:30:00,17566
2017-10-27 22:45:00,17869
2017-10-27 23:00:00,18182
2017-10-27 23:15:00,18504
2017-10-27 23:30:00,18840
2017-10-27 23:45:00,19170
2017-10-28 00:00:00,19571
2017-10-28 00:15:00,19862
2017-10-28 00:30:00,20159
2017-10-28 00:45:00,20454
2017-10-28 01:00:00,20765
2017-10-28 01:15:00,21052
2017-10-28 01:30:00,21355
2017-10-28 01:45:00,21664
2017-10-28 02:00:00,21984
2017-10-28 02:15:00,22282
2017-10-28 02:30:00,22593
2017-10-28 02:45:00,22903
2017-10-28 03:00:00,23178
2017-10-28 03:15:00,23405
2017-10-28 03:30:00,23642
2017-10-28 03:45:00,23873
2017-10-28 04:00:00,24127
2017-10-28 04:15:00,24415
2017-10-28 04:30:00,24705
2017-10-28 04:45:00,25002
2017-10-28 05:00:00,25311
2017-10-28 05:15:00,25635
2017-10-28 05:30:00,25956
2017-10-28 05:45:00,26272
2017-10-28 06:00:00,26569
2017-10-28 06:15:00,26892
2017-10-28 06:30:00,27226
2017-10-28 06:45:00,27555
2017-10-28 07:00:00,27900
2017-10-28 07:15:00,28283
2017-10-28 07:30:00,28676
2017-10-28 07:45:00,29063
2017-10-28 08:00:00,29432
2017-10-28 08:15:00,29863
2017-10-28 08:30:00,30299
2017-10-28 08:45:00,30719
2017-10-28 09:00:00,31091
2017-10-28 09:15:00,31304
2017-10-28 09:30:00,31531
2017-10-28 09:45:00,31758
2017-10-28 10:00:00,31965
2017-10-28 10:15:00,32180
2017-10-28 10:30:00,32386
2017-10-28 10:45:00,32591
2017-10-28 11:00:00,32773
2017-10-28 11:15:00,32903
2017-10-28 11:30:00,33025
2017-10-28 11:45:00,33142
2017-10-28 12:00:00,33237
2017-10-28 12:15:00,33321
2017-10-28 12:30:00,33380
2017-10-28 12:45:00,33423
2017-10-28 13:00:00,33458
2017-10-28 13:15:00,33388
2017-10-28 13:30:00,33326
2017-10-28 13:45:00,33269
2017-10-28 14:00:00,33215
2017-10-28 14:15:00,33153
2017-10-28 14:30:00,33086
2017-10-28 14:45:00,33013
2017-10-28 15:00:00,32957
2017-10-28 15:15:00,32974
2017-10-28 15:30:00,32994
2017-10-28 15:45:00,33012
2017-10-28 16:00:00,33041
2017-10-28 16:15:00,33094
2017-10-28 16:30:00,33151
2017-10-28 16:45:00,33207
2017-10-28 17:00:00,33259
2017-10-28 17:15:00,33337
2017-10-28 17:30:00,33410
2017-10-28 17:45:00,33479
2017-10-28 18:00:00,33560
2017-10-28 18:15:00,33643
2017-10-28 18:30:00,33720
2017-10-28 18:45:00,33790
2017-10-28 19:00:00,33845
2017-10-28 19:15:00,33970
2017-10-28 19:30:00,34101
2017-10-28 19:45:00,34226
2017-10-28 20:00:00,34368
2017-10-28 20:15:00,34540
2017-10-28 20:30:00,34704
2017-10-28 20:45:00,34857
2017-10-28 21:00:00,35024
2017-10-28 21:15:00,35227
2017-10-28 21:30:00,35455
2017-10-28 21:45:00,35650
2017-10-28 22:00:00,36362
2017-10-28 22:15:00,36595
2017-10-28 22:30:00,36851
2017-10-28 22:45:00,37099
2017-10-28 23:00:00,37328
2017-10-28 23:15:00,37658
2017-10-28 23:30:00,37890
2017-10-28 23:45:00,38131
2017-10-29 00:00:00,38404
2017-10-29 00:15:00,38476
2017-10-29 00:30:00,38536
2017-10-29 00:45:00,38537
2017-10-29 01:00:00,38714
2017-10-29 01:15:00,38735
2017-10-29 01:30:00,38770
2017-10-29 01:45:00,38606
2017-10-29 02:00:00,39132
2017-10-29 02:15:00,39145
2017-10-29 02:30:00,39155
2017-10-29 02:45:00,39152
2017-10-29 03:00:00,39164
2017-10-29 03:15:00,39202
2017-10-29 03:30:00,39242
2017-10-29 03:45:00,39260
2017-10-29 04:00:00,39275
2017-10-29 04:15:00,39279
2017-10-29 04:30:00,39280
2017-10-29 04:45:00,39263
2017-10-29 05:00:00,39231
2017-10-29 05:15:00,39115
2017-10-29 05:30:00,39048
2017-10-29 05:45:00,38962
2017-10-29 06:00:00,38870
2017-10-29 06:15:00,38638
2017-10-29 06:30:00,38352
2017-10-29 06:45:00,38093
2017-10-29 07:00:00,37838
2017-10-29 07:15:00,37541
2017-10-29 07:30:00,37204
2017-10-29 07:45:00,36919
2017-10-29 08:00:00,36658
2017-10-29 08:15:00,36417
2017-10-29 08:30:00,36176
2017-10-29 08:45:00,35935
2017-10-29 09:00:00,35714
2017-10-29 09:15:00,35598
2017-10-29 09:30:00,35481
2017-10-29 09:45:00,35359
2017-10-29 10:00:00,35229
2017-10-29 10:15:00,35084
2017-10-29 10:30:00,34926
2017-10-29 10:45:00,34763
2017-10-29 11:00:00,34578
2017-10-29 11:15:00,34381
2017-10-29 11:30:00,34168
2017-10-29 11:45:00,33948
2017-10-29 12:00:00,33697
2017-10-29 12:15:00,33312
2017-10-29 12:30:00,32908
2017-10-29 12:45:00,32499
2017-10-29 13:00:00,32085
2017-10-29 13:15:00,31654
2017-10-29 13:30:00,31226
2017-10-29 13:45:00,30782
2017-10-29 14:00:00,30331
2017-10-29 14:15:00,29847
2017-10-29 14:30:00,29345
2017-10-29 14:45:00,28825
2017-10-29 15:00:00,28289
2017-10-29 15:15:00,27777
2017-10-29 15:30:00,27253
2017-10-29 15:45:00,26729
2017-10-29 16:00:00,26262
2017-10-29 16:15:00,25930
2017-10-29 16:30:00,25590
2017-10-29 16:45:00,25254
2017-10-29 17:00:00,24919
2017-10-29 17:15:00,24634
2017-10-29 17:30:00,24343
2017-10-29 17:45:00,24058
2017-10-29 18:00:00,23797
2017-10-29 18:15:00,23571
2017-10-29 18:30:00,23339
2017-10-29 18:45:00,23102
2017-10-29 19:00:00,22868
2017-10-29 19:15:00,22606
2017-10-29 19:30:00,22329
2017-10-29 19:45:00,22054
2017-10-29 20:00:00,21801
2017-10-29 20:15:00,21592
2017-10-29 20:30:00,21373
2017-10-29 20:45:00,21155
2017-10-29 21:00:00,20948
2017-10-29 21:15:00,20791
2017-10-29 21:30:00,20635
2017-10-29 21:45:00,20474
2017-10-29 22:00:00,20316
2017-10-29 22:15:00,20211
2017-10-29 22:30:00,20096
2017-10-29 22:45:00,19986
2017-10-29 23:00:00,20810
2017-10-29 23:15:00,20702
2017-10-29 23:30:00,20596
2017-10-29 23:45:00,20491
2017-10-30 00:00:00,20388
2017-10-30 00:15:00,20270
2017-10-30 00:30:00,20147
2017-10-30 00:45:00,20027
2017-10-30 01:00:00,20001
2017-10-30 01:15:00,19865
2017-10-30 01:30:00,19729
2017-10-30 01:45:00,19590
2017-10-30 02:00:00,19438
2017-10-30 02:15:00,19262
2017-10-30 02:30:00,19086
2017-10-30 02:45:00,18908
2017-10-30 03:00:00,18728
2017-10-30 03:15:00,18523
2017-10-30 03:30:00,18315
2017-10-30 03:45:00,18101
2017-10-30 04:00:00,17887
2017-10-30 04:15:00,17718
2017-10-30 04:30:00,17545
2017-10-30 04:45:00,17376
2017-10-30 05:00:00,17206
2017-10-30 05:15:00,17023
2017-10-30 05:30:00,16841
2017-10-30 05:45:00,16650
2017-10-30 06:00:00,16388
2017-10-30 06:15:00,16041
2017-10-30 06:30:00,15700
2017-10-30 06:45:00,15358
2017-10-30 07:00:00,15033
2017-10-30 07:15:00,14712
2017-10-30 07:30:00,14394
2017-10-30 07:45:00,14073
2017-10-30 08:00:00,13786
2017-10-30 08:15:00,13591
2017-10-30 08:30:00,13397
2017-10-30 08:45:00,13202
2017-10-30 09:00:00,13052
2017-10-30 09:15:00,13090
2017-10-30 09:30:00,13120
2017-10-30 09:45:00,13150
2017-10-30 10:00:00,13225
2017-10-30 10:15:00,13371
2017-10-30 10:30:00,13517
2017-10-30 10:45:00,13658
2017-10-30 11:00:00,13770
2017-10-30 11:15:00,13824
2017-10-30 11:30:00,13873
2017-10-30 11:45:00,13922
2017-10-30 12:00:00,13936
2017-10-30 12:15:00,13830
2017-10-30 12:30:00,13723
2017-10-30 12:45:00,13618
2017-10-30 13:00:00,13487
2017-10-30 13:15:00,13262
2017-10-30 13:30:00,13043
2017-10-30 13:45:00,12821
2017-10-30 14:00:00,12569
2017-10-30 14:15:00,12239
2017-10-30 14:30:00,11896
2017-10-30 14:45:00,11548
2017-10-30 15:00:00,11255
2017-10-30 15:15:00,11122
2017-10-30 15:30:00,10987
2017-10-30 15:45:00,10857
2017-10-30 16:00:00,10726
2017-10-30 16:15:00,10662
2017-10-30 16:30:00,10596
2017-10-30 16:45:00,10526
2017-10-30 17:00:00,10451
2017-10-30 17:15:00,10368
2017-10-30 17:30:00,10277
2017-10-30 17:45:00,10182
2017-10-30 18:00:00,10107
2017-10-30 18:15:00,10030
2017-10-30 18:30:00,9960
2017-10-30 18:45:00,9890
2017-10-30 19:00:00,9819
2017-10-30 19:15:00,9724
2017-10-30 19:30:00,9630
2017-10-30 19:45:00,9539
2017-10-30 20:00:00,9454
2017-10-30 20:15:00,9375
2017-10-30 20:30:00,9301
2017-10-30 20:45:00,9229
2017-10-30 21:00:00,9143
2017-10-30 21:15:00,9063
2017-10-30 21:30:00,8981
2017-10-30 21:45:00,8900
2017-10-30 22:00:00,8819
2017-10-30 22:15:00,8750
2017-10-30 22:30:00,8676
2017-10-30 22:45:00,8602
2017-10-30 23:00:00,8082
2017-10-30 23:15:00,8027
2017-10-30 23:30:00,7972
2017-10-30 23:45:00,7919
2017-10-31 00:00:00,7937
2017-10-31 00:15:00,7870
2017-10-31 00:30:00,7798
2017-10-31 00:45:00,7723
2017-10-31 01:00:00,7694
2017-10-31 01:15:00,7656
2017-10-31 01:30:00,7615
2017-10-31 01:45:00,7579
2017-10-31 02:00:00,7520
2017-10-31 02:15:00,7433
2017-10-31 02:30:00,7343
2017-10-31 02:45:00,7252
2017-10-31 03:00:00,7175
2017-10-31 03:15:00,7113
2017-10-31 03:30:00,7048
2017-10-31 03:45:00,6986
2017-10-31 04:00:00,6939
2017-10-31 04:15:00,6928
2017-10-31 04:30:00,6914
2017-10-31 04:45:00,6912
2017-10-31 05:00:00,6893
2017-10-31 05:15:00,6858
2017-10-31 05:30:00,6820
2017-10-31 05:45:00,6777
2017-10-31 06:00:00,6741
2017-10-31 06:15:00,6683
2017-10-31 06:30:00,6623
2017-10-31 06:45:00,6556
2017-10-31 07:00:00,6505
2017-10-31 07:15:00,6476
2017-10-31 07:30:00,6451
2017-10-31 07:45:00,6437
2017-10-31 08:00:00,6432
2017-10-31 08:15:00,6459
2017-10-31 08:30:00,6498
2017-10-31 08:45:00,6528
2017-10-31 09:00:00,6572
2017-10-31 09:15:00,6682
2017-10-31 09:30:00,6791
2017-10-31 09:45:00,6910
2017-10-31 10:00:00,7047
2017-10-31 10:15:00,7245
2017-10-31 10:30:00,7455
2017-10-31 10:45:00,7662
2017-10-31 11:00:00,7858
2017-10-31 11:15:00,8045
2017-10-31 11:30:00,8232
2017-10-31 11:45:00,8418
2017-10-31 12:00:00,8575
2017-10-31 12:15:00,8644
2017-10-31 12:30:00,8705
2017-10-31 12:45:00,8767
2017-10-31 13:00:00,8794
2017-10-31 13:15:00,8783
2017-10-31 13:30:00,8763
2017-10-31 13:45:00,8742
2017-10-31 14:00:00,8740
2017-10-31 14:15:00,8757
2017-10-31 14:30:00,8775
2017-10-31 14:45:00,8795
2017-10-31 15:00:00,8829
2017-10-31 15:15:00,8890
2017-10-31 15:30:00,8949
2017-10-31 15:45:00,8999
2017-10-31 16:00:00,9076
2017-10-31 16:15:00,9199
2017-10-31 16:30:00,9337
2017-10-31 16:45:00,9478
2017-10-31 17:00:00,9622
2017-10-31 17:15:00,9772
2017-10-31 17:30:00,9933
2017-10-31 17:45:00,10096
2017-10-31 18:00:00,10251
2017-10-31 18:15:00,10386
2017-10-31 18:30:00,10525
2017-10-31 18:45:00,10667
2017-10-31 19:00:00,10788
2017-10-31 19:15:00,10879
2017-10-31 19:30:00,10970
2017-10-31 19:45:00,11061
2017-10-31 20:00:00,11149
2017-10-31 20:15:00,11242
2017-10-31 20:30:00,11327
2017-10-31 20:45:00,11417
2017-10-31 21:00:00,11492
2017-10-31 21:15:00,11514
2017-10-31 21:30:00,11540
2017-10-31 21:45:00,11552
2017-10-31 22:00:00,11562
2017-10-31 22:15:00,11573
2017-10-31 22:30:00,11589
2017-10-31 22:45:00,11604
2017-10-31 23:00:00,12535
2017-10-31 23:15:00,12571
2017-10-31 23:30:00,12617
2017-10-31 23:45:00,12656
2017-11-01 00:00:00,12786
2017-11-01 00:15:00,12806
2017-11-01 00:30:00,12818
2017-11-01 00:45:00,12832
2017-11-01 01:00:00,12938
2017-11-01 01:15:00,12970
2017-11-01 01:30:00,13004
2017-11-01 01:45:00,13038
2017-11-01 02:00:00,13073
2017-11-01 02:15:00,13090
2017-11-01 02:30:00,13106
2017-11-01 02:45:00,13115
2017-11-01 03:00:00,13149
2017-11-01 03:15:00,13213
2017-11-01 03:30:00,13277
2017-11-01 03:45:00,13341
2017-11-01 04:00:00,13380
2017-11-01 04:15:00,13389
2017-11-01 04:30:00,13397
2017-11-01 04:45:00,13405
2017-11-01 05:00:00,13422
2017-11-01 05:15:00,13454
2017-11-01 05:30:00,13477
2017-11-01 05:45:00,13496
2017-11-01 06:00:00,13505
2017-11-01 06:15:00,13467
2017-11-01 06:30:00,13420
2017-11-01 06:45:00,13377
2017-11-01 07:00:00,13308
2017-11-01 07:15:00,13261
2017-11-01 07:30:00,13227
2017-11-01 07:45:00,13189
2017-11-01 08:00:00,13154
2017-11-01 08:15:00,13128
2017-11-01 08:30:00,13110
2017-11-01 08:45:00,13098
2017-11-01 09:00:00,13084
2017-11-01 09:15:00,13088
2017-11-01 09:30:00,13098
2017-11-01 09:45:00,13115
2017-11-01 10:00:00,13143
2017-11-01 10:15:00,13189
2017-11-01 10:30:00,13232
2017-11-01 10:45:00,13282
2017-11-01 11:00:00,13303
2017-11-01 11:15:00,13288
2017-11-01 11:30:00,13271
2017-11-01 11:45:00,13256
2017-11-01 12:00:00,13214
2017-11-01 12:15:00,13147
2017-11-01 12:30:00,13068
2017-11-01 12:45:00,12993
2017-11-01 13:00:00,12916
2017-11-01 13:15:00,12799
2017-11-01 13:30:00,12679
2017-11-01 13:45:00,12561
2017-11-01 14:00:00,12464
2017-11-01 14:15:00,12411
2017-11-01 14:30:00,12361
2017-11-01 14:45:00,12309
2017-11-01 15:00:00,12286
2017-11-01 15:15:00,12344
2017-11-01 15:30:00,12402
2017-11-01 15:45:00,12463
2017-11-01 16:00:00,12545
2017-11-01 16:15:00,12699
2017-11-01 16:30:00,12860
2017-11-01 16:45:00,13034
2017-11-01 17:00:00,13216
2017-11-01 17:15:00,13423
2017-11-01 17:30:00,13630
2017-11-01 17:45:00,13838
2017-11-01 18:00:00,14022
2017-11-01 18:15:00,14156
2017-11-01 18:30:00,14290
2017-11-01 18:45:00,14415
2017-11-01 19:00:00,14529
2017-11-01 19:15:00,14646
2017-11-01 19:30:00,14767
2017-11-01 19:45:00,14884
2017-11-01 20:00:00,14997
2017-11-01 20:15:00,15081
2017-11-01 20:30:00,15161
2017-11-01 20:45:00,15240
2017-11-01 21:00:00,15338
2017-11-01 21:15:00,15468
2017-11-01 21:30:00,15598
2017-11-01 21:45:00,15725
2017-11-01 22:00:00,15849
2017-11-01 22:15:00,15946
2017-11-01 22:30:00,16049
2017-11-01 22:45:00,16144
2017-11-01 23:00:00,16587
2017-11-01 23:15:00,16731
2017-11-01 23:30:00,16889
2017-11-01 23:45:00,17049
2017-11-02 00:00:00,17284
2017-11-02 00:15:00,17320
2017-11-02 00:30:00,17344
2017-11-02 00:45:00,17363
2017-11-02 01:00:00,17472
2017-11-02 01:15:00,17499
2017-11-02 01:30:00,17529
2017-11-02 01:45:00,17558
2017-11-02 02:00:00,17572
2017-11-02 02:15:00,17551
2017-11-02 02:30:00,17516
2017-11-02 02:45:00,17490
2017-11-02 03:00:00,17471
2017-11-02 03:15:00,17409
2017-11-02 03:30:00,17362
2017-11-02 03:45:00,17308
2017-11-02 04:00:00,17255
2017-11-02 04:15:00,17228
2017-11-02 04:30:00,17201
2017-11-02 04:45:00,17173
2017-11-02 05:00:00,17168
2017-11-02 05:15:00,17167
2017-11-02 05:30:00,17156
2017-11-02 05:45:00,17144
2017-11-02 06:00:00,17112
2017-11-02 06:15:00,16994
2017-11-02 06:30:00,16879
2017-11-02 06:45:00,16762
2017-11-02 07:00:00,16611
2017-11-02 07:15:00,16463
2017-11-02 07:30:00,16314
2017-11-02 07:45:00,16179
2017-11-02 08:00:00,16043
2017-11-02 08:15:00,15954
2017-11-02 08:30:00,15879
2017-11-02 08:45:00,15807
2017-11-02 09:00:00,15760
2017-11-02 09:15:00,15849
2017-11-02 09:30:00,15948
2017-11-02 09:45:00,16043
2017-11-02 10:00:00,16133
2017-11-02 10:15:00,16248
2017-11-02 10:30:00,16349
2017-11-02 10:45:00,16461
2017-11-02 11:00:00,16494
2017-11-02 11:15:00,16467
2017-11-02 11:30:00,16448
2017-11-02 11:45:00,16424
2017-11-02 12:00:00,16388
2017-11-02 12:15:00,16223
2017-11-02 12:30:00,16038
2017-11-02 12:45:00,15848
2017-11-02 13:00:00,15620
2017-11-02 13:15:00,15290
2017-11-02 13:30:00,14964
2017-11-02 13:45:00,14644
2017-11-02 14:00:00,14300
2017-11-02 14:15:00,13956
2017-11-02 14:30:00,13600
2017-11-02 14:45:00,13246
2017-11-02 15:00:00,12932
2017-11-02 15:15:00,12695
2017-11-02 15:30:00,12457
2017-11-02 15:45:00,12224
2017-11-02 16:00:00,12011
2017-11-02 16:15:00,11866
2017-11-02 16:30:00,11718
2017-11-02 16:45:00,11582
2017-11-02 17:00:00,11460
2017-11-02 17:15:00,11340
2017-11-02 17:30:00,11228
2017-11-02 17:45:00,11118
2017-11-02 18:00:00,11006
2017-11-02 18:15:00,10870
2017-11-02 18:30:00,10733
2017-11-02 18:45:00,10597
2017-11-02 19:00:00,10437
2017-11-02 19:15:00,10236
2017-11-02 19:30:00,10037
2017-11-02 19:45:00,9824
2017-11-02 20:00:00,9626
2017-11-02 20:15:00,9410
2017-11-02 20:30:00,9190
2017-11-02 20:45:00,8971
2017-11-02 21:00:00,8763
2017-11-02 21:15:00,8564
2017-11-02 21:30:00,8361
2017-11-02 21:45:00,8152
2017-11-02 22:00:00,7951
2017-11-02 22:15:00,7754
2017-11-02 22:30:00,7564
2017-11-02 22:45:00,7377
2017-11-02 23:00:00,5391
2017-11-02 23:15:00,5226
2017-11-02 23:30:00,5066
2017-11-02 23:45:00,4910
2017-11-03 00:00:00,4846
2017-11-03 00:15:00,4692
2017-11-03 00:30:00,4534
2017-11-03 00:45:00,4376
2017-11-03 01:00:00,4238
2017-11-03 01:15:00,4081
2017-11-03 01:30:00,3926
2017-11-03 01:45:00,3764
2017-11-03 02:00:00,3619
2017-11-03 02:15:00,3489
2017-11-03 02:30:00,3360
2017-11-03 02:45:00,3232
2017-11-03 03:00:00,3111
2017-11-03 03:15:00,3011
2017-11-03 03:30:00,2905
2017-11-03 03:45:00,2799
2017-11-03 04:00:00,2711
2017-11-03 04:15:00,2642
2017-11-03 04:30:00,2580
2017-11-03 04:45:00,2519
2017-11-03 05:00:00,2460
2017-11-03 05:15:00,2414
2017-11-03 05:30:00,2363
2017-11-03 05:45:00,2307
2017-11-03 06:00:00,2261
2017-11-03 06:15:00,2212
2017-11-03 06:30:00,2156
2017-11-03 06:45:00,2088
2017-11-03 07:00:00,2021
2017-11-03 07:15:00,1954
2017-11-03 07:30:00,1890
2017-11-03 07:45:00,1824
2017-11-03 08:00:00,1773
2017-11-03 08:15:00,1744
2017-11-03 08:30:00,1725
2017-11-03 08:45:00,1707
2017-11-03 09:00:00,1686
2017-11-03 09:15:00,1685
2017-11-03 09:30:00,1689
2017-11-03 09:45:00,1696
2017-11-03 10:00:00,1727
2017-11-03 10:15:00,1790
2017-11-03 10:30:00,1860
2017-11-03 10:45:00,1926
2017-11-03 11:00:00,1989
2017-11-03 11:15:00,2044
2017-11-03 11:30:00,2094
2017-11-03 11:45:00,2136
2017-11-03 12:00:00,2176
2017-11-03 12:15:00,2205
2017-11-03 12:30:00,2226
2017-11-03 12:45:00,2243
2017-11-03 13:00:00,2261
2017-11-03 13:15:00,2269
2017-11-03 13:30:00,2282
2017-11-03 13:45:00,2298
2017-11-03 14:00:00,2325
2017-11-03 14:15:00,2362
2017-11-03 14:30:00,2393
2017-11-03 14:45:00,2426
2017-11-03 15:00:00,2471
2017-11-03 15:15:00,2566
2017-11-03 15:30:00,2666
2017-11-03 15:45:00,2770
2017-11-03 16:00:00,2905
2017-11-03 16:15:00,3089
2017-11-03 16:30:00,3269
2017-11-03 16:45:00,3449
2017-11-03 17:00:00,3643
2017-11-03 17:15:00,3863
2017-11-03 17:30:00,4098
2017-11-03 17:45:00,4336
2017-11-03 18:00:00,4550
2017-11-03 18:15:00,4695
2017-11-03 18:30:00,4832
2017-11-03 18:45:00,4977
2017-11-03 19:00:00,5098
2017-11-03 19:15:00,5182
2017-11-03 19:30:00,5267
2017-11-03 19:45:00,5356
2017-11-03 20:00:00,5446
2017-11-03 20:15:00,5532
2017-11-03 20:30:00,5623
2017-11-03 20:45:00,5717
2017-11-03 21:00:00,5785
2017-11-03 21:15:00,5801
2017-11-03 21:30:00,5814
2017-11-03 21:45:00,5825
2017-11-03 22:00:00,5835
2017-11-03 22:15:00,5828
2017-11-03 22:30:00,5816
2017-11-03 22:45:00,5808
2017-11-03 23:00:00,6312
2017-11-03 23:15:00,6238
2017-11-03 23:30:00,6169
2017-11-03 23:45:00,6104
2017-11-04 00:00:00,6161
2017-11-04 00:15:00,6110
2017-11-04 00:30:00,6070
2017-11-04 00:45:00,6034
2017-11-04 01:00:00,5968
2017-11-04 01:15:00,5910
2017-11-04 01:30:00,5848
2017-11-04 01:45:00,5789
2017-11-04 02:00:00,5732
2017-11-04 02:15:00,5676
2017-11-04 02:30:00,5617
2017-11-04 02:45:00,5561
2017-11-04 03:00:00,5533
2017-11-04 03:15:00,5556
2017-11-04 03:30:00,5578
2017-11-04 03:45:00,5601
2017-11-04 04:00:00,5632
2017-11-04 04:15:00,5678
2017-11-04 04:30:00,5728
2017-11-04 04:45:00,5784
2017-11-04 05:00:00,5841
2017-11-04 05:15:00,5888
2017-11-04 05:30:00,5929
2017-11-04 05:45:00,5971
2017-11-04 06:00:00,6002
2017-11-04 06:15:00,5996
2017-11-04 06:30:00,5985
2017-11-04 06:45:00,5971
2017-11-04 07:00:00,5909
2017-11-04 07:15:00,5813
2017-11-04 07:30:00,5715
2017-11-04 07:45:00,5626
2017-11-04 08:00:00,5531
2017-11-04 08:15:00,5432
2017-11-04 08:30:00,5345
2017-11-04 08:45:00,5257
2017-11-04 09:00:00,5186
2017-11-04 09:15:00,5138
2017-11-04 09:30:00,5100
2017-11-04 09:45:00,5059
2017-11-04 10:00:00,5057
2017-11-04 10:15:00,5120
2017-11-04 10:30:00,5180
2017-11-04 10:45:00,5246
2017-11-04 11:00:00,5328
2017-11-04 11:15:00,5458
2017-11-04 11:30:00,5597
2017-11-04 11:45:00,5731
2017-11-04 12:00:00,5878
2017-11-04 12:15:00,6123
2017-11-04 12:30:00,6365
2017-11-04 12:45:00,6607
2017-11-04 13:00:00,6854
2017-11-04 13:15:00,7172
2017-11-04 13:30:00,7509
2017-11-04 13:45:00,7842
2017-11-04 14:00:00,8241
2017-11-04 14:15:00,8736
2017-11-04 14:30:00,9235
2017-11-04 14:45:00,9718
2017-11-04 15:00:00,10223
2017-11-04 15:15:00,10819
2017-11-04 15:30:00,11420
2017-11-04 15:45:00,12023
2017-11-04 16:00:00,12627
2017-11-04 16:15:00,13210
2017-11-04 16:30:00,13778
2017-11-04 16:45:00,14368
2017-11-04 17:00:00,14956
2017-11-04 17:15:00,15466
2017-11-04 17:30:00,15991
2017-11-04 17:45:00,16499
2017-11-04 18:00:00,16961
2017-11-04 18:15:00,17233
2017-11-04 18:30:00,17506
2017-11-04 18:45:00,17786
2017-11-04 19:00:00,18006
2017-11-04 19:15:00,18068
2017-11-04 19:30:00,18130
2017-11-04 19:45:00,18185
2017-11-04 20:00:00,18222
2017-11-04 20:15:00,18230
2017-11-04 20:30:00,18237
2017-11-04 20:45:00,18243
2017-11-04 21:00:00,18210
2017-11-04 21:15:00,18004
2017-11-04 21:30:00,17813
2017-11-04 21:45:00,17615
2017-11-04 22:00:00,17442
2017-11-04 22:15:00,17287
2017-11-04 22:30:00,17122
2017-11-04 22:45:00,16967
2017-11-04 23:00:00,17402
2017-11-04 23:15:00,17092
2017-11-04 23:30:00,16777
2017-11-04 23:45:00,16467
2017-11-05 00:00:00,16247
2017-11-05 00:15:00,15814
