Date,System total load in MAW
2019-10-29 18:45:00,66034
2019-10-29 19:00:00,65392
2019-10-29 19:15:00,64137
2019-10-29 19:30:00,62899
2019-10-29 19:45:00,62254
2019-10-29 20:00:00,61539
2019-10-29 20:15:00,60759
2019-10-29 20:30:00,59940
2019-10-29 20:45:00,58999
2019-10-29 21:00:00,58718
2019-10-29 21:15:00,57923
2019-10-29 21:30:00,56398
2019-10-29 21:45:00,55646
2019-10-29 22:00:00,54054
2019-10-29 22:15:00,52978
2019-10-29 22:30:00,51996
2019-10-29 22:45:00,51225
2019-10-29 23:00:00,49924
2019-10-29 23:15:00,49201
2019-10-29 23:30:00,49097
2019-10-29 23:45:00,48809
2019-10-30 00:00:00,48347
2019-10-30 00:15:00,48275
2019-10-30 00:30:00,48018
2019-10-30 00:45:00,48064
2019-10-30 01:00:00,47280
2019-10-30 01:15:00,47427
2019-10-30 01:30:00,47399
2019-10-30 01:45:00,47355
2019-10-30 02:00:00,47442
2019-10-30 02:15:00,47656
2019-10-30 02:30:00,47754
2019-10-30 02:45:00,48013
2019-10-30 03:00:00,48634
2019-10-30 03:15:00,48923
2019-10-30 03:30:00,49543
2019-10-30 03:45:00,50049
2019-10-30 04:00:00,51311
2019-10-30 04:15:00,52025
2019-10-30 04:30:00,53059
2019-10-30 04:45:00,54545
2019-10-30 05:00:00,57492
2019-10-30 05:15:00,59888
2019-10-30 05:30:00,61256
2019-10-30 05:45:00,62540
2019-10-30 06:00:00,63932
2019-10-30 06:15:00,64522
2019-10-30 06:30:00,65168
2019-10-30 06:45:00,65848
2019-10-30 07:00:00,66744
2019-10-30 07:15:00,67073
2019-10-30 07:30:00,66785
2019-10-30 07:45:00,66949
2019-10-30 08:00:00,66597
2019-10-30 08:15:00,66719
2019-10-30 08:30:00,67071
2019-10-30 08:45:00,66983
2019-10-30 09:00:00,67447
2019-10-30 09:15:00,67317
2019-10-30 09:30:00,67541
2019-10-30 09:45:00,67792
2019-10-30 10:00:00,67661
2019-10-30 10:15:00,67658
2019-10-30 10:30:00,67825
2019-10-30 10:45:00,67982
2019-10-30 11:00:00,67780
2019-10-30 11:15:00,67695
2019-10-30 11:30:00,67881
2019-10-30 11:45:00,67663
2019-10-30 12:00:00,68238
2019-10-30 12:15:00,68043
2019-10-30 12:30:00,67602
2019-10-30 12:45:00,67106
2019-10-30 13:00:00,67175
2019-10-30 13:15:00,66990
2019-10-30 13:30:00,66726
2019-10-30 13:45:00,66653
2019-10-30 14:00:00,66168
2019-10-30 14:15:00,65775
2019-10-30 14:30:00,65545
2019-10-30 14:45:00,65401
2019-10-30 15:00:00,65054
2019-10-30 15:15:00,64792
2019-10-30 15:30:00,65129
2019-10-30 15:45:00,65681
2019-10-30 16:00:00,67164
2019-10-30 16:15:00,68428
2019-10-30 16:30:00,69136
2019-10-30 16:45:00,69592
2019-10-30 17:00:00,68672
2019-10-30 17:15:00,68159
2019-10-30 17:30:00,67792
2019-10-30 17:45:00,67616
2019-10-30 18:00:00,67988
2019-10-30 18:15:00,67625
2019-10-30 18:30:00,67068
2019-10-30 18:45:00,66506
2019-10-30 19:00:00,65162
2019-10-30 19:15:00,64050
2019-10-30 19:30:00,62948
2019-10-30 19:45:00,62200
2019-10-30 20:00:00,61668
2019-10-30 20:15:00,61360
2019-10-30 20:30:00,60804
2019-10-30 20:45:00,59754
2019-10-30 21:00:00,58530
2019-10-30 21:15:00,57990
2019-10-30 21:30:00,56902
2019-10-30 21:45:00,55756
2019-10-30 22:00:00,54772
2019-10-30 22:15:00,54010
2019-10-30 22:30:00,52956
2019-10-30 22:45:00,52345
2019-10-30 23:00:00,50731
2019-10-30 23:15:00,50052
2019-10-30 23:30:00,49487
2019-10-30 23:45:00,49247
2019-10-31 00:00:00,48124
2019-10-31 00:15:00,47859
2019-10-31 00:30:00,47553
2019-10-31 00:45:00,47257
2019-10-31 01:00:00,47170
2019-10-31 01:15:00,47247
2019-10-31 01:30:00,47209
2019-10-31 01:45:00,47217
2019-10-31 02:00:00,47494
2019-10-31 02:15:00,47615
2019-10-31 02:30:00,47580
2019-10-31 02:45:00,47605
2019-10-31 03:00:00,47907
2019-10-31 03:15:00,47957
2019-10-31 03:30:00,48183
2019-10-31 03:45:00,48709
2019-10-31 04:00:00,49484
2019-10-31 04:15:00,49746
2019-10-31 04:30:00,50341
2019-10-31 04:45:00,50938
2019-10-31 05:00:00,53208
2019-10-31 05:15:00,54795
2019-10-31 05:30:00,56097
2019-10-31 05:45:00,57216
2019-10-31 06:00:00,58682
2019-10-31 06:15:00,59330
2019-10-31 06:30:00,59936
2019-10-31 06:45:00,61026
2019-10-31 07:00:00,62004
2019-10-31 07:15:00,62507
2019-10-31 07:30:00,62582
2019-10-31 07:45:00,62624
2019-10-31 08:00:00,62371
2019-10-31 08:15:00,62908
2019-10-31 08:30:00,63490
2019-10-31 08:45:00,63762
2019-10-31 09:00:00,63203
2019-10-31 09:15:00,63496
2019-10-31 09:30:00,63756
2019-10-31 09:45:00,63761
2019-10-31 10:00:00,63762
2019-10-31 10:15:00,63978
2019-10-31 10:30:00,64135
2019-10-31 10:45:00,64081
2019-10-31 11:00:00,63145
2019-10-31 11:15:00,62738
2019-10-31 11:30:00,62489
2019-10-31 11:45:00,62272
2019-10-31 12:00:00,62506
2019-10-31 12:15:00,62263
2019-10-31 12:30:00,61669
2019-10-31 12:45:00,61313
2019-10-31 13:00:00,61506
2019-10-31 13:15:00,61038
2019-10-31 13:30:00,60766
2019-10-31 13:45:00,60383
2019-10-31 14:00:00,60334
2019-10-31 14:15:00,59802
2019-10-31 14:30:00,59840
2019-10-31 14:45:00,59647
2019-10-31 15:00:00,59434
2019-10-31 15:15:00,59183
2019-10-31 15:30:00,59285
2019-10-31 15:45:00,59737
2019-10-31 16:00:00,61301
2019-10-31 16:15:00,62608
2019-10-31 16:30:00,63389
2019-10-31 16:45:00,63644
2019-10-31 17:00:00,63704
2019-10-31 17:15:00,63578
2019-10-31 17:30:00,63316
2019-10-31 17:45:00,63044
2019-10-31 18:00:00,62885
2019-10-31 18:15:00,62337
2019-10-31 18:30:00,62136
2019-10-31 18:45:00,61895
2019-10-31 19:00:00,60405
2019-10-31 19:15:00,59279
2019-10-31 19:30:00,58462
2019-10-31 19:45:00,57992
2019-10-31 20:00:00,57052
2019-10-31 20:15:00,56618
2019-10-31 20:30:00,56050
2019-10-31 20:45:00,55654
2019-10-31 21:00:00,55060
2019-10-31 21:15:00,54354
2019-10-31 21:30:00,53542
2019-10-31 21:45:00,52245
2019-10-31 22:00:00,50522
2019-10-31 22:15:00,49504
2019-10-31 22:30:00,48788
2019-10-31 22:45:00,48320
2019-10-31 23:00:00,47061
2019-10-31 23:15:00,46513
2019-10-31 23:30:00,45933
2019-10-31 23:45:00,45473
2019-11-01 00:00:00,44749
2019-11-01 00:15:00,44564
2019-11-01 00:30:00,44450
2019-11-01 00:45:00,43899
2019-11-01 01:00:00,43457
2019-11-01 01:15:00,43415
2019-11-01 01:30:00,43377
2019-11-01 01:45:00,43308
2019-11-01 02:00:00,43579
2019-11-01 02:15:00,43675
2019-11-01 02:30:00,43765
2019-11-01 02:45:00,43339
2019-11-01 03:00:00,43993
2019-11-01 03:15:00,44233
2019-11-01 03:30:00,44369
2019-11-01 03:45:00,44503
2019-11-01 04:00:00,44787
2019-11-01 04:15:00,44772
2019-11-01 04:30:00,45104
2019-11-01 04:45:00,45222
2019-11-01 05:00:00,45990
2019-11-01 05:15:00,46744
2019-11-01 05:30:00,47324
2019-11-01 05:45:00,47922
2019-11-01 06:00:00,48847
2019-11-01 06:15:00,49562
2019-11-01 06:30:00,50392
2019-11-01 06:45:00,51278
2019-11-01 07:00:00,52394
2019-11-01 07:15:00,53081
2019-11-01 07:30:00,53591
2019-11-01 07:45:00,53718
2019-11-01 08:00:00,53710
2019-11-01 08:15:00,53995
2019-11-01 08:30:00,54118
2019-11-01 08:45:00,54463
2019-11-01 09:00:00,54703
2019-11-01 09:15:00,55056
2019-11-01 09:30:00,55463
2019-11-01 09:45:00,55921
2019-11-01 10:00:00,56288
2019-11-01 10:15:00,56785
2019-11-01 10:30:00,57154
2019-11-01 10:45:00,57188
2019-11-01 11:00:00,57629
2019-11-01 11:15:00,57499
2019-11-01 11:30:00,57148
2019-11-01 11:45:00,57312
2019-11-01 12:00:00,57088
2019-11-01 12:15:00,56794
2019-11-01 12:30:00,56527
2019-11-01 12:45:00,55887
2019-11-01 13:00:00,55629
2019-11-01 13:15:00,55097
2019-11-01 13:30:00,54958
2019-11-01 13:45:00,54611
2019-11-01 14:00:00,55309
2019-11-01 14:15:00,54960
2019-11-01 14:30:00,54974
2019-11-01 14:45:00,54998
2019-11-01 15:00:00,55064
2019-11-01 15:15:00,54876
2019-11-01 15:30:00,55484
2019-11-01 15:45:00,56082
2019-11-01 16:00:00,58202
2019-11-01 16:15:00,59011
2019-11-01 16:30:00,59342
2019-11-01 16:45:00,59450
2019-11-01 17:00:00,59066
2019-11-01 17:15:00,58644
2019-11-01 17:30:00,58336
2019-11-01 17:45:00,57838
2019-11-01 18:00:00,57706
2019-11-01 18:15:00,57031
2019-11-01 18:30:00,56560
2019-11-01 18:45:00,56215
2019-11-01 19:00:00,55003
2019-11-01 19:15:00,53998
2019-11-01 19:30:00,53177
2019-11-01 19:45:00,52612
2019-11-01 20:00:00,51939
2019-11-01 20:15:00,51509
2019-11-01 20:30:00,50976
2019-11-01 20:45:00,50668
2019-11-01 21:00:00,51000
2019-11-01 21:15:00,50081
2019-11-01 21:30:00,49311
2019-11-01 21:45:00,48468
2019-11-01 22:00:00,47523
2019-11-01 22:15:00,46736
2019-11-01 22:30:00,46091
2019-11-01 22:45:00,45570
2019-11-01 23:00:00,44302
2019-11-01 23:15:00,43759
2019-11-01 23:30:00,43106
2019-11-01 23:45:00,42654
2019-11-02 00:00:00,42000
2019-11-02 00:15:00,41488
2019-11-02 00:30:00,41449
2019-11-02 00:45:00,41216
2019-11-02 01:00:00,41098
2019-11-02 01:15:00,40797
2019-11-02 01:30:00,40662
2019-11-02 01:45:00,40580
2019-11-02 02:00:00,40628
2019-11-02 02:15:00,40598
2019-11-02 02:30:00,40645
2019-11-02 02:45:00,40670
2019-11-02 03:00:00,40897
2019-11-02 03:15:00,40913
2019-11-02 03:30:00,41258
2019-11-02 03:45:00,41491
2019-11-02 04:00:00,42253
2019-11-02 04:15:00,42318
2019-11-02 04:30:00,42425
2019-11-02 04:45:00,43215
2019-11-02 05:00:00,44000
2019-11-02 05:15:00,44519
2019-11-02 05:30:00,44903
2019-11-02 05:45:00,45389
2019-11-02 06:00:00,46678
2019-11-02 06:15:00,47129
2019-11-02 06:30:00,47600
2019-11-02 06:45:00,48721
2019-11-02 07:00:00,49995
2019-11-02 07:15:00,50565
2019-11-02 07:30:00,51341
2019-11-02 07:45:00,52052
2019-11-02 08:00:00,52941
2019-11-02 08:15:00,53474
2019-11-02 08:30:00,53530
2019-11-02 08:45:00,53718
2019-11-02 09:00:00,53925
2019-11-02 09:15:00,54236
2019-11-02 09:30:00,54483
2019-11-02 09:45:00,54733
2019-11-02 10:00:00,54976
2019-11-02 10:15:00,55213
2019-11-02 10:30:00,55646
2019-11-02 10:45:00,55701
2019-11-02 11:00:00,55584
2019-11-02 11:15:00,55615
2019-11-02 11:30:00,55448
2019-11-02 11:45:00,55607
2019-11-02 12:00:00,55369
2019-11-02 12:15:00,55110
2019-11-02 12:30:00,55155
2019-11-02 12:45:00,54279
2019-11-02 13:00:00,53799
2019-11-02 13:15:00,53549
2019-11-02 13:30:00,52996
2019-11-02 13:45:00,52648
2019-11-02 14:00:00,52709
2019-11-02 14:15:00,52582
2019-11-02 14:30:00,52012
2019-11-02 14:45:00,51943
2019-11-02 15:00:00,52316
2019-11-02 15:15:00,52288
2019-11-02 15:30:00,52670
2019-11-02 15:45:00,53599
2019-11-02 16:00:00,55836
2019-11-02 16:15:00,56664
2019-11-02 16:30:00,57889
2019-11-02 16:45:00,58435
2019-11-02 17:00:00,58110
2019-11-02 17:15:00,57510
2019-11-02 17:30:00,57145
2019-11-02 17:45:00,57067
2019-11-02 18:00:00,56226
2019-11-02 18:15:00,55398
2019-11-02 18:30:00,54644
2019-11-02 18:45:00,54145
2019-11-02 19:00:00,53175
2019-11-02 19:15:00,51711
2019-11-02 19:30:00,51110
2019-11-02 19:45:00,50380
2019-11-02 20:00:00,49569
2019-11-02 20:15:00,49066
2019-11-02 20:30:00,48939
2019-11-02 20:45:00,48675
2019-11-02 21:00:00,48685
2019-11-02 21:15:00,48460
2019-11-02 21:30:00,47464
2019-11-02 21:45:00,46614
2019-11-02 22:00:00,45778
2019-11-02 22:15:00,45414
2019-11-02 22:30:00,44683
2019-11-02 22:45:00,43890
2019-11-02 23:00:00,42225
2019-11-02 23:15:00,41499
2019-11-02 23:30:00,41028
2019-11-02 23:45:00,40592
2019-11-03 00:00:00,39836
2019-11-03 00:15:00,39496
2019-11-03 00:30:00,38729
2019-11-03 00:45:00,38551
2019-11-03 01:00:00,38779
2019-11-03 01:15:00,38655
2019-11-03 01:30:00,38060
2019-11-03 01:45:00,38230
2019-11-03 02:00:00,38600
2019-11-03 02:15:00,38522
2019-11-03 02:30:00,38100
2019-11-03 02:45:00,38163
2019-11-03 03:00:00,38527
2019-11-03 03:15:00,38640
2019-11-03 03:30:00,38778
2019-11-03 03:45:00,38635
2019-11-03 04:00:00,39104
2019-11-03 04:15:00,39101
2019-11-03 04:30:00,38426
2019-11-03 04:45:00,38369
2019-11-03 05:00:00,38267
2019-11-03 05:15:00,38336
2019-11-03 05:30:00,38776
2019-11-03 05:45:00,38955
2019-11-03 06:00:00,39424
2019-11-03 06:15:00,39800
2019-11-03 06:30:00,40430
2019-11-03 06:45:00,41069
2019-11-03 07:00:00,42241
2019-11-03 07:15:00,43346
2019-11-03 07:30:00,44366
2019-11-03 07:45:00,45090
2019-11-03 08:00:00,45823
2019-11-03 08:15:00,46390
2019-11-03 08:30:00,46936
2019-11-03 08:45:00,47309
2019-11-03 09:00:00,48082
2019-11-03 09:15:00,48835
2019-11-03 09:30:00,48932
2019-11-03 09:45:00,49695
2019-11-03 10:00:00,50458
2019-11-03 10:15:00,51442
2019-11-03 10:30:00,52019
2019-11-03 10:45:00,52051
2019-11-03 11:00:00,51822
2019-11-03 11:15:00,51533
2019-11-03 11:30:00,51320
2019-11-03 11:45:00,50710
2019-11-03 12:00:00,50151
2019-11-03 12:15:00,49574
2019-11-03 12:30:00,49279
2019-11-03 12:45:00,48673
2019-11-03 13:00:00,48469
2019-11-03 13:15:00,48487
2019-11-03 13:30:00,48234
2019-11-03 13:45:00,48096
2019-11-03 14:00:00,48507
2019-11-03 14:15:00,48347
2019-11-03 14:30:00,48347
2019-11-03 14:45:00,48115
2019-11-03 15:00:00,48280
2019-11-03 15:15:00,48732
2019-11-03 15:30:00,49319
2019-11-03 15:45:00,50365
2019-11-03 16:00:00,52326
2019-11-03 16:15:00,53342
2019-11-03 16:30:00,53960
2019-11-03 16:45:00,54521
2019-11-03 17:00:00,54847
2019-11-03 17:15:00,54456
2019-11-03 17:30:00,54401
2019-11-03 17:45:00,53914
2019-11-03 18:00:00,53294
2019-11-03 18:15:00,52864
2019-11-03 18:30:00,52572
2019-11-03 18:45:00,51884
2019-11-03 19:00:00,51360
2019-11-03 19:15:00,50368
2019-11-03 19:30:00,50049
2019-11-03 19:45:00,49308
2019-11-03 20:00:00,48882
2019-11-03 20:15:00,48142
2019-11-03 20:30:00,47736
2019-11-03 20:45:00,47636
2019-11-03 21:00:00,47827
2019-11-03 21:15:00,47347
2019-11-03 21:30:00,46394
2019-11-03 21:45:00,45845
2019-11-03 22:00:00,44865
2019-11-03 22:15:00,44238
2019-11-03 22:30:00,43670
2019-11-03 22:45:00,43022
2019-11-03 23:00:00,42351
2019-11-03 23:15:00,41875
2019-11-03 23:30:00,41708
2019-11-03 23:45:00,41509
2019-11-04 00:00:00,40980
2019-11-04 00:15:00,41013
2019-11-04 00:30:00,40959
2019-11-04 00:45:00,40885
2019-11-04 01:00:00,40242
2019-11-04 01:15:00,40292
2019-11-04 01:30:00,40565
2019-11-04 01:45:00,40642
2019-11-04 02:00:00,40516
2019-11-04 02:15:00,40888
2019-11-04 02:30:00,41345
2019-11-04 02:45:00,41699
2019-11-04 03:00:00,42384
2019-11-04 03:15:00,42899
2019-11-04 03:30:00,43503
2019-11-04 03:45:00,44154
2019-11-04 04:00:00,45294
2019-11-04 04:15:00,46245
2019-11-04 04:30:00,47778
2019-11-04 04:45:00,49986
2019-11-04 05:00:00,53273
2019-11-04 05:15:00,56133
2019-11-04 05:30:00,58352
2019-11-04 05:45:00,60356
2019-11-04 06:00:00,62672
2019-11-04 06:15:00,63454
2019-11-04 06:30:00,63786
2019-11-04 06:45:00,64665
2019-11-04 07:00:00,65680
2019-11-04 07:15:00,65894
2019-11-04 07:30:00,66305
2019-11-04 07:45:00,66518
2019-11-04 08:00:00,65946
2019-11-04 08:15:00,66201
2019-11-04 08:30:00,67064
2019-11-04 08:45:00,67304
2019-11-04 09:00:00,67441
2019-11-04 09:15:00,67744
2019-11-04 09:30:00,68043
2019-11-04 09:45:00,68100
2019-11-04 10:00:00,68140
2019-11-04 10:15:00,68172
2019-11-04 10:30:00,67853
2019-11-04 10:45:00,68119
2019-11-04 11:00:00,67503
2019-11-04 11:15:00,67502
2019-11-04 11:30:00,67723
2019-11-04 11:45:00,68043
2019-11-04 12:00:00,68593
2019-11-04 12:15:00,67974
2019-11-04 12:30:00,67348
2019-11-04 12:45:00,67095
2019-11-04 13:00:00,67337
2019-11-04 13:15:00,67465
2019-11-04 13:30:00,67204
2019-11-04 13:45:00,66477
2019-11-04 14:00:00,66837
2019-11-04 14:15:00,66408
2019-11-04 14:30:00,66160
2019-11-04 14:45:00,65727
2019-11-04 15:00:00,65529
2019-11-04 15:15:00,65423
2019-11-04 15:30:00,65538
2019-11-04 15:45:00,66288
2019-11-04 16:00:00,67701
2019-11-04 16:15:00,68847
2019-11-04 16:30:00,69300
2019-11-04 16:45:00,69602
2019-11-04 17:00:00,68989
2019-11-04 17:15:00,68512
2019-11-04 17:30:00,68117
2019-11-04 17:45:00,67746
2019-11-04 18:00:00,67416
2019-11-04 18:15:00,66648
2019-11-04 18:30:00,66389
2019-11-04 18:45:00,65706
2019-11-04 19:00:00,64338
2019-11-04 19:15:00,63019
2019-11-04 19:30:00,62174
2019-11-04 19:45:00,61162
2019-11-04 20:00:00,59527
2019-11-04 20:15:00,58408
2019-11-04 20:30:00,57460
2019-11-04 20:45:00,56431
2019-11-04 21:00:00,56064
2019-11-04 21:15:00,55048
2019-11-04 21:30:00,53775
2019-11-04 21:45:00,52596
2019-11-04 22:00:00,51267
2019-11-04 22:15:00,50413
2019-11-04 22:30:00,49726
2019-11-04 22:45:00,49182
2019-11-04 23:00:00,47940
2019-11-04 23:15:00,48005
2019-11-04 23:30:00,47499
2019-11-04 23:45:00,46960
2019-11-05 00:00:00,46204
2019-11-05 00:15:00,45954
2019-11-05 00:30:00,45926
2019-11-05 00:45:00,45323
2019-11-05 01:00:00,45457
