Date,Wind Onshore in MAW
2015-10-30 09:30:00,1650
2015-10-30 09:45:00,1681
2015-10-30 10:00:00,1589
2015-10-30 10:15:00,1457
2015-10-30 10:30:00,1383
2015-10-30 10:45:00,1341
2015-10-30 11:00:00,1325
2015-10-30 11:15:00,1316
2015-10-30 11:30:00,1319
2015-10-30 11:45:00,1368
2015-10-30 12:00:00,1355
2015-10-30 12:15:00,1293
2015-10-30 12:30:00,1246
2015-10-30 12:45:00,1237
2015-10-30 13:00:00,1244
2015-10-30 13:15:00,1215
2015-10-30 13:30:00,1261
2015-10-30 13:45:00,1311
2015-10-30 14:00:00,1464
2015-10-30 14:15:00,1539
2015-10-30 14:30:00,1703
2015-10-30 14:45:00,1871
2015-10-30 15:00:00,2113
2015-10-30 15:15:00,2454
2015-10-30 15:30:00,2768
2015-10-30 15:45:00,3056
2015-10-30 16:00:00,3352
2015-10-30 16:15:00,3606
2015-10-30 16:30:00,3874
2015-10-30 16:45:00,3994
2015-10-30 17:00:00,4082
2015-10-30 17:15:00,4235
2015-10-30 17:30:00,4433
2015-10-30 17:45:00,4645
2015-10-30 18:00:00,4904
2015-10-30 18:15:00,5165
2015-10-30 18:30:00,5176
2015-10-30 18:45:00,5374
2015-10-30 19:00:00,5430
2015-10-30 19:15:00,5448
2015-10-30 19:30:00,5465
2015-10-30 19:45:00,5640
2015-10-30 20:00:00,5870
2015-10-30 20:15:00,5945
2015-10-30 20:30:00,6018
2015-10-30 20:45:00,5980
2015-10-30 21:00:00,5997
2015-10-30 21:15:00,5988
2015-10-30 21:30:00,5985
2015-10-30 21:45:00,6032
2015-10-30 22:00:00,6081
2015-10-30 22:15:00,6151
2015-10-30 22:30:00,6145
2015-10-30 22:45:00,6134
2015-10-30 23:00:00,6127
2015-10-30 23:15:00,6208
2015-10-30 23:30:00,6309
2015-10-30 23:45:00,6298
2015-10-31 00:00:00,6362
2015-10-31 00:15:00,6352
2015-10-31 00:30:00,6368
2015-10-31 00:45:00,6381
2015-10-31 01:00:00,6368
2015-10-31 01:15:00,6423
2015-10-31 01:30:00,6312
2015-10-31 01:45:00,6226
2015-10-31 02:00:00,6267
2015-10-31 02:15:00,6367
2015-10-31 02:30:00,6534
2015-10-31 02:45:00,6586
2015-10-31 03:00:00,6601
2015-10-31 03:15:00,6674
2015-10-31 03:30:00,6819
2015-10-31 03:45:00,6868
2015-10-31 04:00:00,6848
2015-10-31 04:15:00,6972
2015-10-31 04:30:00,6983
2015-10-31 04:45:00,7014
2015-10-31 05:00:00,7140
2015-10-31 05:15:00,7221
2015-10-31 05:30:00,7426
2015-10-31 05:45:00,7561
2015-10-31 06:00:00,7586
2015-10-31 06:15:00,7662
2015-10-31 06:30:00,7722
2015-10-31 06:45:00,7781
2015-10-31 07:00:00,7710
2015-10-31 07:15:00,7575
2015-10-31 07:30:00,7448
2015-10-31 07:45:00,7181
2015-10-31 08:00:00,7020
2015-10-31 08:15:00,6711
2015-10-31 08:30:00,6307
2015-10-31 08:45:00,6302
2015-10-31 09:00:00,6155
2015-10-31 09:15:00,5677
2015-10-31 09:30:00,5422
2015-10-31 09:45:00,5276
2015-10-31 10:00:00,5188
2015-10-31 10:15:00,5071
2015-10-31 10:30:00,4867
2015-10-31 10:45:00,4582
2015-10-31 11:00:00,4387
2015-10-31 11:15:00,4295
2015-10-31 11:30:00,4059
2015-10-31 11:45:00,3924
2015-10-31 12:00:00,3734
2015-10-31 12:15:00,3472
2015-10-31 12:30:00,3420
2015-10-31 12:45:00,3304
2015-10-31 13:00:00,3267
2015-10-31 13:15:00,3279
2015-10-31 13:30:00,3289
2015-10-31 13:45:00,3303
2015-10-31 14:00:00,3422
2015-10-31 14:15:00,3601
2015-10-31 14:30:00,3767
2015-10-31 14:45:00,4051
2015-10-31 15:00:00,4402
2015-10-31 15:15:00,4837
2015-10-31 15:30:00,5548
2015-10-31 15:45:00,6201
2015-10-31 16:00:00,6928
2015-10-31 16:15:00,7577
2015-10-31 16:30:00,8088
2015-10-31 16:45:00,8558
2015-10-31 17:00:00,8898
2015-10-31 17:15:00,9227
2015-10-31 17:30:00,9320
2015-10-31 17:45:00,9386
2015-10-31 18:00:00,9423
2015-10-31 18:15:00,9392
2015-10-31 18:30:00,9442
2015-10-31 18:45:00,9328
2015-10-31 19:00:00,9166
2015-10-31 19:15:00,9041
2015-10-31 19:30:00,8806
2015-10-31 19:45:00,8551
2015-10-31 20:00:00,8265
2015-10-31 20:15:00,8318
2015-10-31 20:30:00,8226
2015-10-31 20:45:00,8021
2015-10-31 21:00:00,7893
2015-10-31 21:15:00,7830
2015-10-31 21:30:00,7731
2015-10-31 21:45:00,7619
2015-10-31 22:00:00,7495
2015-10-31 22:15:00,7381
2015-10-31 22:30:00,7339
2015-10-31 22:45:00,7254
2015-10-31 23:00:00,7276
2015-10-31 23:15:00,7261
2015-10-31 23:30:00,7331
2015-10-31 23:45:00,7287
2015-11-01 00:00:00,7224
2015-11-01 00:15:00,7110
2015-11-01 00:30:00,7020
2015-11-01 00:45:00,6915
2015-11-01 01:00:00,6874
2015-11-01 01:15:00,6838
2015-11-01 01:30:00,6881
2015-11-01 01:45:00,6804
2015-11-01 02:00:00,6719
2015-11-01 02:15:00,6644
2015-11-01 02:30:00,6587
2015-11-01 02:45:00,6417
2015-11-01 03:00:00,6268
2015-11-01 03:15:00,6076
2015-11-01 03:30:00,5899
2015-11-01 03:45:00,5621
2015-11-01 04:00:00,5429
2015-11-01 04:15:00,5193
2015-11-01 04:30:00,5036
2015-11-01 04:45:00,4902
2015-11-01 05:00:00,4797
2015-11-01 05:15:00,4760
2015-11-01 05:30:00,4832
2015-11-01 05:45:00,4872
2015-11-01 06:00:00,4877
2015-11-01 06:15:00,4865
2015-11-01 06:30:00,4786
2015-11-01 06:45:00,4742
2015-11-01 07:00:00,4590
2015-11-01 07:15:00,4386
2015-11-01 07:30:00,4139
2015-11-01 07:45:00,3886
2015-11-01 08:00:00,3591
2015-11-01 08:15:00,3172
2015-11-01 08:30:00,2789
2015-11-01 08:45:00,2439
2015-11-01 09:00:00,2130
2015-11-01 09:15:00,1831
2015-11-01 09:30:00,1604
2015-11-01 09:45:00,1461
2015-11-01 10:00:00,1369
2015-11-01 10:15:00,1195
2015-11-01 10:30:00,1117
2015-11-01 10:45:00,1024
2015-11-01 11:00:00,995
2015-11-01 11:15:00,968
2015-11-01 11:30:00,901
2015-11-01 11:45:00,853
2015-11-01 12:00:00,810
2015-11-01 12:15:00,731
2015-11-01 12:30:00,760
2015-11-01 12:45:00,791
2015-11-01 13:00:00,788
2015-11-01 13:15:00,777
2015-11-01 13:30:00,736
2015-11-01 13:45:00,708
2015-11-01 14:00:00,753
2015-11-01 14:15:00,721
2015-11-01 14:30:00,756
2015-11-01 14:45:00,841
2015-11-01 15:00:00,876
2015-11-01 15:15:00,979
2015-11-01 15:30:00,1100
2015-11-01 15:45:00,1220
2015-11-01 16:00:00,1324
2015-11-01 16:15:00,1354
2015-11-01 16:30:00,1492
2015-11-01 16:45:00,1722
2015-11-01 17:00:00,1845
2015-11-01 17:15:00,1936
2015-11-01 17:30:00,1972
2015-11-01 17:45:00,2037
2015-11-01 18:00:00,2117
2015-11-01 18:15:00,2199
2015-11-01 18:30:00,2259
2015-11-01 18:45:00,2368
2015-11-01 19:00:00,2531
2015-11-01 19:15:00,2661
2015-11-01 19:30:00,2806
2015-11-01 19:45:00,2983
2015-11-01 20:00:00,3151
2015-11-01 20:15:00,3231
2015-11-01 20:30:00,3255
2015-11-01 20:45:00,3221
2015-11-01 21:00:00,3177
2015-11-01 21:15:00,3190
2015-11-01 21:30:00,3099
2015-11-01 21:45:00,2963
2015-11-01 22:00:00,2860
2015-11-01 22:15:00,2778
2015-11-01 22:30:00,2651
2015-11-01 22:45:00,2484
2015-11-01 23:00:00,2313
2015-11-01 23:15:00,2200
2015-11-01 23:30:00,2117
2015-11-01 23:45:00,2089
2015-11-02 00:00:00,2068
2015-11-02 00:15:00,2084
2015-11-02 00:30:00,2080
2015-11-02 00:45:00,2055
2015-11-02 01:00:00,1968
2015-11-02 01:15:00,1937
2015-11-02 01:30:00,1922
2015-11-02 01:45:00,1883
2015-11-02 02:00:00,1890
2015-11-02 02:15:00,1887
2015-11-02 02:30:00,1862
2015-11-02 02:45:00,1745
2015-11-02 03:00:00,1714
2015-11-02 03:15:00,1709
2015-11-02 03:30:00,1583
2015-11-02 03:45:00,1624
2015-11-02 04:00:00,1665
2015-11-02 04:15:00,1662
2015-11-02 04:30:00,1628
2015-11-02 04:45:00,1645
2015-11-02 05:00:00,1672
2015-11-02 05:15:00,1689
2015-11-02 05:30:00,1691
2015-11-02 05:45:00,1693
2015-11-02 06:00:00,1695
2015-11-02 06:15:00,1723
2015-11-02 06:30:00,1773
2015-11-02 06:45:00,1754
2015-11-02 07:00:00,1692
2015-11-02 07:15:00,1657
2015-11-02 07:30:00,1665
2015-11-02 07:45:00,1616
2015-11-02 08:00:00,1529
2015-11-02 08:15:00,1428
2015-11-02 08:30:00,1287
2015-11-02 08:45:00,1053
2015-11-02 09:00:00,884
2015-11-02 09:15:00,766
2015-11-02 09:30:00,677
2015-11-02 09:45:00,595
2015-11-02 10:00:00,546
2015-11-02 10:15:00,501
2015-11-02 10:30:00,446
2015-11-02 10:45:00,365
2015-11-02 11:00:00,315
2015-11-02 11:15:00,290
2015-11-02 11:30:00,273
2015-11-02 11:45:00,259
2015-11-02 12:00:00,213
2015-11-02 12:15:00,194
2015-11-02 12:30:00,161
2015-11-02 12:45:00,152
2015-11-02 13:00:00,148
2015-11-02 13:15:00,153
2015-11-02 13:30:00,178
2015-11-02 13:45:00,215
2015-11-02 14:00:00,233
2015-11-02 14:15:00,278
2015-11-02 14:30:00,292
2015-11-02 14:45:00,338
2015-11-02 15:00:00,384
2015-11-02 15:15:00,491
2015-11-02 15:30:00,633
2015-11-02 15:45:00,774
2015-11-02 16:00:00,874
2015-11-02 16:15:00,987
2015-11-02 16:30:00,1034
2015-11-02 16:45:00,1124
2015-11-02 17:00:00,1255
2015-11-02 17:15:00,1379
2015-11-02 17:30:00,1482
2015-11-02 17:45:00,1569
2015-11-02 18:00:00,1682
2015-11-02 18:15:00,1804
2015-11-02 18:30:00,1910
2015-11-02 18:45:00,2016
2015-11-02 19:00:00,2102
2015-11-02 19:15:00,2146
2015-11-02 19:30:00,2252
2015-11-02 19:45:00,2332
2015-11-02 20:00:00,2392
2015-11-02 20:15:00,2380
2015-11-02 20:30:00,2314
2015-11-02 20:45:00,2239
2015-11-02 21:00:00,2241
2015-11-02 21:15:00,2272
2015-11-02 21:30:00,2263
2015-11-02 21:45:00,2256
2015-11-02 22:00:00,2273
2015-11-02 22:15:00,2239
2015-11-02 22:30:00,2216
2015-11-02 22:45:00,2184
2015-11-02 23:00:00,2156
2015-11-02 23:15:00,2180
2015-11-02 23:30:00,2092
2015-11-02 23:45:00,2028
2015-11-03 00:00:00,1970
2015-11-03 00:15:00,1954
2015-11-03 00:30:00,1976
2015-11-03 00:45:00,1954
2015-11-03 01:00:00,1904
2015-11-03 01:15:00,1861
2015-11-03 01:30:00,1789
2015-11-03 01:45:00,1732
2015-11-03 02:00:00,1721
2015-11-03 02:15:00,1657
2015-11-03 02:30:00,1645
2015-11-03 02:45:00,1576
2015-11-03 03:00:00,1520
2015-11-03 03:15:00,1477
2015-11-03 03:30:00,1505
2015-11-03 03:45:00,1507
2015-11-03 04:00:00,1524
2015-11-03 04:15:00,1545
2015-11-03 04:30:00,1512
2015-11-03 04:45:00,1482
2015-11-03 05:00:00,1508
2015-11-03 05:15:00,1541
2015-11-03 05:30:00,1535
2015-11-03 05:45:00,1560
2015-11-03 06:00:00,1592
2015-11-03 06:15:00,1566
2015-11-03 06:30:00,1548
2015-11-03 06:45:00,1554
2015-11-03 07:00:00,1587
2015-11-03 07:15:00,1540
2015-11-03 07:30:00,1466
2015-11-03 07:45:00,1438
2015-11-03 08:00:00,1351
2015-11-03 08:15:00,1242
2015-11-03 08:30:00,1161
2015-11-03 08:45:00,1029
2015-11-03 09:00:00,863
2015-11-03 09:15:00,740
2015-11-03 09:30:00,595
2015-11-03 09:45:00,483
2015-11-03 10:00:00,405
2015-11-03 10:15:00,338
2015-11-03 10:30:00,287
2015-11-03 10:45:00,252
2015-11-03 11:00:00,201
2015-11-03 11:15:00,202
2015-11-03 11:30:00,224
2015-11-03 11:45:00,207
2015-11-03 12:00:00,182
2015-11-03 12:15:00,171
2015-11-03 12:30:00,153
2015-11-03 12:45:00,149
2015-11-03 13:00:00,145
2015-11-03 13:15:00,153
2015-11-03 13:30:00,135
2015-11-03 13:45:00,89
2015-11-03 14:00:00,119
2015-11-03 14:15:00,88
2015-11-03 14:30:00,159
2015-11-03 14:45:00,187
2015-11-03 15:00:00,208
2015-11-03 15:15:00,225
2015-11-03 15:30:00,198
2015-11-03 15:45:00,266
2015-11-03 16:00:00,318
2015-11-03 16:15:00,355
2015-11-03 16:30:00,407
2015-11-03 16:45:00,460
2015-11-03 17:00:00,498
2015-11-03 17:15:00,521
2015-11-03 17:30:00,538
2015-11-03 17:45:00,559
2015-11-03 18:00:00,557
2015-11-03 18:15:00,574
2015-11-03 18:30:00,592
2015-11-03 18:45:00,577
2015-11-03 19:00:00,589
2015-11-03 19:15:00,574
2015-11-03 19:30:00,603
2015-11-03 19:45:00,661
2015-11-03 20:00:00,744
2015-11-03 20:15:00,849
2015-11-03 20:30:00,916
2015-11-03 20:45:00,944
2015-11-03 21:00:00,1048
2015-11-03 21:15:00,1117
2015-11-03 21:30:00,1191
2015-11-03 21:45:00,1293
2015-11-03 22:00:00,1361
2015-11-03 22:15:00,1475
2015-11-03 22:30:00,1589
2015-11-03 22:45:00,1686
2015-11-03 23:00:00,1721
2015-11-03 23:15:00,1786
2015-11-03 23:30:00,1895
2015-11-03 23:45:00,2007
2015-11-04 00:00:00,2316
2015-11-04 00:15:00,2300
2015-11-04 00:30:00,2337
2015-11-04 00:45:00,2420
2015-11-04 01:00:00,2522
2015-11-04 01:15:00,2559
2015-11-04 01:30:00,2676
2015-11-04 01:45:00,2857
2015-11-04 02:00:00,3049
2015-11-04 02:15:00,3142
2015-11-04 02:30:00,3078
2015-11-04 02:45:00,3132
2015-11-04 03:00:00,3147
2015-11-04 03:15:00,3296
2015-11-04 03:30:00,3305
2015-11-04 03:45:00,3362
2015-11-04 04:00:00,3437
2015-11-04 04:15:00,3543
2015-11-04 04:30:00,3746
2015-11-04 04:45:00,3856
2015-11-04 05:00:00,4090
2015-11-04 05:15:00,4148
2015-11-04 05:30:00,4060
2015-11-04 05:45:00,4019
2015-11-04 06:00:00,3935
2015-11-04 06:15:00,3876
2015-11-04 06:30:00,3852
2015-11-04 06:45:00,3853
2015-11-04 07:00:00,3864
2015-11-04 07:15:00,3826
2015-11-04 07:30:00,3757
2015-11-04 07:45:00,3693
2015-11-04 08:00:00,3611
2015-11-04 08:15:00,3473
2015-11-04 08:30:00,3275
2015-11-04 08:45:00,3057
2015-11-04 09:00:00,2818
2015-11-04 09:15:00,2547
2015-11-04 09:30:00,2296
2015-11-04 09:45:00,2143
2015-11-04 10:00:00,2069
2015-11-04 10:15:00,1938
2015-11-04 10:30:00,1825
2015-11-04 10:45:00,1721
2015-11-04 11:00:00,1662
2015-11-04 11:15:00,1625
2015-11-04 11:30:00,1575
2015-11-04 11:45:00,1480
2015-11-04 12:00:00,1452
2015-11-04 12:15:00,1420
2015-11-04 12:30:00,1448
2015-11-04 12:45:00,1409
2015-11-04 13:00:00,1370
2015-11-04 13:15:00,1417
2015-11-04 13:30:00,1477
2015-11-04 13:45:00,1519
2015-11-04 14:00:00,1568
2015-11-04 14:15:00,1612
2015-11-04 14:30:00,1729
2015-11-04 14:45:00,1924
2015-11-04 15:00:00,2101
2015-11-04 15:15:00,2335
2015-11-04 15:30:00,2677
2015-11-04 15:45:00,3022
2015-11-04 16:00:00,3219
2015-11-04 16:15:00,3440
2015-11-04 16:30:00,3600
2015-11-04 16:45:00,3771
2015-11-04 17:00:00,3956
2015-11-04 17:15:00,4177
2015-11-04 17:30:00,4355
2015-11-04 17:45:00,4395
2015-11-04 18:00:00,4467
2015-11-04 18:15:00,4513
2015-11-04 18:30:00,4474
2015-11-04 18:45:00,4527
2015-11-04 19:00:00,4525
2015-11-04 19:15:00,4502
2015-11-04 19:30:00,4425
2015-11-04 19:45:00,4352
2015-11-04 20:00:00,4322
2015-11-04 20:15:00,4251
2015-11-04 20:30:00,4187
2015-11-04 20:45:00,4095
2015-11-04 21:00:00,3990
2015-11-04 21:15:00,3902
2015-11-04 21:30:00,3857
2015-11-04 21:45:00,3851
2015-11-04 22:00:00,3855
2015-11-04 22:15:00,3778
2015-11-04 22:30:00,3839
2015-11-04 22:45:00,3833
2015-11-04 23:00:00,3798
2015-11-04 23:15:00,3723
2015-11-04 23:30:00,3701
2015-11-04 23:45:00,3501
2015-11-05 00:00:00,3408
2015-11-05 00:15:00,3338
2015-11-05 00:30:00,3262
2015-11-05 00:45:00,3223
2015-11-05 01:00:00,3126
2015-11-05 01:15:00,3187
2015-11-05 01:30:00,3156
2015-11-05 01:45:00,3137
2015-11-05 02:00:00,3149
2015-11-05 02:15:00,3140
2015-11-05 02:30:00,3059
2015-11-05 02:45:00,3003
2015-11-05 03:00:00,2958
2015-11-05 03:15:00,2919
2015-11-05 03:30:00,2846
2015-11-05 03:45:00,2786
2015-11-05 04:00:00,2797
2015-11-05 04:15:00,2820
2015-11-05 04:30:00,2860
2015-11-05 04:45:00,2951
2015-11-05 05:00:00,3017
2015-11-05 05:15:00,3020
2015-11-05 05:30:00,3002
2015-11-05 05:45:00,2916
2015-11-05 06:00:00,2858
2015-11-05 06:15:00,2836
2015-11-05 06:30:00,2877
2015-11-05 06:45:00,2818
2015-11-05 07:00:00,2795
2015-11-05 07:15:00,2763
2015-11-05 07:30:00,2655
2015-11-05 07:45:00,2579
2015-11-05 08:00:00,2495
2015-11-05 08:15:00,2307
2015-11-05 08:30:00,2121
2015-11-05 08:45:00,1889
2015-11-05 09:00:00,1735
2015-11-05 09:15:00,1580
2015-11-05 09:30:00,1518
2015-11-05 09:45:00,1486
2015-11-05 10:00:00,1437
2015-11-05 10:15:00,1366
2015-11-05 10:30:00,1366
2015-11-05 10:45:00,1370
2015-11-05 11:00:00,1343
2015-11-05 11:15:00,1335
2015-11-05 11:30:00,1324
2015-11-05 11:45:00,1325
2015-11-05 12:00:00,1344
2015-11-05 12:15:00,1288
2015-11-05 12:30:00,1223
2015-11-05 12:45:00,1208
2015-11-05 13:00:00,1175
2015-11-05 13:15:00,1171
2015-11-05 13:30:00,1138
2015-11-05 13:45:00,1154
2015-11-05 14:00:00,1175
2015-11-05 14:15:00,1234
2015-11-05 14:30:00,1284
2015-11-05 14:45:00,1360
2015-11-05 15:00:00,1521
2015-11-05 15:15:00,1764
2015-11-05 15:30:00,2025
2015-11-05 15:45:00,2305
2015-11-05 16:00:00,2571
2015-11-05 16:15:00,2913
2015-11-05 16:30:00,3282
2015-11-05 16:45:00,3566
2015-11-05 17:00:00,3818
2015-11-05 17:15:00,4076
2015-11-05 17:30:00,4323
2015-11-05 17:45:00,4524
2015-11-05 18:00:00,4813
2015-11-05 18:15:00,5032
2015-11-05 18:30:00,5210
2015-11-05 18:45:00,5352
2015-11-05 19:00:00,5529
2015-11-05 19:15:00,5643
2015-11-05 19:30:00,5822
2015-11-05 19:45:00,5918
2015-11-05 20:00:00,6012
2015-11-05 20:15:00,6112
2015-11-05 20:30:00,6175
2015-11-05 20:45:00,6188
2015-11-05 21:00:00,6246
2015-11-05 21:15:00,6209
2015-11-05 21:30:00,6232
2015-11-05 21:45:00,6226
2015-11-05 22:00:00,6106
2015-11-05 22:15:00,6077
2015-11-05 22:30:00,5955
2015-11-05 22:45:00,5903
2015-11-05 23:00:00,5895
2015-11-05 23:15:00,5804
2015-11-05 23:30:00,5736
2015-11-05 23:45:00,5734
2015-11-06 00:00:00,5664
2015-11-06 00:15:00,5567
2015-11-06 00:30:00,5526
2015-11-06 00:45:00,5580
2015-11-06 01:00:00,5650
2015-11-06 01:15:00,5628
2015-11-06 01:30:00,5625
2015-11-06 01:45:00,5710
2015-11-06 02:00:00,5789
2015-11-06 02:15:00,5828
2015-11-06 02:30:00,5851
2015-11-06 02:45:00,5855
2015-11-06 03:00:00,5856
2015-11-06 03:15:00,5917
2015-11-06 03:30:00,6058
