Date,System total load in MAW
2017-10-27 17:15:00,65739
2017-10-27 17:30:00,65071
2017-10-27 17:45:00,64168
2017-10-27 18:00:00,62962
2017-10-27 18:15:00,61657
2017-10-27 18:30:00,60702
2017-10-27 18:45:00,59819
2017-10-27 19:00:00,59244
2017-10-27 19:15:00,58487
2017-10-27 19:30:00,57514
2017-10-27 19:45:00,56664
2017-10-27 20:00:00,56203
2017-10-27 20:15:00,55335
2017-10-27 20:30:00,54308
2017-10-27 20:45:00,53138
2017-10-27 21:00:00,51249
2017-10-27 21:15:00,50489
2017-10-27 21:30:00,49776
2017-10-27 21:45:00,48707
2017-10-27 22:00:00,47567
2017-10-27 22:15:00,46615
2017-10-27 22:30:00,45851
2017-10-27 22:45:00,45393
2017-10-27 23:00:00,45022
2017-10-27 23:15:00,44358
2017-10-27 23:30:00,43932
2017-10-27 23:45:00,43732
2017-10-28 00:00:00,43251
2017-10-28 00:15:00,43171
2017-10-28 00:30:00,43234
2017-10-28 00:45:00,43051
2017-10-28 01:00:00,43205
2017-10-28 01:15:00,43400
2017-10-28 01:30:00,43591
2017-10-28 01:45:00,43305
2017-10-28 02:00:00,43690
2017-10-28 02:15:00,43835
2017-10-28 02:30:00,43769
2017-10-28 02:45:00,43952
2017-10-28 03:00:00,44197
2017-10-28 03:15:00,44315
2017-10-28 03:30:00,44241
2017-10-28 03:45:00,44422
2017-10-28 04:00:00,45305
2017-10-28 04:15:00,45738
2017-10-28 04:30:00,46338
2017-10-28 04:45:00,47119
2017-10-28 05:00:00,48232
2017-10-28 05:15:00,49143
2017-10-28 05:30:00,50248
2017-10-28 05:45:00,51764
2017-10-28 06:00:00,52854
2017-10-28 06:15:00,53418
2017-10-28 06:30:00,54199
2017-10-28 06:45:00,54672
2017-10-28 07:00:00,55394
2017-10-28 07:15:00,56195
2017-10-28 07:30:00,57188
2017-10-28 07:45:00,57253
2017-10-28 08:00:00,57405
2017-10-28 08:15:00,57724
2017-10-28 08:30:00,58039
2017-10-28 08:45:00,58842
2017-10-28 09:00:00,58910
2017-10-28 09:15:00,59253
2017-10-28 09:30:00,59807
2017-10-28 09:45:00,59702
2017-10-28 10:00:00,58717
2017-10-28 10:15:00,58466
2017-10-28 10:30:00,57830
2017-10-28 10:45:00,57577
2017-10-28 11:00:00,56904
2017-10-28 11:15:00,56400
2017-10-28 11:30:00,55972
2017-10-28 11:45:00,55991
2017-10-28 12:00:00,55343
2017-10-28 12:15:00,54685
2017-10-28 12:30:00,54766
2017-10-28 12:45:00,54564
2017-10-28 13:00:00,54328
2017-10-28 13:15:00,54182
2017-10-28 13:30:00,54265
2017-10-28 13:45:00,54147
2017-10-28 14:00:00,53937
2017-10-28 14:15:00,53850
2017-10-28 14:30:00,54034
2017-10-28 14:45:00,54324
2017-10-28 15:00:00,55067
2017-10-28 15:15:00,55491
2017-10-28 15:30:00,56115
2017-10-28 15:45:00,56927
2017-10-28 16:00:00,58172
2017-10-28 16:15:00,58694
2017-10-28 16:30:00,58792
2017-10-28 16:45:00,58543
2017-10-28 17:00:00,58418
2017-10-28 17:15:00,57630
2017-10-28 17:30:00,57360
2017-10-28 17:45:00,56650
2017-10-28 18:00:00,55373
2017-10-28 18:15:00,54880
2017-10-28 18:30:00,53766
2017-10-28 18:45:00,52640
2017-10-28 19:00:00,52299
2017-10-28 19:15:00,51778
2017-10-28 19:30:00,51586
2017-10-28 19:45:00,50979
2017-10-28 20:00:00,51007
2017-10-28 20:15:00,50335
2017-10-28 20:30:00,49979
2017-10-28 20:45:00,49024
2017-10-28 21:00:00,48665
2017-10-28 21:15:00,48214
2017-10-28 21:30:00,47264
2017-10-28 21:45:00,46339
2017-10-28 22:00:00,46305
2017-10-28 22:15:00,44927
2017-10-28 22:30:00,44229
2017-10-28 22:45:00,43896
2017-10-28 23:00:00,43021
2017-10-28 23:15:00,42103
2017-10-28 23:30:00,42137
2017-10-28 23:45:00,41838
2017-10-29 00:00:00,41033
2017-10-29 00:15:00,40609
2017-10-29 00:30:00,41060
2017-10-29 00:45:00,41002
2017-10-29 01:00:00,40394
2017-10-29 01:15:00,40399
2017-10-29 01:30:00,40140
2017-10-29 01:45:00,39115
2017-10-29 02:00:00,40423
2017-10-29 02:15:00,40984
2017-10-29 02:30:00,41117
2017-10-29 02:45:00,41270
2017-10-29 03:00:00,41084
2017-10-29 03:15:00,41613
2017-10-29 03:30:00,42084
2017-10-29 03:45:00,42293
2017-10-29 04:00:00,41946
2017-10-29 04:15:00,42081
2017-10-29 04:30:00,43084
2017-10-29 04:45:00,42510
2017-10-29 05:00:00,42913
2017-10-29 05:15:00,42923
2017-10-29 05:30:00,43921
2017-10-29 05:45:00,44085
2017-10-29 06:00:00,45130
2017-10-29 06:15:00,45406
2017-10-29 06:30:00,46682
2017-10-29 06:45:00,47647
2017-10-29 07:00:00,48145
2017-10-29 07:15:00,47961
2017-10-29 07:30:00,49966
2017-10-29 07:45:00,50296
2017-10-29 08:00:00,51489
2017-10-29 08:15:00,52042
2017-10-29 08:30:00,52218
2017-10-29 08:45:00,52629
2017-10-29 09:00:00,52469
2017-10-29 09:15:00,52852
2017-10-29 09:30:00,53362
2017-10-29 09:45:00,53752
2017-10-29 10:00:00,55068
2017-10-29 10:15:00,55504
2017-10-29 10:30:00,55375
2017-10-29 10:45:00,55131
2017-10-29 11:00:00,54867
2017-10-29 11:15:00,54479
2017-10-29 11:30:00,54066
2017-10-29 11:45:00,53691
2017-10-29 12:00:00,53693
2017-10-29 12:15:00,52590
2017-10-29 12:30:00,52096
2017-10-29 12:45:00,51408
2017-10-29 13:00:00,51243
2017-10-29 13:15:00,51023
2017-10-29 13:30:00,51646
2017-10-29 13:45:00,51468
2017-10-29 14:00:00,51215
2017-10-29 14:15:00,50743
2017-10-29 14:30:00,50891
2017-10-29 14:45:00,51222
2017-10-29 15:00:00,51152
2017-10-29 15:15:00,51166
2017-10-29 15:30:00,51795
2017-10-29 15:45:00,52615
2017-10-29 16:00:00,53968
2017-10-29 16:15:00,54468
2017-10-29 16:30:00,55028
2017-10-29 16:45:00,55406
2017-10-29 17:00:00,56389
2017-10-29 17:15:00,56134
2017-10-29 17:30:00,56062
2017-10-29 17:45:00,55250
2017-10-29 18:00:00,54516
2017-10-29 18:15:00,54002
2017-10-29 18:30:00,53284
2017-10-29 18:45:00,52774
2017-10-29 19:00:00,52050
2017-10-29 19:15:00,50978
2017-10-29 19:30:00,50439
2017-10-29 19:45:00,49743
2017-10-29 20:00:00,49615
2017-10-29 20:15:00,49000
2017-10-29 20:30:00,48816
2017-10-29 20:45:00,48867
2017-10-29 21:00:00,49087
2017-10-29 21:15:00,48229
2017-10-29 21:30:00,47348
2017-10-29 21:45:00,46809
2017-10-29 22:00:00,45895
2017-10-29 22:15:00,45166
2017-10-29 22:30:00,44008
2017-10-29 22:45:00,43803
2017-10-29 23:00:00,43460
2017-10-29 23:15:00,42829
2017-10-29 23:30:00,42106
2017-10-29 23:45:00,41629
2017-10-30 00:00:00,41193
2017-10-30 00:15:00,41132
2017-10-30 00:30:00,40835
2017-10-30 00:45:00,40860
2017-10-30 01:00:00,40926
2017-10-30 01:15:00,41094
2017-10-30 01:30:00,40870
2017-10-30 01:45:00,41135
2017-10-30 02:00:00,41078
2017-10-30 02:15:00,41134
2017-10-30 02:30:00,41396
2017-10-30 02:45:00,41522
2017-10-30 03:00:00,41943
2017-10-30 03:15:00,42480
2017-10-30 03:30:00,43095
2017-10-30 03:45:00,43385
2017-10-30 04:00:00,43961
2017-10-30 04:15:00,44917
2017-10-30 04:30:00,45777
2017-10-30 04:45:00,46974
2017-10-30 05:00:00,49372
2017-10-30 05:15:00,50773
2017-10-30 05:30:00,52248
2017-10-30 05:45:00,53902
2017-10-30 06:00:00,55182
2017-10-30 06:15:00,55710
2017-10-30 06:30:00,56908
2017-10-30 06:45:00,58005
2017-10-30 07:00:00,58689
2017-10-30 07:15:00,59182
2017-10-30 07:30:00,59574
2017-10-30 07:45:00,59909
2017-10-30 08:00:00,59779
2017-10-30 08:15:00,60031
2017-10-30 08:30:00,60119
2017-10-30 08:45:00,60255
2017-10-30 09:00:00,60274
2017-10-30 09:15:00,60384
2017-10-30 09:30:00,60320
2017-10-30 09:45:00,60697
2017-10-30 10:00:00,60879
2017-10-30 10:15:00,61258
2017-10-30 10:30:00,61250
2017-10-30 10:45:00,61554
2017-10-30 11:00:00,60966
2017-10-30 11:15:00,60803
2017-10-30 11:30:00,60710
2017-10-30 11:45:00,60859
2017-10-30 12:00:00,60840
2017-10-30 12:15:00,60625
2017-10-30 12:30:00,60199
2017-10-30 12:45:00,59986
2017-10-30 13:00:00,60107
2017-10-30 13:15:00,59123
2017-10-30 13:30:00,59221
2017-10-30 13:45:00,59016
2017-10-30 14:00:00,59553
2017-10-30 14:15:00,59626
2017-10-30 14:30:00,59273
2017-10-30 14:45:00,58767
2017-10-30 15:00:00,59237
2017-10-30 15:15:00,59284
2017-10-30 15:30:00,59264
2017-10-30 15:45:00,59854
2017-10-30 16:00:00,60408
2017-10-30 16:15:00,61267
2017-10-30 16:30:00,62461
2017-10-30 16:45:00,63007
2017-10-30 17:00:00,62585
2017-10-30 17:15:00,61958
2017-10-30 17:30:00,61872
2017-10-30 17:45:00,61366
2017-10-30 18:00:00,60934
2017-10-30 18:15:00,60441
2017-10-30 18:30:00,59696
2017-10-30 18:45:00,59225
2017-10-30 19:00:00,58224
2017-10-30 19:15:00,57158
2017-10-30 19:30:00,56002
2017-10-30 19:45:00,55503
2017-10-30 20:00:00,54771
2017-10-30 20:15:00,54228
2017-10-30 20:30:00,53462
2017-10-30 20:45:00,52611
2017-10-30 21:00:00,52071
2017-10-30 21:15:00,51340
2017-10-30 21:30:00,50614
2017-10-30 21:45:00,49732
2017-10-30 22:00:00,49339
2017-10-30 22:15:00,48473
2017-10-30 22:30:00,47862
2017-10-30 22:45:00,46820
2017-10-30 23:00:00,46050
2017-10-30 23:15:00,45403
2017-10-30 23:30:00,44840
2017-10-30 23:45:00,44327
2017-10-31 00:00:00,43889
2017-10-31 00:15:00,43389
2017-10-31 00:30:00,43342
2017-10-31 00:45:00,43303
2017-10-31 01:00:00,42915
2017-10-31 01:15:00,42499
2017-10-31 01:30:00,42591
2017-10-31 01:45:00,42652
2017-10-31 02:00:00,42820
2017-10-31 02:15:00,42838
2017-10-31 02:30:00,42919
2017-10-31 02:45:00,42954
2017-10-31 03:00:00,42983
2017-10-31 03:15:00,43090
2017-10-31 03:30:00,43065
2017-10-31 03:45:00,42852
2017-10-31 04:00:00,43322
2017-10-31 04:15:00,43122
2017-10-31 04:30:00,43140
2017-10-31 04:45:00,42685
2017-10-31 05:00:00,42423
2017-10-31 05:15:00,42520
2017-10-31 05:30:00,42641
2017-10-31 05:45:00,42858
2017-10-31 06:00:00,43125
2017-10-31 06:15:00,43313
2017-10-31 06:30:00,44098
2017-10-31 06:45:00,44739
2017-10-31 07:00:00,45736
2017-10-31 07:15:00,46671
2017-10-31 07:30:00,47494
2017-10-31 07:45:00,48270
2017-10-31 08:00:00,48997
2017-10-31 08:15:00,49568
2017-10-31 08:30:00,50126
2017-10-31 08:45:00,50735
2017-10-31 09:00:00,50975
2017-10-31 09:15:00,51500
2017-10-31 09:30:00,51764
2017-10-31 09:45:00,52165
2017-10-31 10:00:00,52523
2017-10-31 10:15:00,53386
2017-10-31 10:30:00,53489
2017-10-31 10:45:00,53327
2017-10-31 11:00:00,53619
2017-10-31 11:15:00,53472
2017-10-31 11:30:00,53233
2017-10-31 11:45:00,52145
2017-10-31 12:00:00,52023
2017-10-31 12:15:00,51851
2017-10-31 12:30:00,51343
2017-10-31 12:45:00,51090
2017-10-31 13:00:00,50848
2017-10-31 13:15:00,50249
2017-10-31 13:30:00,50219
2017-10-31 13:45:00,50023
2017-10-31 14:00:00,50499
2017-10-31 14:15:00,50392
2017-10-31 14:30:00,50299
2017-10-31 14:45:00,50211
2017-10-31 15:00:00,50352
2017-10-31 15:15:00,50682
2017-10-31 15:30:00,51267
2017-10-31 15:45:00,51983
2017-10-31 16:00:00,53416
2017-10-31 16:15:00,54692
2017-10-31 16:30:00,55671
2017-10-31 16:45:00,55967
2017-10-31 17:00:00,56202
2017-10-31 17:15:00,56000
2017-10-31 17:30:00,55378
2017-10-31 17:45:00,54825
2017-10-31 18:00:00,54841
2017-10-31 18:15:00,54643
2017-10-31 18:30:00,53932
2017-10-31 18:45:00,53703
2017-10-31 19:00:00,52944
2017-10-31 19:15:00,52480
2017-10-31 19:30:00,51733
2017-10-31 19:45:00,51152
2017-10-31 20:00:00,50611
2017-10-31 20:15:00,50251
2017-10-31 20:30:00,50041
2017-10-31 20:45:00,49837
2017-10-31 21:00:00,50394
2017-10-31 21:15:00,49808
2017-10-31 21:30:00,49115
2017-10-31 21:45:00,48453
2017-10-31 22:00:00,47286
2017-10-31 22:15:00,46584
2017-10-31 22:30:00,45896
2017-10-31 22:45:00,45095
2017-10-31 23:00:00,45213
2017-10-31 23:15:00,44244
2017-10-31 23:30:00,43739
2017-10-31 23:45:00,43298
2017-11-01 00:00:00,42540
2017-11-01 00:15:00,42583
2017-11-01 00:30:00,42216
2017-11-01 00:45:00,41756
2017-11-01 01:00:00,41500
2017-11-01 01:15:00,41558
2017-11-01 01:30:00,41541
2017-11-01 01:45:00,41308
2017-11-01 02:00:00,41056
2017-11-01 02:15:00,41249
2017-11-01 02:30:00,41096
2017-11-01 02:45:00,40782
2017-11-01 03:00:00,41148
2017-11-01 03:15:00,41481
2017-11-01 03:30:00,42092
2017-11-01 03:45:00,42460
2017-11-01 04:00:00,43356
2017-11-01 04:15:00,43865
2017-11-01 04:30:00,44121
2017-11-01 04:45:00,45807
2017-11-01 05:00:00,47550
2017-11-01 05:15:00,48351
2017-11-01 05:30:00,49080
2017-11-01 05:45:00,50259
2017-11-01 06:00:00,51877
2017-11-01 06:15:00,52745
2017-11-01 06:30:00,53735
2017-11-01 06:45:00,54470
2017-11-01 07:00:00,55567
2017-11-01 07:15:00,56019
2017-11-01 07:30:00,55860
2017-11-01 07:45:00,55854
2017-11-01 08:00:00,56217
2017-11-01 08:15:00,57091
2017-11-01 08:30:00,58001
2017-11-01 08:45:00,59180
2017-11-01 09:00:00,60050
2017-11-01 09:15:00,60970
2017-11-01 09:30:00,61049
2017-11-01 09:45:00,61979
2017-11-01 10:00:00,63159
2017-11-01 10:15:00,63351
2017-11-01 10:30:00,64252
2017-11-01 10:45:00,64572
2017-11-01 11:00:00,64529
2017-11-01 11:15:00,63706
2017-11-01 11:30:00,62889
2017-11-01 11:45:00,61892
2017-11-01 12:00:00,60975
2017-11-01 12:15:00,59752
2017-11-01 12:30:00,58100
2017-11-01 12:45:00,57202
2017-11-01 13:00:00,57414
2017-11-01 13:15:00,57971
2017-11-01 13:30:00,57565
2017-11-01 13:45:00,57445
2017-11-01 14:00:00,58080
2017-11-01 14:15:00,58253
2017-11-01 14:30:00,58385
2017-11-01 14:45:00,58511
2017-11-01 15:00:00,60099
2017-11-01 15:15:00,61074
2017-11-01 15:30:00,62149
2017-11-01 15:45:00,63484
2017-11-01 16:00:00,65108
2017-11-01 16:15:00,66420
2017-11-01 16:30:00,66838
2017-11-01 16:45:00,66463
2017-11-01 17:00:00,65577
2017-11-01 17:15:00,63993
2017-11-01 17:30:00,62682
2017-11-01 17:45:00,61347
2017-11-01 18:00:00,61059
2017-11-01 18:15:00,61652
2017-11-01 18:30:00,61805
2017-11-01 18:45:00,61556
2017-11-01 19:00:00,61020
2017-11-01 19:15:00,60344
2017-11-01 19:30:00,59151
2017-11-01 19:45:00,57941
2017-11-01 20:00:00,57042
2017-11-01 20:15:00,56903
2017-11-01 20:30:00,55825
2017-11-01 20:45:00,54866
2017-11-01 21:00:00,54190
2017-11-01 21:15:00,53582
2017-11-01 21:30:00,52696
2017-11-01 21:45:00,51914
2017-11-01 22:00:00,50905
2017-11-01 22:15:00,49845
2017-11-01 22:30:00,48787
2017-11-01 22:45:00,48331
2017-11-01 23:00:00,46879
2017-11-01 23:15:00,46476
2017-11-01 23:30:00,45878
2017-11-01 23:45:00,45326
2017-11-02 00:00:00,44920
2017-11-02 00:15:00,44337
2017-11-02 00:30:00,44324
2017-11-02 00:45:00,44160
2017-11-02 01:00:00,44238
2017-11-02 01:15:00,43937
2017-11-02 01:30:00,43955
2017-11-02 01:45:00,43898
2017-11-02 02:00:00,44199
2017-11-02 02:15:00,44464
2017-11-02 02:30:00,44639
2017-11-02 02:45:00,44720
2017-11-02 03:00:00,45329
2017-11-02 03:15:00,46079
2017-11-02 03:30:00,46397
2017-11-02 03:45:00,47188
2017-11-02 04:00:00,48482
2017-11-02 04:15:00,49264
2017-11-02 04:30:00,50770
2017-11-02 04:45:00,52240
2017-11-02 05:00:00,55406
2017-11-02 05:15:00,57630
2017-11-02 05:30:00,59720
2017-11-02 05:45:00,61102
2017-11-02 06:00:00,62673
2017-11-02 06:15:00,63359
2017-11-02 06:30:00,64166
2017-11-02 06:45:00,64836
2017-11-02 07:00:00,65999
2017-11-02 07:15:00,66462
2017-11-02 07:30:00,66668
2017-11-02 07:45:00,66625
2017-11-02 08:00:00,66415
2017-11-02 08:15:00,66543
2017-11-02 08:30:00,66568
2017-11-02 08:45:00,66600
2017-11-02 09:00:00,66455
2017-11-02 09:15:00,66822
2017-11-02 09:30:00,67503
2017-11-02 09:45:00,67823
2017-11-02 10:00:00,68116
2017-11-02 10:15:00,68192
2017-11-02 10:30:00,68465
2017-11-02 10:45:00,68787
2017-11-02 11:00:00,68354
2017-11-02 11:15:00,68228
2017-11-02 11:30:00,68084
2017-11-02 11:45:00,68069
2017-11-02 12:00:00,68646
2017-11-02 12:15:00,68457
2017-11-02 12:30:00,67814
2017-11-02 12:45:00,67504
2017-11-02 13:00:00,67281
2017-11-02 13:15:00,67251
2017-11-02 13:30:00,67063
2017-11-02 13:45:00,66946
2017-11-02 14:00:00,66822
2017-11-02 14:15:00,66368
2017-11-02 14:30:00,65946
2017-11-02 14:45:00,65508
2017-11-02 15:00:00,65543
2017-11-02 15:15:00,65524
2017-11-02 15:30:00,65714
2017-11-02 15:45:00,66496
2017-11-02 16:00:00,67029
2017-11-02 16:15:00,67815
2017-11-02 16:30:00,68502
2017-11-02 16:45:00,68555
2017-11-02 17:00:00,68419
2017-11-02 17:15:00,68250
2017-11-02 17:30:00,68188
2017-11-02 17:45:00,68024
2017-11-02 18:00:00,67417
2017-11-02 18:15:00,66301
2017-11-02 18:30:00,65726
2017-11-02 18:45:00,65348
2017-11-02 19:00:00,64428
2017-11-02 19:15:00,63460
2017-11-02 19:30:00,62406
2017-11-02 19:45:00,61073
2017-11-02 20:00:00,60312
2017-11-02 20:15:00,59313
2017-11-02 20:30:00,58462
2017-11-02 20:45:00,57525
2017-11-02 21:00:00,57177
2017-11-02 21:15:00,56219
2017-11-02 21:30:00,55031
2017-11-02 21:45:00,54070
2017-11-02 22:00:00,53011
2017-11-02 22:15:00,51788
2017-11-02 22:30:00,50914
2017-11-02 22:45:00,49875
2017-11-02 23:00:00,48738
2017-11-02 23:15:00,47991
2017-11-02 23:30:00,47230
2017-11-02 23:45:00,46723
2017-11-03 00:00:00,46581
2017-11-03 00:15:00,46198
2017-11-03 00:30:00,45777
2017-11-03 00:45:00,45758
2017-11-03 01:00:00,45391
2017-11-03 01:15:00,45150
2017-11-03 01:30:00,45029
2017-11-03 01:45:00,45418
2017-11-03 02:00:00,45638
2017-11-03 02:15:00,45647
2017-11-03 02:30:00,45734
2017-11-03 02:45:00,45912
2017-11-03 03:00:00,46420
2017-11-03 03:15:00,46797
2017-11-03 03:30:00,47416
2017-11-03 03:45:00,47916
2017-11-03 04:00:00,49216
2017-11-03 04:15:00,49743
2017-11-03 04:30:00,50748
2017-11-03 04:45:00,52237
2017-11-03 05:00:00,54841
2017-11-03 05:15:00,57042
2017-11-03 05:30:00,59216
2017-11-03 05:45:00,61053
2017-11-03 06:00:00,62432
2017-11-03 06:15:00,63103
2017-11-03 06:30:00,63805
2017-11-03 06:45:00,64507
2017-11-03 07:00:00,65149
2017-11-03 07:15:00,65662
2017-11-03 07:30:00,65858
2017-11-03 07:45:00,66117
2017-11-03 08:00:00,66022
2017-11-03 08:15:00,66061
2017-11-03 08:30:00,66406
2017-11-03 08:45:00,66538
2017-11-03 09:00:00,66846
2017-11-03 09:15:00,67372
2017-11-03 09:30:00,67454
2017-11-03 09:45:00,67560
2017-11-03 10:00:00,67861
2017-11-03 10:15:00,68370
2017-11-03 10:30:00,68418
2017-11-03 10:45:00,68324
2017-11-03 11:00:00,67936
2017-11-03 11:15:00,67716
2017-11-03 11:30:00,67425
2017-11-03 11:45:00,67267
2017-11-03 12:00:00,67496
2017-11-03 12:15:00,67126
2017-11-03 12:30:00,66228
2017-11-03 12:45:00,65328
2017-11-03 13:00:00,64942
2017-11-03 13:15:00,65024
2017-11-03 13:30:00,64415
2017-11-03 13:45:00,63837
2017-11-03 14:00:00,63783
2017-11-03 14:15:00,63796
2017-11-03 14:30:00,63610
2017-11-03 14:45:00,63294
2017-11-03 15:00:00,63711
2017-11-03 15:15:00,63351
2017-11-03 15:30:00,63700
2017-11-03 15:45:00,64557
2017-11-03 16:00:00,65759
2017-11-03 16:15:00,67218
2017-11-03 16:30:00,68061
2017-11-03 16:45:00,68060
2017-11-03 17:00:00,67885
2017-11-03 17:15:00,67588
2017-11-03 17:30:00,67438
2017-11-03 17:45:00,67024
2017-11-03 18:00:00,66235
2017-11-03 18:15:00,65457
2017-11-03 18:30:00,64911
2017-11-03 18:45:00,64222
2017-11-03 19:00:00,62831
2017-11-03 19:15:00,61843
2017-11-03 19:30:00,60933
2017-11-03 19:45:00,60002
2017-11-03 20:00:00,58889
2017-11-03 20:15:00,58277
2017-11-03 20:30:00,57396
2017-11-03 20:45:00,56565
2017-11-03 21:00:00,55849
2017-11-03 21:15:00,55049
2017-11-03 21:30:00,54397
2017-11-03 21:45:00,53487
2017-11-03 22:00:00,52403
2017-11-03 22:15:00,51417
2017-11-03 22:30:00,50725
2017-11-03 22:45:00,50240
2017-11-03 23:00:00,48554
2017-11-03 23:15:00,47994
2017-11-03 23:30:00,47428
2017-11-03 23:45:00,47078
2017-11-04 00:00:00,46776
2017-11-04 00:15:00,46064
2017-11-04 00:30:00,46018
2017-11-04 00:45:00,45844
2017-11-04 01:00:00,45291
2017-11-04 01:15:00,45356
2017-11-04 01:30:00,45249
2017-11-04 01:45:00,45017
2017-11-04 02:00:00,45305
2017-11-04 02:15:00,45336
2017-11-04 02:30:00,45623
2017-11-04 02:45:00,45465
2017-11-04 03:00:00,45548
2017-11-04 03:15:00,45510
2017-11-04 03:30:00,45817
2017-11-04 03:45:00,45733
2017-11-04 04:00:00,45928
2017-11-04 04:15:00,45768
2017-11-04 04:30:00,45778
2017-11-04 04:45:00,46046
2017-11-04 05:00:00,46785
2017-11-04 05:15:00,47614
2017-11-04 05:30:00,48379
2017-11-04 05:45:00,48711
2017-11-04 06:00:00,49633
2017-11-04 06:15:00,49984
2017-11-04 06:30:00,50640
2017-11-04 06:45:00,51878
2017-11-04 07:00:00,52988
2017-11-04 07:15:00,54053
2017-11-04 07:30:00,54625
2017-11-04 07:45:00,55472
2017-11-04 08:00:00,55725
2017-11-04 08:15:00,56160
2017-11-04 08:30:00,56914
2017-11-04 08:45:00,57284
2017-11-04 09:00:00,57607
2017-11-04 09:15:00,57904
2017-11-04 09:30:00,58089
2017-11-04 09:45:00,58388
2017-11-04 10:00:00,58311
2017-11-04 10:15:00,58484
2017-11-04 10:30:00,58720
2017-11-04 10:45:00,58638
2017-11-04 11:00:00,58157
2017-11-04 11:15:00,57791
2017-11-04 11:30:00,57599
2017-11-04 11:45:00,57558
2017-11-04 12:00:00,56632
2017-11-04 12:15:00,56225
2017-11-04 12:30:00,55853
2017-11-04 12:45:00,55184
2017-11-04 13:00:00,54640
2017-11-04 13:15:00,54441
2017-11-04 13:30:00,54338
2017-11-04 13:45:00,54321
2017-11-04 14:00:00,53842
2017-11-04 14:15:00,53625
2017-11-04 14:30:00,53766
2017-11-04 14:45:00,53822
2017-11-04 15:00:00,53939
2017-11-04 15:15:00,54276
2017-11-04 15:30:00,55210
2017-11-04 15:45:00,56465
2017-11-04 16:00:00,57889
2017-11-04 16:15:00,59652
2017-11-04 16:30:00,60643
2017-11-04 16:45:00,60787
2017-11-04 17:00:00,61271
2017-11-04 17:15:00,60749
2017-11-04 17:30:00,60629
2017-11-04 17:45:00,59964
2017-11-04 18:00:00,59786
2017-11-04 18:15:00,58840
2017-11-04 18:30:00,58121
2017-11-04 18:45:00,57266
2017-11-04 19:00:00,55624
2017-11-04 19:15:00,54314
2017-11-04 19:30:00,53700
2017-11-04 19:45:00,52788
2017-11-04 20:00:00,51752
2017-11-04 20:15:00,50936
2017-11-04 20:30:00,50042
2017-11-04 20:45:00,49592
2017-11-04 21:00:00,50467
2017-11-04 21:15:00,49896
2017-11-04 21:30:00,48918
2017-11-04 21:45:00,47898
2017-11-04 22:00:00,46685
2017-11-04 22:15:00,45971
2017-11-04 22:30:00,45333
2017-11-04 22:45:00,44364
2017-11-04 23:00:00,43059
2017-11-04 23:15:00,42604
2017-11-04 23:30:00,41707
2017-11-04 23:45:00,41137
2017-11-05 00:00:00,40503
2017-11-05 00:15:00,39924
2017-11-05 00:30:00,39430
2017-11-05 00:45:00,39148
2017-11-05 01:00:00,38477
