Date,Wind Onshore in MAW
2019-10-27 22:00:00,17283
2019-10-27 22:15:00,17398
2019-10-27 22:30:00,17501
2019-10-27 22:45:00,17454
2019-10-27 23:00:00,17375
2019-10-27 23:15:00,17391
2019-10-27 23:30:00,17326
2019-10-27 23:45:00,17220
2019-10-28 00:00:00,17092
2019-10-28 00:15:00,17094
2019-10-28 00:30:00,17147
2019-10-28 00:45:00,17118
2019-10-28 01:00:00,16843
2019-10-28 01:15:00,16793
2019-10-28 01:30:00,16554
2019-10-28 01:45:00,16348
2019-10-28 02:00:00,16315
2019-10-28 02:15:00,16302
2019-10-28 02:30:00,16150
2019-10-28 02:45:00,15865
2019-10-28 03:00:00,15626
2019-10-28 03:15:00,15385
2019-10-28 03:30:00,15091
2019-10-28 03:45:00,14816
2019-10-28 04:00:00,14668
2019-10-28 04:15:00,14572
2019-10-28 04:30:00,14318
2019-10-28 04:45:00,14204
2019-10-28 05:00:00,14159
2019-10-28 05:15:00,13828
2019-10-28 05:30:00,13482
2019-10-28 05:45:00,13248
2019-10-28 06:00:00,12864
2019-10-28 06:15:00,12274
2019-10-28 06:30:00,12029
2019-10-28 06:45:00,11217
2019-10-28 07:00:00,10449
2019-10-28 07:15:00,9751
2019-10-28 07:30:00,8923
2019-10-28 07:45:00,8390
2019-10-28 08:00:00,7685
2019-10-28 08:15:00,7004
2019-10-28 08:30:00,6369
2019-10-28 08:45:00,5798
2019-10-28 09:00:00,5638
2019-10-28 09:15:00,5649
2019-10-28 09:30:00,5691
2019-10-28 09:45:00,5891
2019-10-28 10:00:00,6010
2019-10-28 10:15:00,6105
2019-10-28 10:30:00,6067
2019-10-28 10:45:00,5959
2019-10-28 11:00:00,6259
2019-10-28 11:15:00,6549
2019-10-28 11:30:00,6557
2019-10-28 11:45:00,6516
2019-10-28 12:00:00,6245
2019-10-28 12:15:00,6552
2019-10-28 12:30:00,6359
2019-10-28 12:45:00,6174
2019-10-28 13:00:00,5976
2019-10-28 13:15:00,5638
2019-10-28 13:30:00,5348
2019-10-28 13:45:00,5143
2019-10-28 14:00:00,4804
2019-10-28 14:15:00,4712
2019-10-28 14:30:00,4450
2019-10-28 14:45:00,4142
2019-10-28 15:00:00,3972
2019-10-28 15:15:00,4050
2019-10-28 15:30:00,4339
2019-10-28 15:45:00,4420
2019-10-28 16:00:00,4458
2019-10-28 16:15:00,4735
2019-10-28 16:30:00,5066
2019-10-28 16:45:00,5159
2019-10-28 17:00:00,5246
2019-10-28 17:15:00,5373
2019-10-28 17:30:00,5256
2019-10-28 17:45:00,5096
2019-10-28 18:00:00,5680
2019-10-28 18:15:00,6267
2019-10-28 18:30:00,6386
2019-10-28 18:45:00,6190
2019-10-28 19:00:00,6087
2019-10-28 19:15:00,5909
2019-10-28 19:30:00,5808
2019-10-28 19:45:00,5729
2019-10-28 20:00:00,5755
2019-10-28 20:15:00,5653
2019-10-28 20:30:00,5600
2019-10-28 20:45:00,5524
2019-10-28 21:00:00,5487
2019-10-28 21:15:00,5347
2019-10-28 21:30:00,5319
2019-10-28 21:45:00,5276
2019-10-28 22:00:00,5300
2019-10-28 22:15:00,5276
2019-10-28 22:30:00,5244
2019-10-28 22:45:00,5225
2019-10-28 23:00:00,5086
2019-10-28 23:15:00,5045
2019-10-28 23:30:00,5073
2019-10-28 23:45:00,5005
2019-10-29 00:00:00,4992
2019-10-29 00:15:00,4911
2019-10-29 00:30:00,4889
2019-10-29 00:45:00,4754
2019-10-29 01:00:00,4738
2019-10-29 01:15:00,4837
2019-10-29 01:30:00,5013
2019-10-29 01:45:00,5080
2019-10-29 02:00:00,5098
2019-10-29 02:15:00,5113
2019-10-29 02:30:00,5168
2019-10-29 02:45:00,5240
2019-10-29 03:00:00,5212
2019-10-29 03:15:00,5177
2019-10-29 03:30:00,5207
2019-10-29 03:45:00,5390
2019-10-29 04:00:00,5421
2019-10-29 04:15:00,5386
2019-10-29 04:30:00,5330
2019-10-29 04:45:00,5346
2019-10-29 05:00:00,5281
2019-10-29 05:15:00,5276
2019-10-29 05:30:00,5287
2019-10-29 05:45:00,5263
2019-10-29 06:00:00,5233
2019-10-29 06:15:00,5135
2019-10-29 06:30:00,5137
2019-10-29 06:45:00,5143
2019-10-29 07:00:00,5011
2019-10-29 07:15:00,4873
2019-10-29 07:30:00,4730
2019-10-29 07:45:00,4499
2019-10-29 08:00:00,4203
2019-10-29 08:15:00,3751
2019-10-29 08:30:00,3174
2019-10-29 08:45:00,2687
2019-10-29 09:00:00,2419
2019-10-29 09:15:00,2293
2019-10-29 09:30:00,2260
2019-10-29 09:45:00,2324
2019-10-29 10:00:00,2371
2019-10-29 10:15:00,2461
2019-10-29 10:30:00,2464
2019-10-29 10:45:00,2524
2019-10-29 11:00:00,2592
2019-10-29 11:15:00,2552
2019-10-29 11:30:00,2572
2019-10-29 11:45:00,2604
2019-10-29 12:00:00,2658
2019-10-29 12:15:00,2711
2019-10-29 12:30:00,2699
2019-10-29 12:45:00,2768
2019-10-29 13:00:00,2832
2019-10-29 13:15:00,2799
2019-10-29 13:30:00,2830
2019-10-29 13:45:00,2912
2019-10-29 14:00:00,2968
2019-10-29 14:15:00,2924
2019-10-29 14:30:00,2895
2019-10-29 14:45:00,2956
2019-10-29 15:00:00,2966
2019-10-29 15:15:00,3080
2019-10-29 15:30:00,3335
2019-10-29 15:45:00,3671
2019-10-29 16:00:00,4032
2019-10-29 16:15:00,4387
2019-10-29 16:30:00,4771
2019-10-29 16:45:00,5224
2019-10-29 17:00:00,5688
2019-10-29 17:15:00,6019
2019-10-29 17:30:00,6404
2019-10-29 17:45:00,6631
2019-10-29 18:00:00,6776
2019-10-29 18:15:00,6800
2019-10-29 18:30:00,6872
2019-10-29 18:45:00,6948
2019-10-29 19:00:00,7103
2019-10-29 19:15:00,7236
2019-10-29 19:30:00,7420
2019-10-29 19:45:00,7525
2019-10-29 20:00:00,7545
2019-10-29 20:15:00,7420
2019-10-29 20:30:00,7317
2019-10-29 20:45:00,7316
2019-10-29 21:00:00,7170
2019-10-29 21:15:00,7101
2019-10-29 21:30:00,7068
2019-10-29 21:45:00,7041
2019-10-29 22:00:00,6967
2019-10-29 22:15:00,6933
2019-10-29 22:30:00,6863
2019-10-29 22:45:00,6820
2019-10-29 23:00:00,6754
2019-10-29 23:15:00,6596
2019-10-29 23:30:00,6370
2019-10-29 23:45:00,6187
2019-10-30 00:00:00,6036
2019-10-30 00:15:00,5935
2019-10-30 00:30:00,5759
2019-10-30 00:45:00,5658
2019-10-30 01:00:00,5566
2019-10-30 01:15:00,5427
2019-10-30 01:30:00,5211
2019-10-30 01:45:00,5068
2019-10-30 02:00:00,5010
2019-10-30 02:15:00,4924
2019-10-30 02:30:00,4877
2019-10-30 02:45:00,4887
2019-10-30 03:00:00,4916
2019-10-30 03:15:00,4911
2019-10-30 03:30:00,4902
2019-10-30 03:45:00,4939
2019-10-30 04:00:00,5008
2019-10-30 04:15:00,5016
2019-10-30 04:30:00,5002
2019-10-30 04:45:00,4989
2019-10-30 05:00:00,4960
2019-10-30 05:15:00,4936
2019-10-30 05:30:00,5031
2019-10-30 05:45:00,5135
2019-10-30 06:00:00,5239
2019-10-30 06:15:00,5287
2019-10-30 06:30:00,5424
2019-10-30 06:45:00,5398
2019-10-30 07:00:00,5165
2019-10-30 07:15:00,4846
2019-10-30 07:30:00,4560
2019-10-30 07:45:00,4237
2019-10-30 08:00:00,3885
2019-10-30 08:15:00,3567
2019-10-30 08:30:00,3241
2019-10-30 08:45:00,2921
2019-10-30 09:00:00,2622
2019-10-30 09:15:00,2478
2019-10-30 09:30:00,2347
2019-10-30 09:45:00,2279
2019-10-30 10:00:00,2216
2019-10-30 10:15:00,2294
2019-10-30 10:30:00,2395
2019-10-30 10:45:00,2425
2019-10-30 11:00:00,2430
2019-10-30 11:15:00,2505
2019-10-30 11:30:00,2617
2019-10-30 11:45:00,2600
2019-10-30 12:00:00,2665
2019-10-30 12:15:00,2747
2019-10-30 12:30:00,2819
2019-10-30 12:45:00,2880
2019-10-30 13:00:00,2929
2019-10-30 13:15:00,2911
2019-10-30 13:30:00,2901
2019-10-30 13:45:00,2888
2019-10-30 14:00:00,2953
2019-10-30 14:15:00,3019
2019-10-30 14:30:00,3087
2019-10-30 14:45:00,3218
2019-10-30 15:00:00,3323
2019-10-30 15:15:00,3474
2019-10-30 15:30:00,3753
2019-10-30 15:45:00,4086
2019-10-30 16:00:00,4364
2019-10-30 16:15:00,4720
2019-10-30 16:30:00,5151
2019-10-30 16:45:00,5533
2019-10-30 17:00:00,5775
2019-10-30 17:15:00,5938
2019-10-30 17:30:00,6173
2019-10-30 17:45:00,6446
2019-10-30 18:00:00,6604
2019-10-30 18:15:00,6719
2019-10-30 18:30:00,6876
2019-10-30 18:45:00,7056
2019-10-30 19:00:00,7312
2019-10-30 19:15:00,7547
2019-10-30 19:30:00,7771
2019-10-30 19:45:00,7829
2019-10-30 20:00:00,7946
2019-10-30 20:15:00,7999
2019-10-30 20:30:00,8006
2019-10-30 20:45:00,7960
2019-10-30 21:00:00,7708
2019-10-30 21:15:00,7701
2019-10-30 21:30:00,7679
2019-10-30 21:45:00,7553
2019-10-30 22:00:00,7465
2019-10-30 22:15:00,7315
2019-10-30 22:30:00,7256
2019-10-30 22:45:00,7257
2019-10-30 23:00:00,7109
2019-10-30 23:15:00,6976
2019-10-30 23:30:00,6804
2019-10-30 23:45:00,6622
2019-10-31 00:00:00,6490
2019-10-31 00:15:00,6351
2019-10-31 00:30:00,6180
2019-10-31 00:45:00,6135
2019-10-31 01:00:00,6027
2019-10-31 01:15:00,5793
2019-10-31 01:30:00,5541
2019-10-31 01:45:00,5423
2019-10-31 02:00:00,5334
2019-10-31 02:15:00,5321
2019-10-31 02:30:00,5322
2019-10-31 02:45:00,5271
2019-10-31 03:00:00,5293
2019-10-31 03:15:00,5321
2019-10-31 03:30:00,5347
2019-10-31 03:45:00,5366
2019-10-31 04:00:00,5439
2019-10-31 04:15:00,5475
2019-10-31 04:30:00,5484
2019-10-31 04:45:00,5489
2019-10-31 05:00:00,5560
2019-10-31 05:15:00,5604
2019-10-31 05:30:00,5756
2019-10-31 05:45:00,5914
2019-10-31 06:00:00,6065
2019-10-31 06:15:00,6211
2019-10-31 06:30:00,6249
2019-10-31 06:45:00,6230
2019-10-31 07:00:00,6158
2019-10-31 07:15:00,6074
2019-10-31 07:30:00,5866
2019-10-31 07:45:00,5631
2019-10-31 08:00:00,5323
2019-10-31 08:15:00,4897
2019-10-31 08:30:00,4398
2019-10-31 08:45:00,4017
2019-10-31 09:00:00,3571
2019-10-31 09:15:00,3234
2019-10-31 09:30:00,3029
2019-10-31 09:45:00,2823
2019-10-31 10:00:00,2590
2019-10-31 10:15:00,2436
2019-10-31 10:30:00,2405
2019-10-31 10:45:00,2400
2019-10-31 11:00:00,2411
2019-10-31 11:15:00,2367
2019-10-31 11:30:00,2386
2019-10-31 11:45:00,2417
2019-10-31 12:00:00,2488
2019-10-31 12:15:00,2435
2019-10-31 12:30:00,2450
2019-10-31 12:45:00,2479
2019-10-31 13:00:00,2469
2019-10-31 13:15:00,2475
2019-10-31 13:30:00,2487
2019-10-31 13:45:00,2523
2019-10-31 14:00:00,2541
2019-10-31 14:15:00,2665
2019-10-31 14:30:00,2819
2019-10-31 14:45:00,2913
2019-10-31 15:00:00,2982
2019-10-31 15:15:00,3319
2019-10-31 15:30:00,3918
2019-10-31 15:45:00,4680
2019-10-31 16:00:00,5538
2019-10-31 16:15:00,6411
2019-10-31 16:30:00,7130
2019-10-31 16:45:00,7877
2019-10-31 17:00:00,8584
2019-10-31 17:15:00,9119
2019-10-31 17:30:00,9478
2019-10-31 17:45:00,9895
2019-10-31 18:00:00,10112
2019-10-31 18:15:00,10353
2019-10-31 18:30:00,10613
2019-10-31 18:45:00,10892
2019-10-31 19:00:00,11050
2019-10-31 19:15:00,11283
2019-10-31 19:30:00,11536
2019-10-31 19:45:00,11773
2019-10-31 20:00:00,11965
2019-10-31 20:15:00,12091
2019-10-31 20:30:00,12288
2019-10-31 20:45:00,12347
2019-10-31 21:00:00,12085
2019-10-31 21:15:00,12139
2019-10-31 21:30:00,12174
2019-10-31 21:45:00,11980
2019-10-31 22:00:00,11795
2019-10-31 22:15:00,11687
2019-10-31 22:30:00,11630
2019-10-31 22:45:00,11533
2019-10-31 23:00:00,11528
2019-10-31 23:15:00,11638
2019-10-31 23:30:00,11688
2019-10-31 23:45:00,11674
2019-11-01 00:00:00,11605
2019-11-01 00:15:00,11683
2019-11-01 00:30:00,11763
2019-11-01 00:45:00,11744
2019-11-01 01:00:00,11642
2019-11-01 01:15:00,11498
2019-11-01 01:30:00,11428
2019-11-01 01:45:00,11471
2019-11-01 02:00:00,11463
2019-11-01 02:15:00,11470
2019-11-01 02:30:00,11563
2019-11-01 02:45:00,11598
2019-11-01 03:00:00,11885
2019-11-01 03:15:00,12303
2019-11-01 03:30:00,12658
2019-11-01 03:45:00,13047
2019-11-01 04:00:00,13165
2019-11-01 04:15:00,13277
2019-11-01 04:30:00,13428
2019-11-01 04:45:00,13746
2019-11-01 05:00:00,14160
2019-11-01 05:15:00,14392
2019-11-01 05:30:00,14594
2019-11-01 05:45:00,14831
2019-11-01 06:00:00,15110
2019-11-01 06:15:00,15303
2019-11-01 06:30:00,15511
2019-11-01 06:45:00,15538
2019-11-01 07:00:00,15276
2019-11-01 07:15:00,14854
2019-11-01 07:30:00,14554
2019-11-01 07:45:00,14281
2019-11-01 08:00:00,13784
2019-11-01 08:15:00,13414
2019-11-01 08:30:00,12780
2019-11-01 08:45:00,12430
2019-11-01 09:00:00,12048
2019-11-01 09:15:00,11749
2019-11-01 09:30:00,11648
2019-11-01 09:45:00,11536
2019-11-01 10:00:00,11519
2019-11-01 10:15:00,11629
2019-11-01 10:30:00,11872
2019-11-01 10:45:00,11882
2019-11-01 11:00:00,11955
2019-11-01 11:15:00,11990
2019-11-01 11:30:00,12093
2019-11-01 11:45:00,12117
2019-11-01 12:00:00,12003
2019-11-01 12:15:00,11960
2019-11-01 12:30:00,11837
2019-11-01 12:45:00,11779
2019-11-01 13:00:00,11788
2019-11-01 13:15:00,11893
2019-11-01 13:30:00,11985
2019-11-01 13:45:00,12069
2019-11-01 14:00:00,12279
2019-11-01 14:15:00,12563
2019-11-01 14:30:00,12905
2019-11-01 14:45:00,13363
2019-11-01 15:00:00,13810
2019-11-01 15:15:00,14170
2019-11-01 15:30:00,14534
2019-11-01 15:45:00,14696
2019-11-01 16:00:00,15056
2019-11-01 16:15:00,15308
2019-11-01 16:30:00,15567
2019-11-01 16:45:00,15830
2019-11-01 17:00:00,16268
2019-11-01 17:15:00,16724
2019-11-01 17:30:00,17050
2019-11-01 17:45:00,17317
2019-11-01 18:00:00,17452
2019-11-01 18:15:00,17583
2019-11-01 18:30:00,17783
2019-11-01 18:45:00,17935
2019-11-01 19:00:00,17895
2019-11-01 19:15:00,17906
2019-11-01 19:30:00,17964
2019-11-01 19:45:00,17961
2019-11-01 20:00:00,17950
2019-11-01 20:15:00,17944
2019-11-01 20:30:00,17909
2019-11-01 20:45:00,17719
2019-11-01 21:00:00,17559
2019-11-01 21:15:00,17643
2019-11-01 21:30:00,17574
2019-11-01 21:45:00,17565
2019-11-01 22:00:00,17508
2019-11-01 22:15:00,17516
2019-11-01 22:30:00,17580
2019-11-01 22:45:00,17702
2019-11-01 23:00:00,17550
2019-11-01 23:15:00,17571
2019-11-01 23:30:00,17657
2019-11-01 23:45:00,17760
2019-11-02 00:00:00,17745
2019-11-02 00:15:00,17821
2019-11-02 00:30:00,18006
2019-11-02 00:45:00,17999
2019-11-02 01:00:00,17965
2019-11-02 01:15:00,17899
2019-11-02 01:30:00,17780
2019-11-02 01:45:00,17692
2019-11-02 02:00:00,17652
2019-11-02 02:15:00,17713
2019-11-02 02:30:00,17813
2019-11-02 02:45:00,17943
2019-11-02 03:00:00,17943
2019-11-02 03:15:00,18129
2019-11-02 03:30:00,18484
2019-11-02 03:45:00,18581
2019-11-02 04:00:00,18828
2019-11-02 04:15:00,19070
2019-11-02 04:30:00,19273
2019-11-02 04:45:00,19437
2019-11-02 05:00:00,19764
2019-11-02 05:15:00,20120
2019-11-02 05:30:00,20383
2019-11-02 05:45:00,20637
2019-11-02 06:00:00,20930
2019-11-02 06:15:00,21172
2019-11-02 06:30:00,21244
2019-11-02 06:45:00,21378
2019-11-02 07:00:00,21408
2019-11-02 07:15:00,21326
2019-11-02 07:30:00,21284
2019-11-02 07:45:00,21427
2019-11-02 08:00:00,21416
2019-11-02 08:15:00,21492
2019-11-02 08:30:00,21421
2019-11-02 08:45:00,21445
2019-11-02 09:00:00,21331
2019-11-02 09:15:00,21371
2019-11-02 09:30:00,21462
2019-11-02 09:45:00,21400
2019-11-02 10:00:00,21212
2019-11-02 10:15:00,21321
2019-11-02 10:30:00,21585
2019-11-02 10:45:00,21785
2019-11-02 11:00:00,21899
2019-11-02 11:15:00,22079
2019-11-02 11:30:00,21908
2019-11-02 11:45:00,21805
2019-11-02 12:00:00,21423
2019-11-02 12:15:00,20884
2019-11-02 12:30:00,20398
2019-11-02 12:45:00,20099
2019-11-02 13:00:00,19954
2019-11-02 13:15:00,19720
2019-11-02 13:30:00,19353
2019-11-02 13:45:00,19000
2019-11-02 14:00:00,18538
2019-11-02 14:15:00,18340
2019-11-02 14:30:00,17537
2019-11-02 14:45:00,17358
2019-11-02 15:00:00,17270
2019-11-02 15:15:00,17752
2019-11-02 15:30:00,18223
2019-11-02 15:45:00,18701
2019-11-02 16:00:00,19280
2019-11-02 16:15:00,19611
2019-11-02 16:30:00,20046
2019-11-02 16:45:00,20622
2019-11-02 17:00:00,21160
2019-11-02 17:15:00,21331
2019-11-02 17:30:00,21823
2019-11-02 17:45:00,22144
2019-11-02 18:00:00,22419
2019-11-02 18:15:00,22512
2019-11-02 18:30:00,22468
2019-11-02 18:45:00,22559
2019-11-02 19:00:00,22403
2019-11-02 19:15:00,22301
2019-11-02 19:30:00,22370
2019-11-02 19:45:00,22428
2019-11-02 20:00:00,22234
2019-11-02 20:15:00,22117
2019-11-02 20:30:00,22035
2019-11-02 20:45:00,21933
2019-11-02 21:00:00,21384
2019-11-02 21:15:00,21151
2019-11-02 21:30:00,20772
2019-11-02 21:45:00,20611
2019-11-02 22:00:00,20772
2019-11-02 22:15:00,20526
2019-11-02 22:30:00,20130
2019-11-02 22:45:00,20031
2019-11-02 23:00:00,19511
2019-11-02 23:15:00,19366
2019-11-02 23:30:00,19237
2019-11-02 23:45:00,18826
2019-11-03 00:00:00,18151
2019-11-03 00:15:00,17979
2019-11-03 00:30:00,18056
2019-11-03 00:45:00,17926
2019-11-03 01:00:00,17811
2019-11-03 01:15:00,17472
2019-11-03 01:30:00,17395
2019-11-03 01:45:00,17326
2019-11-03 02:00:00,16554
2019-11-03 02:15:00,16535
2019-11-03 02:30:00,16737
2019-11-03 02:45:00,16023
2019-11-03 03:00:00,16371
2019-11-03 03:15:00,15954
2019-11-03 03:30:00,15261
2019-11-03 03:45:00,14491
2019-11-03 04:00:00,13966
2019-11-03 04:15:00,13581
2019-11-03 04:30:00,13088
2019-11-03 04:45:00,13105
2019-11-03 05:00:00,13204
2019-11-03 05:15:00,13010
2019-11-03 05:30:00,12955
2019-11-03 05:45:00,12900
2019-11-03 06:00:00,12676
2019-11-03 06:15:00,12482
2019-11-03 06:30:00,12533
2019-11-03 06:45:00,11925
2019-11-03 07:00:00,11655
2019-11-03 07:15:00,11323
2019-11-03 07:30:00,10960
2019-11-03 07:45:00,10337
2019-11-03 08:00:00,9796
2019-11-03 08:15:00,9254
2019-11-03 08:30:00,8667
2019-11-03 08:45:00,8060
2019-11-03 09:00:00,7563
2019-11-03 09:15:00,6975
2019-11-03 09:30:00,6516
2019-11-03 09:45:00,6215
2019-11-03 10:00:00,5873
2019-11-03 10:15:00,5542
2019-11-03 10:30:00,5247
2019-11-03 10:45:00,4939
2019-11-03 11:00:00,4564
2019-11-03 11:15:00,4351
2019-11-03 11:30:00,4175
2019-11-03 11:45:00,4074
2019-11-03 12:00:00,3945
2019-11-03 12:15:00,3882
2019-11-03 12:30:00,3781
2019-11-03 12:45:00,3642
2019-11-03 13:00:00,3586
2019-11-03 13:15:00,3654
2019-11-03 13:30:00,3640
2019-11-03 13:45:00,3706
2019-11-03 14:00:00,3676
2019-11-03 14:15:00,3725
2019-11-03 14:30:00,4019
2019-11-03 14:45:00,4282
2019-11-03 15:00:00,4600
2019-11-03 15:15:00,5011
2019-11-03 15:30:00,5366
2019-11-03 15:45:00,5789
2019-11-03 16:00:00,6308
2019-11-03 16:15:00,6778
2019-11-03 16:30:00,7006
2019-11-03 16:45:00,7402
2019-11-03 17:00:00,7839
2019-11-03 17:15:00,7982
2019-11-03 17:30:00,7980
2019-11-03 17:45:00,8202
2019-11-03 18:00:00,8445
2019-11-03 18:15:00,8707
2019-11-03 18:30:00,8771
2019-11-03 18:45:00,8774
2019-11-03 19:00:00,8704
2019-11-03 19:15:00,8560
2019-11-03 19:30:00,8540
2019-11-03 19:45:00,8447
2019-11-03 20:00:00,8457
2019-11-03 20:15:00,8577
2019-11-03 20:30:00,8724
2019-11-03 20:45:00,8972
2019-11-03 21:00:00,9342
2019-11-03 21:15:00,9806
2019-11-03 21:30:00,10134
2019-11-03 21:45:00,10185
2019-11-03 22:00:00,10384
2019-11-03 22:15:00,10580
2019-11-03 22:30:00,10839
2019-11-03 22:45:00,11018
2019-11-03 23:00:00,11213
2019-11-03 23:15:00,11327
2019-11-03 23:30:00,11369
2019-11-03 23:45:00,11521
2019-11-04 00:00:00,11642
2019-11-04 00:15:00,11695
2019-11-04 00:30:00,11770
2019-11-04 00:45:00,11825
2019-11-04 01:00:00,11867
2019-11-04 01:15:00,12096
2019-11-04 01:30:00,12303
2019-11-04 01:45:00,12322
2019-11-04 02:00:00,12475
2019-11-04 02:15:00,12271
2019-11-04 02:30:00,11948
2019-11-04 02:45:00,12042
2019-11-04 03:00:00,12154
2019-11-04 03:15:00,12234
2019-11-04 03:30:00,12138
2019-11-04 03:45:00,12023
2019-11-04 04:00:00,12044
2019-11-04 04:15:00,12142
2019-11-04 04:30:00,12016
2019-11-04 04:45:00,11894
2019-11-04 05:00:00,11948
2019-11-04 05:15:00,11860
2019-11-04 05:30:00,11690
2019-11-04 05:45:00,11710
2019-11-04 06:00:00,11749
2019-11-04 06:15:00,11549
2019-11-04 06:30:00,11359
2019-11-04 06:45:00,11097
2019-11-04 07:00:00,10897
2019-11-04 07:15:00,10497
2019-11-04 07:30:00,10211
2019-11-04 07:45:00,10118
2019-11-04 08:00:00,9911
2019-11-04 08:15:00,9605
2019-11-04 08:30:00,9332
2019-11-04 08:45:00,9061
2019-11-04 09:00:00,8784
2019-11-04 09:15:00,8774
2019-11-04 09:30:00,8725
2019-11-04 09:45:00,8765
2019-11-04 10:00:00,8587
2019-11-04 10:15:00,8374
2019-11-04 10:30:00,8401
2019-11-04 10:45:00,8425
2019-11-04 11:00:00,8514
2019-11-04 11:15:00,8476
2019-11-04 11:30:00,8354
2019-11-04 11:45:00,8070
2019-11-04 12:00:00,7718
2019-11-04 12:15:00,7678
2019-11-04 12:30:00,7747
2019-11-04 12:45:00,7631
2019-11-04 13:00:00,7366
2019-11-04 13:15:00,7331
2019-11-04 13:30:00,7179
2019-11-04 13:45:00,6998
2019-11-04 14:00:00,6861
2019-11-04 14:15:00,6751
2019-11-04 14:30:00,6576
2019-11-04 14:45:00,6188
2019-11-04 15:00:00,6131
2019-11-04 15:15:00,6120
2019-11-04 15:30:00,6119
2019-11-04 15:45:00,6229
2019-11-04 16:00:00,6447
2019-11-04 16:15:00,6533
2019-11-04 16:30:00,6581
2019-11-04 16:45:00,6809
2019-11-04 17:00:00,7006
2019-11-04 17:15:00,7283
2019-11-04 17:30:00,7558
2019-11-04 17:45:00,7706
2019-11-04 18:00:00,7725
2019-11-04 18:15:00,8069
2019-11-04 18:30:00,8372
2019-11-04 18:45:00,8366
2019-11-04 19:00:00,8347
2019-11-04 19:15:00,8740
2019-11-04 19:30:00,8680
2019-11-04 19:45:00,8465
2019-11-04 20:00:00,8478
2019-11-04 20:15:00,8577
2019-11-04 20:30:00,8850
2019-11-04 20:45:00,9101
2019-11-04 21:00:00,9149
2019-11-04 21:15:00,9237
2019-11-04 21:30:00,9477
2019-11-04 21:45:00,9864
2019-11-04 22:00:00,10242
2019-11-04 22:15:00,10286
2019-11-04 22:30:00,10336
2019-11-04 22:45:00,10238
2019-11-04 23:00:00,10133
2019-11-04 23:15:00,10095
2019-11-04 23:30:00,10308
2019-11-04 23:45:00,10446
2019-11-05 00:00:00,10437
2019-11-05 00:15:00,10425
2019-11-05 00:30:00,10509
2019-11-05 00:45:00,10550
2019-11-05 01:00:00,10527
