Date,Solar in MAW
2015-01-01 21:45:00,0
2015-01-01 22:00:00,0
2015-01-01 22:15:00,0
2015-01-01 22:30:00,0
2015-01-01 22:45:00,0
2015-01-01 23:00:00,0
2015-01-01 23:15:00,0
2015-01-01 23:30:00,0
2015-01-01 23:45:00,0
2015-01-02 00:00:00,0
2015-01-02 00:15:00,0
2015-01-02 00:30:00,0
2015-01-02 00:45:00,0
2015-01-02 01:00:00,0
2015-01-02 01:15:00,0
2015-01-02 01:30:00,0
2015-01-02 01:45:00,0
2015-01-02 02:00:00,0
2015-01-02 02:15:00,0
2015-01-02 02:30:00,0
2015-01-02 02:45:00,0
2015-01-02 03:00:00,0
2015-01-02 03:15:00,0
2015-01-02 03:30:00,0
2015-01-02 03:45:00,0
2015-01-02 04:00:00,0
2015-01-02 04:15:00,0
2015-01-02 04:30:00,0
2015-01-02 04:45:00,0
2015-01-02 05:00:00,0
2015-01-02 05:15:00,0
2015-01-02 05:30:00,0
2015-01-02 05:45:00,0
2015-01-02 06:00:00,0
2015-01-02 06:15:00,0
2015-01-02 06:30:00,0
2015-01-02 06:45:00,0
2015-01-02 07:00:00,1
2015-01-02 07:15:00,22
2015-01-02 07:30:00,46
2015-01-02 07:45:00,83
2015-01-02 08:00:00,139
2015-01-02 08:15:00,212
2015-01-02 08:30:00,278
2015-01-02 08:45:00,381
2015-01-02 09:00:00,484
2015-01-02 09:15:00,604
2015-01-02 09:30:00,724
2015-01-02 09:45:00,855
2015-01-02 10:00:00,987
2015-01-02 10:15:00,1170
2015-01-02 10:30:00,1346
2015-01-02 10:45:00,1547
2015-01-02 11:00:00,1655
2015-01-02 11:15:00,1687
2015-01-02 11:30:00,1755
2015-01-02 11:45:00,1807
2015-01-02 12:00:00,1897
2015-01-02 12:15:00,1949
2015-01-02 12:30:00,1938
2015-01-02 12:45:00,1813
2015-01-02 13:00:00,1639
2015-01-02 13:15:00,1446
2015-01-02 13:30:00,1254
2015-01-02 13:45:00,1070
2015-01-02 14:00:00,845
2015-01-02 14:15:00,597
2015-01-02 14:30:00,400
2015-01-02 14:45:00,223
2015-01-02 15:00:00,104
2015-01-02 15:15:00,46
2015-01-02 15:30:00,24
2015-01-02 15:45:00,8
2015-01-02 16:00:00,0
2015-01-02 16:15:00,0
2015-01-02 16:30:00,0
2015-01-02 16:45:00,0
2015-01-02 17:00:00,0
2015-01-02 17:15:00,0
2015-01-02 17:30:00,0
2015-01-02 17:45:00,0
2015-01-02 18:00:00,0
2015-01-02 18:15:00,0
2015-01-02 18:30:00,0
2015-01-02 18:45:00,0
2015-01-02 19:00:00,0
2015-01-02 19:15:00,0
2015-01-02 19:30:00,0
2015-01-02 19:45:00,0
2015-01-02 20:00:00,0
2015-01-02 20:15:00,0
2015-01-02 20:30:00,0
2015-01-02 20:45:00,0
2015-01-02 21:00:00,0
2015-01-02 21:15:00,0
2015-01-02 21:30:00,0
2015-01-02 21:45:00,0
2015-01-02 22:00:00,0
2015-01-02 22:15:00,0
2015-01-02 22:30:00,0
2015-01-02 22:45:00,0
2015-01-02 23:00:00,0
2015-01-02 23:15:00,0
2015-01-02 23:30:00,0
2015-01-02 23:45:00,0
2015-01-03 00:00:00,0
2015-01-03 00:15:00,0
2015-01-03 00:30:00,0
2015-01-03 00:45:00,0
2015-01-03 01:00:00,0
2015-01-03 01:15:00,0
2015-01-03 01:30:00,0
2015-01-03 01:45:00,0
2015-01-03 02:00:00,0
2015-01-03 02:15:00,0
2015-01-03 02:30:00,0
2015-01-03 02:45:00,0
2015-01-03 03:00:00,0
2015-01-03 03:15:00,0
2015-01-03 03:30:00,0
2015-01-03 03:45:00,0
2015-01-03 04:00:00,0
2015-01-03 04:15:00,0
2015-01-03 04:30:00,0
2015-01-03 04:45:00,0
2015-01-03 05:00:00,0
2015-01-03 05:15:00,0
2015-01-03 05:30:00,0
2015-01-03 05:45:00,0
2015-01-03 06:00:00,0
2015-01-03 06:15:00,0
2015-01-03 06:30:00,0
2015-01-03 06:45:00,0
2015-01-03 07:00:00,1
2015-01-03 07:15:00,27
2015-01-03 07:30:00,88
2015-01-03 07:45:00,178
2015-01-03 08:00:00,326
2015-01-03 08:15:00,519
2015-01-03 08:30:00,709
2015-01-03 08:45:00,878
2015-01-03 09:00:00,1056
2015-01-03 09:15:00,1215
2015-01-03 09:30:00,1353
2015-01-03 09:45:00,1490
2015-01-03 10:00:00,1639
2015-01-03 10:15:00,1716
2015-01-03 10:30:00,1725
2015-01-03 10:45:00,1720
2015-01-03 11:00:00,1725
2015-01-03 11:15:00,1644
2015-01-03 11:30:00,1592
2015-01-03 11:45:00,1509
2015-01-03 12:00:00,1400
2015-01-03 12:15:00,1227
2015-01-03 12:30:00,1074
2015-01-03 12:45:00,919
2015-01-03 13:00:00,765
2015-01-03 13:15:00,639
2015-01-03 13:30:00,526
2015-01-03 13:45:00,416
2015-01-03 14:00:00,302
2015-01-03 14:15:00,226
2015-01-03 14:30:00,161
2015-01-03 14:45:00,89
2015-01-03 15:00:00,41
2015-01-03 15:15:00,22
2015-01-03 15:30:00,15
2015-01-03 15:45:00,7
2015-01-03 16:00:00,0
2015-01-03 16:15:00,0
2015-01-03 16:30:00,0
2015-01-03 16:45:00,0
2015-01-03 17:00:00,0
2015-01-03 17:15:00,0
2015-01-03 17:30:00,0
2015-01-03 17:45:00,0
2015-01-03 18:00:00,0
2015-01-03 18:15:00,0
2015-01-03 18:30:00,0
2015-01-03 18:45:00,0
2015-01-03 19:00:00,0
2015-01-03 19:15:00,0
2015-01-03 19:30:00,0
2015-01-03 19:45:00,0
2015-01-03 20:00:00,0
2015-01-03 20:15:00,0
2015-01-03 20:30:00,0
2015-01-03 20:45:00,0
2015-01-03 21:00:00,0
2015-01-03 21:15:00,0
2015-01-03 21:30:00,0
2015-01-03 21:45:00,0
2015-01-03 22:00:00,0
2015-01-03 22:15:00,0
2015-01-03 22:30:00,0
2015-01-03 22:45:00,0
2015-01-03 23:00:00,0
2015-01-03 23:15:00,0
2015-01-03 23:30:00,0
2015-01-03 23:45:00,0
2015-01-04 00:00:00,0
2015-01-04 00:15:00,0
2015-01-04 00:30:00,0
2015-01-04 00:45:00,0
2015-01-04 01:00:00,0
2015-01-04 01:15:00,0
2015-01-04 01:30:00,0
2015-01-04 01:45:00,0
2015-01-04 02:00:00,0
2015-01-04 02:15:00,0
2015-01-04 02:30:00,0
2015-01-04 02:45:00,0
2015-01-04 03:00:00,0
2015-01-04 03:15:00,0
2015-01-04 03:30:00,0
2015-01-04 03:45:00,0
2015-01-04 04:00:00,0
2015-01-04 04:15:00,0
2015-01-04 04:30:00,0
2015-01-04 04:45:00,0
2015-01-04 05:00:00,0
2015-01-04 05:15:00,0
2015-01-04 05:30:00,0
2015-01-04 05:45:00,0
2015-01-04 06:00:00,0
2015-01-04 06:15:00,0
2015-01-04 06:30:00,0
2015-01-04 06:45:00,0
2015-01-04 07:00:00,3
2015-01-04 07:15:00,17
2015-01-04 07:30:00,55
2015-01-04 07:45:00,157
2015-01-04 08:00:00,381
2015-01-04 08:15:00,719
2015-01-04 08:30:00,1121
2015-01-04 08:45:00,1675
2015-01-04 09:00:00,2148
2015-01-04 09:15:00,2560
2015-01-04 09:30:00,2961
2015-01-04 09:45:00,3415
2015-01-04 10:00:00,3807
2015-01-04 10:15:00,4110
2015-01-04 10:30:00,4230
2015-01-04 10:45:00,4456
2015-01-04 11:00:00,4578
2015-01-04 11:15:00,4623
2015-01-04 11:30:00,4606
2015-01-04 11:45:00,4510
2015-01-04 12:00:00,4467
2015-01-04 12:15:00,4190
2015-01-04 12:30:00,3844
2015-01-04 12:45:00,3469
2015-01-04 13:00:00,2980
2015-01-04 13:15:00,2629
2015-01-04 13:30:00,2223
2015-01-04 13:45:00,1853
2015-01-04 14:00:00,1493
2015-01-04 14:15:00,1138
2015-01-04 14:30:00,747
2015-01-04 14:45:00,430
2015-01-04 15:00:00,208
2015-01-04 15:15:00,84
2015-01-04 15:30:00,37
2015-01-04 15:45:00,6
2015-01-04 16:00:00,0
2015-01-04 16:15:00,0
2015-01-04 16:30:00,0
2015-01-04 16:45:00,0
2015-01-04 17:00:00,0
2015-01-04 17:15:00,0
2015-01-04 17:30:00,0
2015-01-04 17:45:00,0
2015-01-04 18:00:00,0
2015-01-04 18:15:00,0
2015-01-04 18:30:00,0
2015-01-04 18:45:00,0
2015-01-04 19:00:00,0
2015-01-04 19:15:00,0
2015-01-04 19:30:00,0
2015-01-04 19:45:00,0
2015-01-04 20:00:00,0
2015-01-04 20:15:00,0
2015-01-04 20:30:00,0
2015-01-04 20:45:00,0
2015-01-04 21:00:00,0
2015-01-04 21:15:00,0
2015-01-04 21:30:00,0
2015-01-04 21:45:00,0
2015-01-04 22:00:00,0
2015-01-04 22:15:00,0
2015-01-04 22:30:00,0
2015-01-04 22:45:00,0
2015-01-04 23:00:00,0
2015-01-04 23:15:00,0
2015-01-04 23:30:00,0
2015-01-04 23:45:00,0
2015-01-05 00:00:00,0
2015-01-05 00:15:00,0
2015-01-05 00:30:00,0
2015-01-05 00:45:00,0
2015-01-05 01:00:00,0
2015-01-05 01:15:00,0
2015-01-05 01:30:00,0
2015-01-05 01:45:00,0
2015-01-05 02:00:00,0
2015-01-05 02:15:00,0
2015-01-05 02:30:00,0
2015-01-05 02:45:00,0
2015-01-05 03:00:00,0
2015-01-05 03:15:00,0
2015-01-05 03:30:00,0
2015-01-05 03:45:00,0
2015-01-05 04:00:00,0
2015-01-05 04:15:00,0
2015-01-05 04:30:00,0
2015-01-05 04:45:00,0
2015-01-05 05:00:00,0
2015-01-05 05:15:00,0
2015-01-05 05:30:00,0
2015-01-05 05:45:00,0
2015-01-05 06:00:00,0
2015-01-05 06:15:00,0
2015-01-05 06:30:00,0
2015-01-05 06:45:00,0
2015-01-05 07:00:00,4
2015-01-05 07:15:00,29
2015-01-05 07:30:00,89
2015-01-05 07:45:00,249
2015-01-05 08:00:00,485
2015-01-05 08:15:00,817
2015-01-05 08:30:00,1220
2015-01-05 08:45:00,1708
2015-01-05 09:00:00,2240
2015-01-05 09:15:00,2762
2015-01-05 09:30:00,3232
2015-01-05 09:45:00,3710
2015-01-05 10:00:00,4217
2015-01-05 10:15:00,4631
2015-01-05 10:30:00,4888
2015-01-05 10:45:00,5343
2015-01-05 11:00:00,5614
2015-01-05 11:15:00,5894
2015-01-05 11:30:00,5967
2015-01-05 11:45:00,6003
2015-01-05 12:00:00,5961
2015-01-05 12:15:00,5858
2015-01-05 12:30:00,5583
2015-01-05 12:45:00,5264
2015-01-05 13:00:00,4835
2015-01-05 13:15:00,4398
2015-01-05 13:30:00,3832
2015-01-05 13:45:00,3315
2015-01-05 14:00:00,2744
2015-01-05 14:15:00,2044
2015-01-05 14:30:00,1441
2015-01-05 14:45:00,921
2015-01-05 15:00:00,529
2015-01-05 15:15:00,185
2015-01-05 15:30:00,62
2015-01-05 15:45:00,15
2015-01-05 16:00:00,0
2015-01-05 16:15:00,0
2015-01-05 16:30:00,0
2015-01-05 16:45:00,0
2015-01-05 17:00:00,0
2015-01-05 17:15:00,0
2015-01-05 17:30:00,0
2015-01-05 17:45:00,0
2015-01-05 18:00:00,0
2015-01-05 18:15:00,0
2015-01-05 18:30:00,0
2015-01-05 18:45:00,0
2015-01-05 19:00:00,0
2015-01-05 19:15:00,0
2015-01-05 19:30:00,0
2015-01-05 19:45:00,0
2015-01-05 20:00:00,0
2015-01-05 20:15:00,0
2015-01-05 20:30:00,0
2015-01-05 20:45:00,0
2015-01-05 21:00:00,0
2015-01-05 21:15:00,0
2015-01-05 21:30:00,0
2015-01-05 21:45:00,0
2015-01-05 22:00:00,0
2015-01-05 22:15:00,0
2015-01-05 22:30:00,0
2015-01-05 22:45:00,0
2015-01-05 23:00:00,0
2015-01-05 23:15:00,0
2015-01-05 23:30:00,0
2015-01-05 23:45:00,0
2015-01-06 00:00:00,0
2015-01-06 00:15:00,0
2015-01-06 00:30:00,0
2015-01-06 00:45:00,0
2015-01-06 01:00:00,0
2015-01-06 01:15:00,0
2015-01-06 01:30:00,0
2015-01-06 01:45:00,0
2015-01-06 02:00:00,0
2015-01-06 02:15:00,0
2015-01-06 02:30:00,0
2015-01-06 02:45:00,0
2015-01-06 03:00:00,0
2015-01-06 03:15:00,0
2015-01-06 03:30:00,0
2015-01-06 03:45:00,0
2015-01-06 04:00:00,0
2015-01-06 04:15:00,0
2015-01-06 04:30:00,0
2015-01-06 04:45:00,0
2015-01-06 05:00:00,0
2015-01-06 05:15:00,0
2015-01-06 05:30:00,0
2015-01-06 05:45:00,0
2015-01-06 06:00:00,0
2015-01-06 06:15:00,0
2015-01-06 06:30:00,0
2015-01-06 06:45:00,0
2015-01-06 07:00:00,4
2015-01-06 07:15:00,46
2015-01-06 07:30:00,176
2015-01-06 07:45:00,506
2015-01-06 08:00:00,983
2015-01-06 08:15:00,1662
2015-01-06 08:30:00,2431
2015-01-06 08:45:00,3144
2015-01-06 09:00:00,3789
2015-01-06 09:15:00,4442
2015-01-06 09:30:00,4947
2015-01-06 09:45:00,5596
2015-01-06 10:00:00,6086
2015-01-06 10:15:00,6560
2015-01-06 10:30:00,6827
2015-01-06 10:45:00,7160
2015-01-06 11:00:00,7305
2015-01-06 11:15:00,7304
2015-01-06 11:30:00,7273
2015-01-06 11:45:00,7208
2015-01-06 12:00:00,6959
2015-01-06 12:15:00,6645
2015-01-06 12:30:00,6166
2015-01-06 12:45:00,5633
2015-01-06 13:00:00,4968
2015-01-06 13:15:00,4262
2015-01-06 13:30:00,3608
2015-01-06 13:45:00,2994
2015-01-06 14:00:00,2383
2015-01-06 14:15:00,1811
2015-01-06 14:30:00,1247
2015-01-06 14:45:00,773
2015-01-06 15:00:00,418
2015-01-06 15:15:00,156
2015-01-06 15:30:00,63
2015-01-06 15:45:00,14
2015-01-06 16:00:00,0
2015-01-06 16:15:00,0
2015-01-06 16:30:00,0
2015-01-06 16:45:00,0
2015-01-06 17:00:00,0
2015-01-06 17:15:00,0
2015-01-06 17:30:00,0
2015-01-06 17:45:00,0
2015-01-06 18:00:00,0
2015-01-06 18:15:00,0
2015-01-06 18:30:00,0
2015-01-06 18:45:00,0
2015-01-06 19:00:00,0
2015-01-06 19:15:00,0
2015-01-06 19:30:00,0
2015-01-06 19:45:00,0
2015-01-06 20:00:00,0
2015-01-06 20:15:00,0
2015-01-06 20:30:00,0
2015-01-06 20:45:00,0
2015-01-06 21:00:00,0
2015-01-06 21:15:00,0
2015-01-06 21:30:00,0
2015-01-06 21:45:00,0
2015-01-06 22:00:00,0
2015-01-06 22:15:00,0
2015-01-06 22:30:00,0
2015-01-06 22:45:00,0
2015-01-06 23:00:00,0
2015-01-06 23:15:00,0
2015-01-06 23:30:00,0
2015-01-06 23:45:00,0
2015-01-07 00:00:00,0
2015-01-07 00:15:00,0
2015-01-07 00:30:00,0
2015-01-07 00:45:00,0
2015-01-07 01:00:00,0
2015-01-07 01:15:00,0
2015-01-07 01:30:00,0
2015-01-07 01:45:00,0
2015-01-07 02:00:00,0
2015-01-07 02:15:00,0
2015-01-07 02:30:00,0
2015-01-07 02:45:00,0
2015-01-07 03:00:00,0
2015-01-07 03:15:00,0
2015-01-07 03:30:00,0
2015-01-07 03:45:00,0
2015-01-07 04:00:00,0
2015-01-07 04:15:00,0
2015-01-07 04:30:00,0
2015-01-07 04:45:00,0
2015-01-07 05:00:00,0
2015-01-07 05:15:00,0
2015-01-07 05:30:00,0
2015-01-07 05:45:00,0
2015-01-07 06:00:00,0
2015-01-07 06:15:00,0
2015-01-07 06:30:00,0
2015-01-07 06:45:00,0
2015-01-07 07:00:00,3
2015-01-07 07:15:00,15
2015-01-07 07:30:00,52
2015-01-07 07:45:00,132
2015-01-07 08:00:00,277
2015-01-07 08:15:00,466
2015-01-07 08:30:00,687
2015-01-07 08:45:00,1005
2015-01-07 09:00:00,1308
2015-01-07 09:15:00,1651
2015-01-07 09:30:00,1971
2015-01-07 09:45:00,2320
2015-01-07 10:00:00,2662
2015-01-07 10:15:00,2931
2015-01-07 10:30:00,3204
2015-01-07 10:45:00,3444
2015-01-07 11:00:00,3632
2015-01-07 11:15:00,3793
2015-01-07 11:30:00,3801
2015-01-07 11:45:00,3883
2015-01-07 12:00:00,3840
2015-01-07 12:15:00,3792
2015-01-07 12:30:00,3684
2015-01-07 12:45:00,3543
2015-01-07 13:00:00,3339
2015-01-07 13:15:00,3022
2015-01-07 13:30:00,2621
2015-01-07 13:45:00,2219
2015-01-07 14:00:00,1804
2015-01-07 14:15:00,1369
2015-01-07 14:30:00,887
2015-01-07 14:45:00,567
2015-01-07 15:00:00,317
2015-01-07 15:15:00,142
2015-01-07 15:30:00,58
2015-01-07 15:45:00,18
2015-01-07 16:00:00,0
2015-01-07 16:15:00,0
2015-01-07 16:30:00,0
2015-01-07 16:45:00,0
2015-01-07 17:00:00,0
2015-01-07 17:15:00,0
2015-01-07 17:30:00,0
2015-01-07 17:45:00,0
2015-01-07 18:00:00,0
2015-01-07 18:15:00,0
2015-01-07 18:30:00,0
2015-01-07 18:45:00,0
2015-01-07 19:00:00,0
2015-01-07 19:15:00,0
2015-01-07 19:30:00,0
2015-01-07 19:45:00,0
2015-01-07 20:00:00,0
2015-01-07 20:15:00,0
2015-01-07 20:30:00,0
2015-01-07 20:45:00,0
2015-01-07 21:00:00,0
2015-01-07 21:15:00,0
2015-01-07 21:30:00,0
2015-01-07 21:45:00,0
2015-01-07 22:00:00,0
2015-01-07 22:15:00,0
2015-01-07 22:30:00,0
2015-01-07 22:45:00,0
2015-01-07 23:00:00,0
2015-01-07 23:15:00,0
2015-01-07 23:30:00,0
2015-01-07 23:45:00,0
2015-01-08 00:00:00,0
2015-01-08 00:15:00,0
2015-01-08 00:30:00,0
2015-01-08 00:45:00,0
2015-01-08 01:00:00,0
2015-01-08 01:15:00,0
2015-01-08 01:30:00,0
2015-01-08 01:45:00,0
2015-01-08 02:00:00,0
2015-01-08 02:15:00,0
2015-01-08 02:30:00,0
2015-01-08 02:45:00,0
2015-01-08 03:00:00,0
2015-01-08 03:15:00,0
2015-01-08 03:30:00,0
2015-01-08 03:45:00,0
2015-01-08 04:00:00,0
2015-01-08 04:15:00,0
2015-01-08 04:30:00,0
2015-01-08 04:45:00,0
2015-01-08 05:00:00,0
2015-01-08 05:15:00,0
2015-01-08 05:30:00,0
2015-01-08 05:45:00,0
2015-01-08 06:00:00,0
2015-01-08 06:15:00,0
2015-01-08 06:30:00,0
2015-01-08 06:45:00,0
2015-01-08 07:00:00,3
2015-01-08 07:15:00,26
2015-01-08 07:30:00,67
2015-01-08 07:45:00,132
2015-01-08 08:00:00,233
2015-01-08 08:15:00,373
2015-01-08 08:30:00,503
2015-01-08 08:45:00,676
2015-01-08 09:00:00,840
2015-01-08 09:15:00,1005
2015-01-08 09:30:00,1145
2015-01-08 09:45:00,1340
2015-01-08 10:00:00,1505
2015-01-08 10:15:00,1682
2015-01-08 10:30:00,1845
2015-01-08 10:45:00,1921
2015-01-08 11:00:00,2026
2015-01-08 11:15:00,2123
2015-01-08 11:30:00,2093
2015-01-08 11:45:00,2005
2015-01-08 12:00:00,1935
2015-01-08 12:15:00,1792
2015-01-08 12:30:00,1626
2015-01-08 12:45:00,1455
2015-01-08 13:00:00,1280
2015-01-08 13:15:00,1113
2015-01-08 13:30:00,961
2015-01-08 13:45:00,801
2015-01-08 14:00:00,641
2015-01-08 14:15:00,468
2015-01-08 14:30:00,332
2015-01-08 14:45:00,214
2015-01-08 15:00:00,119
2015-01-08 15:15:00,72
2015-01-08 15:30:00,32
2015-01-08 15:45:00,9
2015-01-08 16:00:00,0
2015-01-08 16:15:00,0
2015-01-08 16:30:00,0
2015-01-08 16:45:00,0
2015-01-08 17:00:00,0
2015-01-08 17:15:00,0
2015-01-08 17:30:00,0
2015-01-08 17:45:00,0
2015-01-08 18:00:00,0
2015-01-08 18:15:00,0
2015-01-08 18:30:00,0
2015-01-08 18:45:00,0
2015-01-08 19:00:00,0
2015-01-08 19:15:00,0
2015-01-08 19:30:00,0
2015-01-08 19:45:00,0
2015-01-08 20:00:00,0
2015-01-08 20:15:00,0
2015-01-08 20:30:00,0
2015-01-08 20:45:00,0
2015-01-08 21:00:00,0
2015-01-08 21:15:00,0
2015-01-08 21:30:00,0
2015-01-08 21:45:00,0
2015-01-08 22:00:00,0
2015-01-08 22:15:00,0
2015-01-08 22:30:00,0
2015-01-08 22:45:00,0
2015-01-08 23:00:00,0
2015-01-08 23:15:00,0
2015-01-08 23:30:00,0
2015-01-08 23:45:00,0
2015-01-09 00:00:00,0
2015-01-09 00:15:00,0
2015-01-09 00:30:00,0
2015-01-09 00:45:00,0
2015-01-09 01:00:00,0
2015-01-09 01:15:00,0
2015-01-09 01:30:00,0
2015-01-09 01:45:00,0
2015-01-09 02:00:00,0
2015-01-09 02:15:00,0
2015-01-09 02:30:00,0
2015-01-09 02:45:00,0
2015-01-09 03:00:00,0
2015-01-09 03:15:00,0
2015-01-09 03:30:00,0
2015-01-09 03:45:00,0
2015-01-09 04:00:00,0
2015-01-09 04:15:00,0
2015-01-09 04:30:00,0
2015-01-09 04:45:00,0
2015-01-09 05:00:00,0
2015-01-09 05:15:00,0
2015-01-09 05:30:00,0
2015-01-09 05:45:00,0
2015-01-09 06:00:00,0
2015-01-09 06:15:00,0
2015-01-09 06:30:00,0
2015-01-09 06:45:00,0
2015-01-09 07:00:00,5
2015-01-09 07:15:00,22
2015-01-09 07:30:00,60
2015-01-09 07:45:00,131
2015-01-09 08:00:00,245
2015-01-09 08:15:00,359
2015-01-09 08:30:00,470
2015-01-09 08:45:00,610
2015-01-09 09:00:00,764
2015-01-09 09:15:00,936
2015-01-09 09:30:00,1047
2015-01-09 09:45:00,1148
2015-01-09 10:00:00,1237
2015-01-09 10:15:00,1363
2015-01-09 10:30:00,1476
2015-01-09 10:45:00,1518
2015-01-09 11:00:00,1516
2015-01-09 11:15:00,1501
2015-01-09 11:30:00,1469
2015-01-09 11:45:00,1408
2015-01-09 12:00:00,1357
2015-01-09 12:15:00,1295
2015-01-09 12:30:00,1205
2015-01-09 12:45:00,1082
2015-01-09 13:00:00,1043
2015-01-09 13:15:00,954
2015-01-09 13:30:00,821
2015-01-09 13:45:00,663
2015-01-09 14:00:00,535
2015-01-09 14:15:00,408
2015-01-09 14:30:00,284
2015-01-09 14:45:00,179
2015-01-09 15:00:00,103
2015-01-09 15:15:00,52
2015-01-09 15:30:00,22
2015-01-09 15:45:00,7
2015-01-09 16:00:00,0
2015-01-09 16:15:00,0
2015-01-09 16:30:00,0
2015-01-09 16:45:00,0
2015-01-09 17:00:00,0
2015-01-09 17:15:00,0
2015-01-09 17:30:00,0
2015-01-09 17:45:00,0
2015-01-09 18:00:00,0
2015-01-09 18:15:00,0
2015-01-09 18:30:00,0
2015-01-09 18:45:00,0
2015-01-09 19:00:00,0
2015-01-09 19:15:00,0
2015-01-09 19:30:00,0
2015-01-09 19:45:00,0
2015-01-09 20:00:00,0
2015-01-09 20:15:00,0
2015-01-09 20:30:00,0
2015-01-09 20:45:00,0
2015-01-09 21:00:00,0
2015-01-09 21:15:00,0
2015-01-09 21:30:00,0
2015-01-09 21:45:00,0
2015-01-09 22:00:00,0
2015-01-09 22:15:00,0
2015-01-09 22:30:00,0
2015-01-09 22:45:00,0
2015-01-09 23:00:00,0
2015-01-09 23:15:00,0
2015-01-09 23:30:00,0
2015-01-09 23:45:00,0
2015-01-10 00:00:00,0
2015-01-10 00:15:00,0
2015-01-10 00:30:00,0
2015-01-10 00:45:00,0
2015-01-10 01:00:00,0
2015-01-10 01:15:00,0
2015-01-10 01:30:00,0
2015-01-10 01:45:00,0
2015-01-10 02:00:00,0
2015-01-10 02:15:00,0
2015-01-10 02:30:00,0
2015-01-10 02:45:00,0
2015-01-10 03:00:00,0
2015-01-10 03:15:00,0
2015-01-10 03:30:00,0
2015-01-10 03:45:00,0
2015-01-10 04:00:00,0
2015-01-10 04:15:00,0
2015-01-10 04:30:00,0
2015-01-10 04:45:00,0
2015-01-10 05:00:00,0
2015-01-10 05:15:00,0
2015-01-10 05:30:00,0
2015-01-10 05:45:00,0
2015-01-10 06:00:00,0
2015-01-10 06:15:00,0
2015-01-10 06:30:00,0
2015-01-10 06:45:00,0
2015-01-10 07:00:00,2
2015-01-10 07:15:00,19
2015-01-10 07:30:00,64
2015-01-10 07:45:00,132
2015-01-10 08:00:00,246
2015-01-10 08:15:00,394
2015-01-10 08:30:00,611
2015-01-10 08:45:00,946
2015-01-10 09:00:00,1301
2015-01-10 09:15:00,1751
2015-01-10 09:30:00,2218
2015-01-10 09:45:00,2800
2015-01-10 10:00:00,3429
2015-01-10 10:15:00,4067
2015-01-10 10:30:00,4465
2015-01-10 10:45:00,4965
2015-01-10 11:00:00,5285
2015-01-10 11:15:00,5372
2015-01-10 11:30:00,5280
2015-01-10 11:45:00,5174
2015-01-10 12:00:00,5005
2015-01-10 12:15:00,4722
