Date,System total load in MAW
2015-01-01 23:45:00,41522
2015-01-02 00:00:00,41223
2015-01-02 00:15:00,40680
2015-01-02 00:30:00,40330
2015-01-02 00:45:00,40074
2015-01-02 01:00:00,39939
2015-01-02 01:15:00,39763
2015-01-02 01:30:00,39642
2015-01-02 01:45:00,39484
2015-01-02 02:00:00,39531
2015-01-02 02:15:00,39584
2015-01-02 02:30:00,39451
2015-01-02 02:45:00,39451
2015-01-02 03:00:00,39899
2015-01-02 03:15:00,40189
2015-01-02 03:30:00,40562
2015-01-02 03:45:00,40915
2015-01-02 04:00:00,41746
2015-01-02 04:15:00,41931
2015-01-02 04:30:00,42504
2015-01-02 04:45:00,43347
2015-01-02 05:00:00,44164
2015-01-02 05:15:00,45021
2015-01-02 05:30:00,46137
2015-01-02 05:45:00,47393
2015-01-02 06:00:00,48749
2015-01-02 06:15:00,49732
2015-01-02 06:30:00,50964
2015-01-02 06:45:00,52225
2015-01-02 07:00:00,53236
2015-01-02 07:15:00,54019
2015-01-02 07:30:00,54382
2015-01-02 07:45:00,54886
2015-01-02 08:00:00,55742
2015-01-02 08:15:00,56308
2015-01-02 08:30:00,56781
2015-01-02 08:45:00,57189
2015-01-02 09:00:00,57909
2015-01-02 09:15:00,58162
2015-01-02 09:30:00,58761
2015-01-02 09:45:00,58954
2015-01-02 10:00:00,59373
2015-01-02 10:15:00,59475
2015-01-02 10:30:00,59450
2015-01-02 10:45:00,59513
2015-01-02 11:00:00,59390
2015-01-02 11:15:00,59165
2015-01-02 11:30:00,59207
2015-01-02 11:45:00,59041
2015-01-02 12:00:00,59010
2015-01-02 12:15:00,58689
2015-01-02 12:30:00,58364
2015-01-02 12:45:00,58194
2015-01-02 13:00:00,58055
2015-01-02 13:15:00,57821
2015-01-02 13:30:00,57574
2015-01-02 13:45:00,57434
2015-01-02 14:00:00,57542
2015-01-02 14:15:00,57240
2015-01-02 14:30:00,57069
2015-01-02 14:45:00,57252
2015-01-02 15:00:00,57637
2015-01-02 15:15:00,58423
2015-01-02 15:30:00,59187
2015-01-02 15:45:00,60004
2015-01-02 16:00:00,61073
2015-01-02 16:15:00,61483
2015-01-02 16:30:00,61794
2015-01-02 16:45:00,62071
2015-01-02 17:00:00,62004
2015-01-02 17:15:00,61900
2015-01-02 17:30:00,61607
2015-01-02 17:45:00,61069
2015-01-02 18:00:00,60389
2015-01-02 18:15:00,59619
2015-01-02 18:30:00,58863
2015-01-02 18:45:00,58260
2015-01-02 19:00:00,57171
2015-01-02 19:15:00,56034
2015-01-02 19:30:00,55045
2015-01-02 19:45:00,54238
2015-01-02 20:00:00,53806
2015-01-02 20:15:00,53439
2015-01-02 20:30:00,52959
2015-01-02 20:45:00,52542
2015-01-02 21:00:00,52577
2015-01-02 21:15:00,51839
2015-01-02 21:30:00,51018
2015-01-02 21:45:00,47331
2015-01-02 22:00:00,46805
2015-01-02 22:15:00,45857
2015-01-02 22:30:00,44847
2015-01-02 22:45:00,43784
2015-01-02 23:00:00,41842
2015-01-02 23:15:00,40759
2015-01-02 23:30:00,39904
2015-01-02 23:45:00,39351
2015-01-03 00:00:00,38952
2015-01-03 00:15:00,38335
2015-01-03 00:30:00,38198
2015-01-03 00:45:00,37868
2015-01-03 01:00:00,37546
2015-01-03 01:15:00,36981
2015-01-03 01:30:00,36676
2015-01-03 01:45:00,36382
2015-01-03 02:00:00,36233
2015-01-03 02:15:00,36038
2015-01-03 02:30:00,35955
2015-01-03 02:45:00,36189
2015-01-03 03:00:00,36567
2015-01-03 03:15:00,36393
2015-01-03 03:30:00,36376
2015-01-03 03:45:00,36477
2015-01-03 04:00:00,37038
2015-01-03 04:15:00,36641
2015-01-03 04:30:00,36468
2015-01-03 04:45:00,37211
2015-01-03 05:00:00,37386
2015-01-03 05:15:00,37499
2015-01-03 05:30:00,38233
2015-01-03 05:45:00,39174
2015-01-03 06:00:00,39653
2015-01-03 06:15:00,40333
2015-01-03 06:30:00,41124
2015-01-03 06:45:00,42165
2015-01-03 07:00:00,42982
2015-01-03 07:15:00,43589
2015-01-03 07:30:00,44491
2015-01-03 07:45:00,45415
2015-01-03 08:00:00,46402
2015-01-03 08:15:00,46832
2015-01-03 08:30:00,47853
2015-01-03 08:45:00,48597
2015-01-03 09:00:00,49227
2015-01-03 09:15:00,49646
2015-01-03 09:30:00,49840
2015-01-03 09:45:00,50309
2015-01-03 10:00:00,50808
2015-01-03 10:15:00,51497
2015-01-03 10:30:00,52407
2015-01-03 10:45:00,52955
2015-01-03 11:00:00,51814
2015-01-03 11:15:00,51711
2015-01-03 11:30:00,52696
2015-01-03 11:45:00,52600
2015-01-03 12:00:00,52697
2015-01-03 12:15:00,52230
2015-01-03 12:30:00,52114
2015-01-03 12:45:00,51545
2015-01-03 13:00:00,51223
2015-01-03 13:15:00,50786
2015-01-03 13:30:00,50523
2015-01-03 13:45:00,50176
2015-01-03 14:00:00,50339
2015-01-03 14:15:00,50253
2015-01-03 14:30:00,50606
2015-01-03 14:45:00,50714
2015-01-03 15:00:00,51103
2015-01-03 15:15:00,52537
2015-01-03 15:30:00,53400
2015-01-03 15:45:00,54242
2015-01-03 16:00:00,55416
2015-01-03 16:15:00,55657
2015-01-03 16:30:00,56105
2015-01-03 16:45:00,56236
2015-01-03 17:00:00,56513
2015-01-03 17:15:00,56619
2015-01-03 17:30:00,56187
2015-01-03 17:45:00,55719
2015-01-03 18:00:00,55473
2015-01-03 18:15:00,55843
2015-01-03 18:30:00,54551
2015-01-03 18:45:00,54203
2015-01-03 19:00:00,52837
2015-01-03 19:15:00,51295
2015-01-03 19:30:00,49946
2015-01-03 19:45:00,49126
2015-01-03 20:00:00,48655
2015-01-03 20:15:00,48449
2015-01-03 20:30:00,48236
2015-01-03 20:45:00,48095
2015-01-03 21:00:00,48303
2015-01-03 21:15:00,48673
2015-01-03 21:30:00,47958
2015-01-03 21:45:00,46937
2015-01-03 22:00:00,46065
2015-01-03 22:15:00,45914
2015-01-03 22:30:00,45022
2015-01-03 22:45:00,44707
2015-01-03 23:00:00,43706
2015-01-03 23:15:00,43055
2015-01-03 23:30:00,42583
2015-01-03 23:45:00,41880
2015-01-04 00:00:00,38991
2015-01-04 00:15:00,38723
2015-01-04 00:30:00,38313
2015-01-04 00:45:00,38042
2015-01-04 01:00:00,37305
2015-01-04 01:15:00,37234
2015-01-04 01:30:00,36988
2015-01-04 01:45:00,36799
2015-01-04 02:00:00,36546
2015-01-04 02:15:00,36563
2015-01-04 02:30:00,36591
2015-01-04 02:45:00,36600
2015-01-04 03:00:00,36735
2015-01-04 03:15:00,36666
2015-01-04 03:30:00,36828
2015-01-04 03:45:00,36943
2015-01-04 04:00:00,36933
2015-01-04 04:15:00,36384
2015-01-04 04:30:00,36265
2015-01-04 04:45:00,35763
2015-01-04 05:00:00,34911
2015-01-04 05:15:00,34915
2015-01-04 05:30:00,36112
2015-01-04 05:45:00,36428
2015-01-04 06:00:00,36960
2015-01-04 06:15:00,37298
2015-01-04 06:30:00,39049
2015-01-04 06:45:00,39712
2015-01-04 07:00:00,40122
2015-01-04 07:15:00,40639
2015-01-04 07:30:00,41413
2015-01-04 07:45:00,41975
2015-01-04 08:00:00,42993
2015-01-04 08:15:00,43519
2015-01-04 08:30:00,44145
2015-01-04 08:45:00,44938
2015-01-04 09:00:00,45909
2015-01-04 09:15:00,46622
2015-01-04 09:30:00,47190
2015-01-04 09:45:00,47938
2015-01-04 10:00:00,48985
2015-01-04 10:15:00,50160
2015-01-04 10:30:00,50816
2015-01-04 10:45:00,51047
2015-01-04 11:00:00,51055
2015-01-04 11:15:00,51016
2015-01-04 11:30:00,50847
2015-01-04 11:45:00,50219
2015-01-04 12:00:00,49638
2015-01-04 12:15:00,48937
2015-01-04 12:30:00,48612
2015-01-04 12:45:00,48109
2015-01-04 13:00:00,47945
2015-01-04 13:15:00,47368
2015-01-04 13:30:00,47353
2015-01-04 13:45:00,47404
2015-01-04 14:00:00,47586
2015-01-04 14:15:00,47207
2015-01-04 14:30:00,47181
2015-01-04 14:45:00,47618
2015-01-04 15:00:00,48119
2015-01-04 15:15:00,48698
2015-01-04 15:30:00,49713
2015-01-04 15:45:00,51329
2015-01-04 16:00:00,52691
2015-01-04 16:15:00,53376
2015-01-04 16:30:00,53715
2015-01-04 16:45:00,53818
2015-01-04 17:00:00,54368
2015-01-04 17:15:00,54244
2015-01-04 17:30:00,53988
2015-01-04 17:45:00,53833
2015-01-04 18:00:00,53166
2015-01-04 18:15:00,52726
2015-01-04 18:30:00,52592
2015-01-04 18:45:00,51999
2015-01-04 19:00:00,51296
2015-01-04 19:15:00,50599
2015-01-04 19:30:00,49673
2015-01-04 19:45:00,49402
2015-01-04 20:00:00,49101
2015-01-04 20:15:00,48994
2015-01-04 20:30:00,48792
2015-01-04 20:45:00,48623
2015-01-04 21:00:00,49583
2015-01-04 21:15:00,49239
2015-01-04 21:30:00,48748
2015-01-04 21:45:00,47663
2015-01-04 22:00:00,47179
2015-01-04 22:15:00,46372
2015-01-04 22:30:00,45762
2015-01-04 22:45:00,44782
2015-01-04 23:00:00,43607
2015-01-04 23:15:00,42930
2015-01-04 23:30:00,42303
2015-01-04 23:45:00,41794
2015-01-05 00:00:00,41335
2015-01-05 00:15:00,40713
2015-01-05 00:30:00,40523
2015-01-05 00:45:00,40223
2015-01-05 01:00:00,39828
2015-01-05 01:15:00,39462
2015-01-05 01:30:00,39266
2015-01-05 01:45:00,39231
2015-01-05 02:00:00,39491
2015-01-05 02:15:00,39408
2015-01-05 02:30:00,39552
2015-01-05 02:45:00,39601
2015-01-05 03:00:00,39780
2015-01-05 03:15:00,40227
2015-01-05 03:30:00,40656
2015-01-05 03:45:00,41097
2015-01-05 04:00:00,42550
2015-01-05 04:15:00,43243
2015-01-05 04:30:00,44371
2015-01-05 04:45:00,45562
2015-01-05 05:00:00,47436
2015-01-05 05:15:00,49116
2015-01-05 05:30:00,50931
2015-01-05 05:45:00,52814
2015-01-05 06:00:00,54452
2015-01-05 06:15:00,55640
2015-01-05 06:30:00,56861
2015-01-05 06:45:00,58022
2015-01-05 07:00:00,59284
2015-01-05 07:15:00,59579
2015-01-05 07:30:00,60171
2015-01-05 07:45:00,60406
2015-01-05 08:00:00,60909
2015-01-05 08:15:00,61103
2015-01-05 08:30:00,61328
2015-01-05 08:45:00,61377
2015-01-05 09:00:00,61792
2015-01-05 09:15:00,61939
2015-01-05 09:30:00,62250
2015-01-05 09:45:00,62436
2015-01-05 10:00:00,62823
2015-01-05 10:15:00,63246
2015-01-05 10:30:00,63084
2015-01-05 10:45:00,62918
2015-01-05 11:00:00,62749
2015-01-05 11:15:00,63010
2015-01-05 11:30:00,63092
2015-01-05 11:45:00,62958
2015-01-05 12:00:00,62784
2015-01-05 12:15:00,62170
2015-01-05 12:30:00,61977
2015-01-05 12:45:00,61500
2015-01-05 13:00:00,61385
2015-01-05 13:15:00,61335
2015-01-05 13:30:00,60983
2015-01-05 13:45:00,61026
2015-01-05 14:00:00,60924
2015-01-05 14:15:00,60654
2015-01-05 14:30:00,60278
2015-01-05 14:45:00,59943
2015-01-05 15:00:00,60315
2015-01-05 15:15:00,60845
2015-01-05 15:30:00,61578
2015-01-05 15:45:00,62628
2015-01-05 16:00:00,64052
2015-01-05 16:15:00,65127
2015-01-05 16:30:00,65524
2015-01-05 16:45:00,65817
2015-01-05 17:00:00,65385
2015-01-05 17:15:00,65067
2015-01-05 17:30:00,64614
2015-01-05 17:45:00,64480
2015-01-05 18:00:00,64094
2015-01-05 18:15:00,63600
2015-01-05 18:30:00,63031
2015-01-05 18:45:00,62243
2015-01-05 19:00:00,60841
2015-01-05 19:15:00,59617
2015-01-05 19:30:00,58547
2015-01-05 19:45:00,57643
2015-01-05 20:00:00,57200
2015-01-05 20:15:00,56700
2015-01-05 20:30:00,55975
2015-01-05 20:45:00,55509
2015-01-05 21:00:00,55990
2015-01-05 21:15:00,55421
2015-01-05 21:30:00,54382
2015-01-05 21:45:00,53126
2015-01-05 22:00:00,51979
2015-01-05 22:15:00,50842
2015-01-05 22:30:00,49936
2015-01-05 22:45:00,49501
2015-01-05 23:00:00,48518
2015-01-05 23:15:00,47656
2015-01-05 23:30:00,46830
2015-01-05 23:45:00,46266
2015-01-06 00:00:00,45717
2015-01-06 00:15:00,45085
2015-01-06 00:30:00,44718
2015-01-06 00:45:00,44524
2015-01-06 01:00:00,44306
2015-01-06 01:15:00,44010
2015-01-06 01:30:00,43851
2015-01-06 01:45:00,43892
2015-01-06 02:00:00,44046
2015-01-06 02:15:00,43944
2015-01-06 02:30:00,44067
2015-01-06 02:45:00,44139
2015-01-06 03:00:00,44614
2015-01-06 03:15:00,44456
2015-01-06 03:30:00,44706
2015-01-06 03:45:00,45143
2015-01-06 04:00:00,45688
2015-01-06 04:15:00,46123
2015-01-06 04:30:00,46556
2015-01-06 04:45:00,47297
2015-01-06 05:00:00,48368
2015-01-06 05:15:00,49953
2015-01-06 05:30:00,51543
2015-01-06 05:45:00,52525
2015-01-06 06:00:00,54267
2015-01-06 06:15:00,55148
2015-01-06 06:30:00,56222
2015-01-06 06:45:00,57152
2015-01-06 07:00:00,57636
2015-01-06 07:15:00,57775
2015-01-06 07:30:00,58096
2015-01-06 07:45:00,58309
2015-01-06 08:00:00,58543
2015-01-06 08:15:00,59036
2015-01-06 08:30:00,59533
2015-01-06 08:45:00,60067
2015-01-06 09:00:00,60243
2015-01-06 09:15:00,60558
2015-01-06 09:30:00,60863
2015-01-06 09:45:00,61230
2015-01-06 10:00:00,61399
2015-01-06 10:15:00,61831
2015-01-06 10:30:00,61922
2015-01-06 10:45:00,61824
2015-01-06 11:00:00,61869
2015-01-06 11:15:00,61749
2015-01-06 11:30:00,61558
2015-01-06 11:45:00,61337
2015-01-06 12:00:00,61224
2015-01-06 12:15:00,60865
2015-01-06 12:30:00,60577
2015-01-06 12:45:00,60121
2015-01-06 13:00:00,59565
2015-01-06 13:15:00,59277
2015-01-06 13:30:00,59124
2015-01-06 13:45:00,59071
2015-01-06 14:00:00,59015
2015-01-06 14:15:00,58910
2015-01-06 14:30:00,58684
2015-01-06 14:45:00,58733
2015-01-06 15:00:00,58991
2015-01-06 15:15:00,59497
2015-01-06 15:30:00,60410
2015-01-06 15:45:00,61457
2015-01-06 16:00:00,62757
2015-01-06 16:15:00,63750
2015-01-06 16:30:00,64464
2015-01-06 16:45:00,64904
2015-01-06 17:00:00,64619
2015-01-06 17:15:00,64067
2015-01-06 17:30:00,64064
2015-01-06 17:45:00,64126
2015-01-06 18:00:00,64175
2015-01-06 18:15:00,63614
2015-01-06 18:30:00,63094
2015-01-06 18:45:00,62502
2015-01-06 19:00:00,61190
2015-01-06 19:15:00,60093
2015-01-06 19:30:00,59247
2015-01-06 19:45:00,58248
2015-01-06 20:00:00,57916
2015-01-06 20:15:00,57549
2015-01-06 20:30:00,56938
2015-01-06 20:45:00,56055
2015-01-06 21:00:00,56360
2015-01-06 21:15:00,55552
2015-01-06 21:30:00,54457
2015-01-06 21:45:00,53176
2015-01-06 22:00:00,52235
2015-01-06 22:15:00,51050
2015-01-06 22:30:00,49948
2015-01-06 22:45:00,49323
2015-01-06 23:00:00,48391
2015-01-06 23:15:00,47659
2015-01-06 23:30:00,46786
2015-01-06 23:45:00,46395
2015-01-07 00:00:00,45805
2015-01-07 00:15:00,45202
2015-01-07 00:30:00,44910
2015-01-07 00:45:00,44585
2015-01-07 01:00:00,44496
2015-01-07 01:15:00,44254
2015-01-07 01:30:00,44129
2015-01-07 01:45:00,43989
2015-01-07 02:00:00,44319
2015-01-07 02:15:00,44381
2015-01-07 02:30:00,44397
2015-01-07 02:45:00,44375
2015-01-07 03:00:00,44850
2015-01-07 03:15:00,45064
2015-01-07 03:30:00,45384
2015-01-07 03:45:00,45895
2015-01-07 04:00:00,47285
2015-01-07 04:15:00,47879
2015-01-07 04:30:00,48846
2015-01-07 04:45:00,50381
2015-01-07 05:00:00,53104
2015-01-07 05:15:00,55840
2015-01-07 05:30:00,58022
2015-01-07 05:45:00,59539
2015-01-07 06:00:00,61378
2015-01-07 06:15:00,62656
2015-01-07 06:30:00,64003
2015-01-07 06:45:00,65134
2015-01-07 07:00:00,65842
2015-01-07 07:15:00,66004
2015-01-07 07:30:00,65944
2015-01-07 07:45:00,66067
2015-01-07 08:00:00,66030
2015-01-07 08:15:00,66310
2015-01-07 08:30:00,66512
2015-01-07 08:45:00,66750
2015-01-07 09:00:00,67416
2015-01-07 09:15:00,67601
2015-01-07 09:30:00,67916
2015-01-07 09:45:00,68049
2015-01-07 10:00:00,68216
2015-01-07 10:15:00,68493
2015-01-07 10:30:00,68712
2015-01-07 10:45:00,68606
2015-01-07 11:00:00,68133
2015-01-07 11:15:00,68095
2015-01-07 11:30:00,68102
2015-01-07 11:45:00,68069
2015-01-07 12:00:00,67707
2015-01-07 12:15:00,67440
2015-01-07 12:30:00,67215
2015-01-07 12:45:00,66629
2015-01-07 13:00:00,66310
2015-01-07 13:15:00,66121
2015-01-07 13:30:00,66037
2015-01-07 13:45:00,65709
2015-01-07 14:00:00,65971
2015-01-07 14:15:00,65640
2015-01-07 14:30:00,65338
2015-01-07 14:45:00,65034
2015-01-07 15:00:00,65138
2015-01-07 15:15:00,65396
2015-01-07 15:30:00,66526
2015-01-07 15:45:00,67703
2015-01-07 16:00:00,68829
2015-01-07 16:15:00,69779
2015-01-07 16:30:00,69949
2015-01-07 16:45:00,70030
2015-01-07 17:00:00,69755
2015-01-07 17:15:00,69440
2015-01-07 17:30:00,69304
2015-01-07 17:45:00,69202
2015-01-07 18:00:00,68557
2015-01-07 18:15:00,67718
2015-01-07 18:30:00,67158
2015-01-07 18:45:00,66436
2015-01-07 19:00:00,65169
2015-01-07 19:15:00,64000
2015-01-07 19:30:00,63016
2015-01-07 19:45:00,62233
2015-01-07 20:00:00,61586
2015-01-07 20:15:00,60790
2015-01-07 20:30:00,60167
2015-01-07 20:45:00,59331
2015-01-07 21:00:00,59844
2015-01-07 21:15:00,59150
2015-01-07 21:30:00,57747
2015-01-07 21:45:00,56651
2015-01-07 22:00:00,55762
2015-01-07 22:15:00,54294
2015-01-07 22:30:00,53445
2015-01-07 22:45:00,52779
2015-01-07 23:00:00,51666
2015-01-07 23:15:00,50688
2015-01-07 23:30:00,50124
2015-01-07 23:45:00,49361
2015-01-08 00:00:00,48805
2015-01-08 00:15:00,48062
2015-01-08 00:30:00,47910
2015-01-08 00:45:00,47388
2015-01-08 01:00:00,47258
2015-01-08 01:15:00,47113
2015-01-08 01:30:00,47180
2015-01-08 01:45:00,46744
2015-01-08 02:00:00,47212
2015-01-08 02:15:00,47290
2015-01-08 02:30:00,47172
2015-01-08 02:45:00,47239
2015-01-08 03:00:00,47759
2015-01-08 03:15:00,48118
2015-01-08 03:30:00,48489
2015-01-08 03:45:00,48645
2015-01-08 04:00:00,49835
2015-01-08 04:15:00,50555
2015-01-08 04:30:00,51602
2015-01-08 04:45:00,52630
2015-01-08 05:00:00,55450
2015-01-08 05:15:00,57804
2015-01-08 05:30:00,59846
2015-01-08 05:45:00,61320
2015-01-08 06:00:00,63646
2015-01-08 06:15:00,64985
2015-01-08 06:30:00,66098
2015-01-08 06:45:00,67059
2015-01-08 07:00:00,68186
2015-01-08 07:15:00,68718
2015-01-08 07:30:00,68753
2015-01-08 07:45:00,68620
2015-01-08 08:00:00,68432
2015-01-08 08:15:00,68404
2015-01-08 08:30:00,68722
2015-01-08 08:45:00,68837
2015-01-08 09:00:00,68982
2015-01-08 09:15:00,69318
2015-01-08 09:30:00,69635
2015-01-08 09:45:00,70001
2015-01-08 10:00:00,70561
2015-01-08 10:15:00,70680
2015-01-08 10:30:00,70903
2015-01-08 10:45:00,70395
2015-01-08 11:00:00,69968
2015-01-08 11:15:00,70009
2015-01-08 11:30:00,70029
2015-01-08 11:45:00,69842
2015-01-08 12:00:00,69821
2015-01-08 12:15:00,69344
2015-01-08 12:30:00,68781
2015-01-08 12:45:00,68300
2015-01-08 13:00:00,67902
2015-01-08 13:15:00,67887
2015-01-08 13:30:00,67847
2015-01-08 13:45:00,67703
2015-01-08 14:00:00,68141
2015-01-08 14:15:00,67638
2015-01-08 14:30:00,67634
2015-01-08 14:45:00,67649
2015-01-08 15:00:00,67715
2015-01-08 15:15:00,67857
2015-01-08 15:30:00,68329
2015-01-08 15:45:00,68829
2015-01-08 16:00:00,69505
2015-01-08 16:15:00,70191
2015-01-08 16:30:00,70498
2015-01-08 16:45:00,70363
2015-01-08 17:00:00,69609
2015-01-08 17:15:00,69405
2015-01-08 17:30:00,69036
2015-01-08 17:45:00,68934
2015-01-08 18:00:00,68768
2015-01-08 18:15:00,67979
2015-01-08 18:30:00,67283
2015-01-08 18:45:00,66034
2015-01-08 19:00:00,64357
2015-01-08 19:15:00,63450
2015-01-08 19:30:00,62578
2015-01-08 19:45:00,61581
2015-01-08 20:00:00,60410
2015-01-08 20:15:00,60133
2015-01-08 20:30:00,59397
2015-01-08 20:45:00,58154
2015-01-08 21:00:00,58890
2015-01-08 21:15:00,58376
2015-01-08 21:30:00,56956
2015-01-08 21:45:00,55850
2015-01-08 22:00:00,54838
2015-01-08 22:15:00,53666
2015-01-08 22:30:00,52628
2015-01-08 22:45:00,50974
2015-01-08 23:00:00,49712
2015-01-08 23:15:00,48748
2015-01-08 23:30:00,48129
2015-01-08 23:45:00,47481
2015-01-09 00:00:00,47192
2015-01-09 00:15:00,46561
2015-01-09 00:30:00,46215
2015-01-09 00:45:00,45918
2015-01-09 01:00:00,45589
2015-01-09 01:15:00,45477
2015-01-09 01:30:00,45533
2015-01-09 01:45:00,45584
2015-01-09 02:00:00,45629
2015-01-09 02:15:00,45747
2015-01-09 02:30:00,45455
2015-01-09 02:45:00,45440
2015-01-09 03:00:00,46194
2015-01-09 03:15:00,46544
2015-01-09 03:30:00,47364
2015-01-09 03:45:00,47697
2015-01-09 04:00:00,49074
2015-01-09 04:15:00,49577
2015-01-09 04:30:00,50831
2015-01-09 04:45:00,52224
2015-01-09 05:00:00,55263
2015-01-09 05:15:00,57400
2015-01-09 05:30:00,59408
2015-01-09 05:45:00,61334
2015-01-09 06:00:00,63280
2015-01-09 06:15:00,65143
2015-01-09 06:30:00,66327
2015-01-09 06:45:00,67470
2015-01-09 07:00:00,69062
2015-01-09 07:15:00,69570
2015-01-09 07:30:00,69404
2015-01-09 07:45:00,69269
2015-01-09 08:00:00,69147
2015-01-09 08:15:00,69553
2015-01-09 08:30:00,69677
2015-01-09 08:45:00,69605
2015-01-09 09:00:00,69954
2015-01-09 09:15:00,70128
2015-01-09 09:30:00,70530
2015-01-09 09:45:00,70817
2015-01-09 10:00:00,70909
2015-01-09 10:15:00,70987
2015-01-09 10:30:00,70867
2015-01-09 10:45:00,70555
2015-01-09 11:00:00,70035
2015-01-09 11:15:00,69183
2015-01-09 11:30:00,69460
2015-01-09 11:45:00,69583
2015-01-09 12:00:00,69234
2015-01-09 12:15:00,68509
2015-01-09 12:30:00,67931
2015-01-09 12:45:00,67393
2015-01-09 13:00:00,67239
2015-01-09 13:15:00,67149
2015-01-09 13:30:00,66586
2015-01-09 13:45:00,66574
2015-01-09 14:00:00,66875
2015-01-09 14:15:00,66726
2015-01-09 14:30:00,66229
2015-01-09 14:45:00,66242
2015-01-09 15:00:00,66561
2015-01-09 15:15:00,67315
2015-01-09 15:30:00,67670
2015-01-09 15:45:00,68718
2015-01-09 16:00:00,69547
2015-01-09 16:15:00,70233
2015-01-09 16:30:00,70297
2015-01-09 16:45:00,70404
2015-01-09 17:00:00,69916
2015-01-09 17:15:00,69635
2015-01-09 17:30:00,69505
2015-01-09 17:45:00,68803
2015-01-09 18:00:00,67687
2015-01-09 18:15:00,66770
2015-01-09 18:30:00,65842
2015-01-09 18:45:00,64619
2015-01-09 19:00:00,63117
2015-01-09 19:15:00,62503
2015-01-09 19:30:00,61537
2015-01-09 19:45:00,60536
2015-01-09 20:00:00,59888
2015-01-09 20:15:00,59393
2015-01-09 20:30:00,58717
2015-01-09 20:45:00,57476
2015-01-09 21:00:00,57114
2015-01-09 21:15:00,55875
2015-01-09 21:30:00,54958
2015-01-09 21:45:00,53816
2015-01-09 22:00:00,53320
2015-01-09 22:15:00,52321
2015-01-09 22:30:00,51300
2015-01-09 22:45:00,50019
2015-01-09 23:00:00,49285
2015-01-09 23:15:00,48016
2015-01-09 23:30:00,47416
2015-01-09 23:45:00,47060
2015-01-10 00:00:00,46658
2015-01-10 00:15:00,46122
2015-01-10 00:30:00,45728
2015-01-10 00:45:00,45049
2015-01-10 01:00:00,44630
