Date,Day ahead/Wind Onshore in MAW
2019-10-27 14:45:00,12598
2019-10-27 15:00:00,12403
2019-10-27 15:15:00,12432
2019-10-27 15:30:00,12446
2019-10-27 15:45:00,12532
2019-10-27 16:00:00,12653
2019-10-27 16:15:00,12841
2019-10-27 16:30:00,13029
2019-10-27 16:45:00,13205
2019-10-27 17:00:00,13404
2019-10-27 17:15:00,13631
2019-10-27 17:30:00,13843
2019-10-27 17:45:00,14057
2019-10-27 18:00:00,14274
2019-10-27 18:15:00,14505
2019-10-27 18:30:00,14740
2019-10-27 18:45:00,14970
2019-10-27 19:00:00,15160
2019-10-27 19:15:00,15322
2019-10-27 19:30:00,15484
2019-10-27 19:45:00,15636
2019-10-27 20:00:00,15786
2019-10-27 20:15:00,15899
2019-10-27 20:30:00,16017
2019-10-27 20:45:00,16126
2019-10-27 21:00:00,16022
2019-10-27 21:15:00,16075
2019-10-27 21:30:00,16133
2019-10-27 21:45:00,16190
2019-10-27 22:00:00,16244
2019-10-27 22:15:00,16270
2019-10-27 22:30:00,16296
2019-10-27 22:45:00,16313
2019-10-27 23:00:00,15497
2019-10-27 23:15:00,15509
2019-10-27 23:30:00,15518
2019-10-27 23:45:00,15523
2019-10-28 00:00:00,15490
2019-10-28 00:15:00,15379
2019-10-28 00:30:00,15266
2019-10-28 00:45:00,15147
2019-10-28 01:00:00,14969
2019-10-28 01:15:00,14836
2019-10-28 01:30:00,14710
2019-10-28 01:45:00,14583
2019-10-28 02:00:00,14462
2019-10-28 02:15:00,14322
2019-10-28 02:30:00,14187
2019-10-28 02:45:00,14051
2019-10-28 03:00:00,13916
2019-10-28 03:15:00,13721
2019-10-28 03:30:00,13530
2019-10-28 03:45:00,13325
2019-10-28 04:00:00,13118
2019-10-28 04:15:00,12889
2019-10-28 04:30:00,12662
2019-10-28 04:45:00,12423
2019-10-28 05:00:00,12331
2019-10-28 05:15:00,12130
2019-10-28 05:30:00,11920
2019-10-28 05:45:00,11700
2019-10-28 06:00:00,11469
2019-10-28 06:15:00,11121
2019-10-28 06:30:00,10767
2019-10-28 06:45:00,10428
2019-10-28 07:00:00,10078
2019-10-28 07:15:00,9673
2019-10-28 07:30:00,9258
2019-10-28 07:45:00,8844
2019-10-28 08:00:00,8452
2019-10-28 08:15:00,8161
2019-10-28 08:30:00,7880
2019-10-28 08:45:00,7610
2019-10-28 09:00:00,7366
2019-10-28 09:15:00,7286
2019-10-28 09:30:00,7206
2019-10-28 09:45:00,7117
2019-10-28 10:00:00,7046
2019-10-28 10:15:00,7014
2019-10-28 10:30:00,6976
2019-10-28 10:45:00,6934
2019-10-28 11:00:00,6885
2019-10-28 11:15:00,6825
2019-10-28 11:30:00,6772
2019-10-28 11:45:00,6709
2019-10-28 12:00:00,6639
2019-10-28 12:15:00,6532
2019-10-28 12:30:00,6430
2019-10-28 12:45:00,6332
2019-10-28 13:00:00,6264
2019-10-28 13:15:00,6167
2019-10-28 13:30:00,6068
2019-10-28 13:45:00,5973
2019-10-28 14:00:00,5867
2019-10-28 14:15:00,5759
2019-10-28 14:30:00,5654
2019-10-28 14:45:00,5548
2019-10-28 15:00:00,5444
2019-10-28 15:15:00,5425
2019-10-28 15:30:00,5401
2019-10-28 15:45:00,5384
2019-10-28 16:00:00,5384
2019-10-28 16:15:00,5429
2019-10-28 16:30:00,5476
2019-10-28 16:45:00,5527
2019-10-28 17:00:00,5601
2019-10-28 17:15:00,5627
2019-10-28 17:30:00,5656
2019-10-28 17:45:00,5690
2019-10-28 18:00:00,5721
2019-10-28 18:15:00,5724
2019-10-28 18:30:00,5720
2019-10-28 18:45:00,5721
2019-10-28 19:00:00,5719
2019-10-28 19:15:00,5716
2019-10-28 19:30:00,5705
2019-10-28 19:45:00,5700
2019-10-28 20:00:00,5680
2019-10-28 20:15:00,5676
2019-10-28 20:30:00,5666
2019-10-28 20:45:00,5660
2019-10-28 21:00:00,5636
2019-10-28 21:15:00,5628
2019-10-28 21:30:00,5622
2019-10-28 21:45:00,5612
2019-10-28 22:00:00,5603
2019-10-28 22:15:00,5584
2019-10-28 22:30:00,5571
2019-10-28 22:45:00,5548
2019-10-28 23:00:00,5161
2019-10-28 23:15:00,5132
2019-10-28 23:30:00,5106
2019-10-28 23:45:00,5053
2019-10-29 00:00:00,4987
2019-10-29 00:15:00,4963
2019-10-29 00:30:00,4946
2019-10-29 00:45:00,4928
2019-10-29 01:00:00,4916
2019-10-29 01:15:00,4844
2019-10-29 01:30:00,4775
2019-10-29 01:45:00,4694
2019-10-29 02:00:00,4638
2019-10-29 02:15:00,4701
2019-10-29 02:30:00,4761
2019-10-29 02:45:00,4811
2019-10-29 03:00:00,4849
2019-10-29 03:15:00,4851
2019-10-29 03:30:00,4859
2019-10-29 03:45:00,4867
2019-10-29 04:00:00,4899
2019-10-29 04:15:00,4952
2019-10-29 04:30:00,5007
2019-10-29 04:45:00,5022
2019-10-29 05:00:00,5041
2019-10-29 05:15:00,5068
2019-10-29 05:30:00,5099
2019-10-29 05:45:00,5127
2019-10-29 06:00:00,5136
2019-10-29 06:15:00,4992
2019-10-29 06:30:00,4847
2019-10-29 06:45:00,4707
2019-10-29 07:00:00,4528
2019-10-29 07:15:00,4348
2019-10-29 07:30:00,4174
2019-10-29 07:45:00,3977
2019-10-29 08:00:00,3770
2019-10-29 08:15:00,3515
2019-10-29 08:30:00,3273
2019-10-29 08:45:00,3004
2019-10-29 09:00:00,2773
2019-10-29 09:15:00,2698
2019-10-29 09:30:00,2624
2019-10-29 09:45:00,2657
2019-10-29 10:00:00,2701
2019-10-29 10:15:00,2782
2019-10-29 10:30:00,2859
2019-10-29 10:45:00,2888
2019-10-29 11:00:00,2906
2019-10-29 11:15:00,2926
2019-10-29 11:30:00,2942
2019-10-29 11:45:00,2965
2019-10-29 12:00:00,2987
2019-10-29 12:15:00,3016
2019-10-29 12:30:00,3046
2019-10-29 12:45:00,3064
2019-10-29 13:00:00,3090
2019-10-29 13:15:00,3111
2019-10-29 13:30:00,3129
2019-10-29 13:45:00,3164
2019-10-29 14:00:00,3199
2019-10-29 14:15:00,3180
2019-10-29 14:30:00,3163
2019-10-29 14:45:00,3188
2019-10-29 15:00:00,3247
2019-10-29 15:15:00,3486
2019-10-29 15:30:00,3730
2019-10-29 15:45:00,3997
2019-10-29 16:00:00,4292
2019-10-29 16:15:00,4627
2019-10-29 16:30:00,4976
2019-10-29 16:45:00,5306
2019-10-29 17:00:00,5636
2019-10-29 17:15:00,5876
2019-10-29 17:30:00,6123
2019-10-29 17:45:00,6392
2019-10-29 18:00:00,6643
2019-10-29 18:15:00,6709
2019-10-29 18:30:00,6777
2019-10-29 18:45:00,6850
2019-10-29 19:00:00,6903
2019-10-29 19:15:00,6856
2019-10-29 19:30:00,6808
2019-10-29 19:45:00,6775
2019-10-29 20:00:00,6726
2019-10-29 20:15:00,6636
2019-10-29 20:30:00,6543
2019-10-29 20:45:00,6462
2019-10-29 21:00:00,6447
2019-10-29 21:15:00,6313
2019-10-29 21:30:00,6177
2019-10-29 21:45:00,6064
2019-10-29 22:00:00,5950
2019-10-29 22:15:00,5846
2019-10-29 22:30:00,5744
2019-10-29 22:45:00,5643
2019-10-29 23:00:00,5391
2019-10-29 23:15:00,5303
2019-10-29 23:30:00,5211
2019-10-29 23:45:00,5124
2019-10-30 00:00:00,5023
2019-10-30 00:15:00,4936
2019-10-30 00:30:00,4848
2019-10-30 00:45:00,4759
2019-10-30 01:00:00,4666
2019-10-30 01:15:00,4579
2019-10-30 01:30:00,4498
2019-10-30 01:45:00,4414
2019-10-30 02:00:00,4341
2019-10-30 02:15:00,4289
2019-10-30 02:30:00,4237
2019-10-30 02:45:00,4192
2019-10-30 03:00:00,4146
2019-10-30 03:15:00,4122
2019-10-30 03:30:00,4098
2019-10-30 03:45:00,4077
2019-10-30 04:00:00,4064
2019-10-30 04:15:00,4049
2019-10-30 04:30:00,4033
2019-10-30 04:45:00,4019
2019-10-30 05:00:00,3968
2019-10-30 05:15:00,3963
2019-10-30 05:30:00,3958
2019-10-30 05:45:00,3959
2019-10-30 06:00:00,3948
2019-10-30 06:15:00,3892
2019-10-30 06:30:00,3834
2019-10-30 06:45:00,3770
2019-10-30 07:00:00,3673
2019-10-30 07:15:00,3508
2019-10-30 07:30:00,3340
2019-10-30 07:45:00,3181
2019-10-30 08:00:00,3036
2019-10-30 08:15:00,2878
2019-10-30 08:30:00,2719
2019-10-30 08:45:00,2564
2019-10-30 09:00:00,2431
2019-10-30 09:15:00,2399
2019-10-30 09:30:00,2376
2019-10-30 09:45:00,2366
2019-10-30 10:00:00,2371
2019-10-30 10:15:00,2394
2019-10-30 10:30:00,2421
2019-10-30 10:45:00,2431
2019-10-30 11:00:00,2443
2019-10-30 11:15:00,2446
2019-10-30 11:30:00,2452
2019-10-30 11:45:00,2452
2019-10-30 12:00:00,2456
2019-10-30 12:15:00,2459
2019-10-30 12:30:00,2464
2019-10-30 12:45:00,2465
2019-10-30 13:00:00,2470
2019-10-30 13:15:00,2479
2019-10-30 13:30:00,2484
2019-10-30 13:45:00,2490
2019-10-30 14:00:00,2496
2019-10-30 14:15:00,2498
2019-10-30 14:30:00,2505
2019-10-30 14:45:00,2508
2019-10-30 15:00:00,2534
2019-10-30 15:15:00,2669
2019-10-30 15:30:00,2799
2019-10-30 15:45:00,3004
2019-10-30 16:00:00,3237
2019-10-30 16:15:00,3511
2019-10-30 16:30:00,3802
2019-10-30 16:45:00,4068
2019-10-30 17:00:00,4336
2019-10-30 17:15:00,4558
2019-10-30 17:30:00,4782
2019-10-30 17:45:00,5002
2019-10-30 18:00:00,5217
2019-10-30 18:15:00,5345
2019-10-30 18:30:00,5467
2019-10-30 18:45:00,5593
2019-10-30 19:00:00,5709
2019-10-30 19:15:00,5784
2019-10-30 19:30:00,5869
2019-10-30 19:45:00,5959
2019-10-30 20:00:00,6020
2019-10-30 20:15:00,6075
2019-10-30 20:30:00,6121
2019-10-30 20:45:00,6165
2019-10-30 21:00:00,6263
2019-10-30 21:15:00,6237
2019-10-30 21:30:00,6214
2019-10-30 21:45:00,6173
2019-10-30 22:00:00,6131
2019-10-30 22:15:00,6090
2019-10-30 22:30:00,6050
2019-10-30 22:45:00,6010
2019-10-30 23:00:00,6242
2019-10-30 23:15:00,6167
2019-10-30 23:30:00,6083
2019-10-30 23:45:00,6006
2019-10-31 00:00:00,5914
2019-10-31 00:15:00,5859
2019-10-31 00:30:00,5803
2019-10-31 00:45:00,5752
2019-10-31 01:00:00,5732
2019-10-31 01:15:00,5686
2019-10-31 01:30:00,5644
2019-10-31 01:45:00,5602
2019-10-31 02:00:00,5568
2019-10-31 02:15:00,5526
2019-10-31 02:30:00,5486
2019-10-31 02:45:00,5433
2019-10-31 03:00:00,5387
2019-10-31 03:15:00,5372
2019-10-31 03:30:00,5356
2019-10-31 03:45:00,5351
2019-10-31 04:00:00,5364
2019-10-31 04:15:00,5372
2019-10-31 04:30:00,5377
2019-10-31 04:45:00,5377
2019-10-31 05:00:00,5342
2019-10-31 05:15:00,5348
2019-10-31 05:30:00,5351
2019-10-31 05:45:00,5364
2019-10-31 06:00:00,5366
2019-10-31 06:15:00,5297
2019-10-31 06:30:00,5227
2019-10-31 06:45:00,5151
2019-10-31 07:00:00,5033
2019-10-31 07:15:00,4856
2019-10-31 07:30:00,4689
2019-10-31 07:45:00,4492
2019-10-31 08:00:00,4285
2019-10-31 08:15:00,4018
2019-10-31 08:30:00,3753
2019-10-31 08:45:00,3479
2019-10-31 09:00:00,3241
2019-10-31 09:15:00,3075
2019-10-31 09:30:00,2917
2019-10-31 09:45:00,2826
2019-10-31 10:00:00,2738
2019-10-31 10:15:00,2682
2019-10-31 10:30:00,2622
2019-10-31 10:45:00,2535
2019-10-31 11:00:00,2467
2019-10-31 11:15:00,2408
2019-10-31 11:30:00,2354
2019-10-31 11:45:00,2279
2019-10-31 12:00:00,2211
2019-10-31 12:15:00,2222
2019-10-31 12:30:00,2235
2019-10-31 12:45:00,2249
2019-10-31 13:00:00,2270
2019-10-31 13:15:00,2314
2019-10-31 13:30:00,2363
2019-10-31 13:45:00,2408
2019-10-31 14:00:00,2450
2019-10-31 14:15:00,2521
2019-10-31 14:30:00,2599
2019-10-31 14:45:00,2686
2019-10-31 15:00:00,2826
2019-10-31 15:15:00,3161
2019-10-31 15:30:00,3510
2019-10-31 15:45:00,3885
2019-10-31 16:00:00,4299
2019-10-31 16:15:00,4728
2019-10-31 16:30:00,5163
2019-10-31 16:45:00,5655
2019-10-31 17:00:00,6160
2019-10-31 17:15:00,6624
2019-10-31 17:30:00,7101
2019-10-31 17:45:00,7515
2019-10-31 18:00:00,7886
2019-10-31 18:15:00,8008
2019-10-31 18:30:00,8127
2019-10-31 18:45:00,8251
2019-10-31 19:00:00,8375
2019-10-31 19:15:00,8455
2019-10-31 19:30:00,8544
2019-10-31 19:45:00,8616
2019-10-31 20:00:00,8650
2019-10-31 20:15:00,8647
2019-10-31 20:30:00,8645
2019-10-31 20:45:00,8659
2019-10-31 21:00:00,8711
2019-10-31 21:15:00,8726
2019-10-31 21:30:00,8736
2019-10-31 21:45:00,8752
2019-10-31 22:00:00,8754
2019-10-31 22:15:00,8716
2019-10-31 22:30:00,8675
2019-10-31 22:45:00,8637
2019-10-31 23:00:00,10149
2019-10-31 23:15:00,10138
2019-10-31 23:30:00,10124
2019-10-31 23:45:00,10101
2019-11-01 00:00:00,10070
2019-11-01 00:15:00,10063
2019-11-01 00:30:00,10054
2019-11-01 00:45:00,10058
2019-11-01 01:00:00,10120
2019-11-01 01:15:00,10100
2019-11-01 01:30:00,10075
2019-11-01 01:45:00,10056
2019-11-01 02:00:00,10062
2019-11-01 02:15:00,10099
2019-11-01 02:30:00,10137
2019-11-01 02:45:00,10185
2019-11-01 03:00:00,10224
2019-11-01 03:15:00,10355
2019-11-01 03:30:00,10486
2019-11-01 03:45:00,10623
2019-11-01 04:00:00,10776
2019-11-01 04:15:00,10942
2019-11-01 04:30:00,11106
2019-11-01 04:45:00,11277
2019-11-01 05:00:00,11534
2019-11-01 05:15:00,11767
2019-11-01 05:30:00,12007
2019-11-01 05:45:00,12240
2019-11-01 06:00:00,12445
2019-11-01 06:15:00,12463
2019-11-01 06:30:00,12478
2019-11-01 06:45:00,12491
2019-11-01 07:00:00,12470
2019-11-01 07:15:00,12309
2019-11-01 07:30:00,12149
2019-11-01 07:45:00,11966
2019-11-01 08:00:00,11764
2019-11-01 08:15:00,11477
2019-11-01 08:30:00,11196
2019-11-01 08:45:00,10934
2019-11-01 09:00:00,10690
2019-11-01 09:15:00,10569
2019-11-01 09:30:00,10446
2019-11-01 09:45:00,10339
2019-11-01 10:00:00,10248
2019-11-01 10:15:00,10252
2019-11-01 10:30:00,10260
2019-11-01 10:45:00,10268
2019-11-01 11:00:00,10295
2019-11-01 11:15:00,10347
2019-11-01 11:30:00,10403
2019-11-01 11:45:00,10465
2019-11-01 12:00:00,10533
2019-11-01 12:15:00,10770
2019-11-01 12:30:00,11011
2019-11-01 12:45:00,11264
2019-11-01 13:00:00,11580
2019-11-01 13:15:00,11876
2019-11-01 13:30:00,12164
2019-11-01 13:45:00,12460
2019-11-01 14:00:00,12767
2019-11-01 14:15:00,13152
2019-11-01 14:30:00,13554
2019-11-01 14:45:00,13929
2019-11-01 15:00:00,14313
2019-11-01 15:15:00,14717
2019-11-01 15:30:00,15125
2019-11-01 15:45:00,15525
2019-11-01 16:00:00,15922
2019-11-01 16:15:00,16277
2019-11-01 16:30:00,16641
2019-11-01 16:45:00,17003
2019-11-01 17:00:00,17366
2019-11-01 17:15:00,17675
2019-11-01 17:30:00,17987
2019-11-01 17:45:00,18298
2019-11-01 18:00:00,18584
2019-11-01 18:15:00,18680
2019-11-01 18:30:00,18775
2019-11-01 18:45:00,18868
2019-11-01 19:00:00,18943
2019-11-01 19:15:00,19006
2019-11-01 19:30:00,19068
2019-11-01 19:45:00,19133
2019-11-01 20:00:00,19185
2019-11-01 20:15:00,19256
2019-11-01 20:30:00,19323
2019-11-01 20:45:00,19394
2019-11-01 21:00:00,19248
2019-11-01 21:15:00,19285
2019-11-01 21:30:00,19321
2019-11-01 21:45:00,19352
2019-11-01 22:00:00,19380
2019-11-01 22:15:00,19388
2019-11-01 22:30:00,19391
2019-11-01 22:45:00,19393
2019-11-01 23:00:00,18775
2019-11-01 23:15:00,18779
2019-11-01 23:30:00,18783
2019-11-01 23:45:00,18783
2019-11-02 00:00:00,18792
2019-11-02 00:15:00,18838
2019-11-02 00:30:00,18885
2019-11-02 00:45:00,18937
2019-11-02 01:00:00,18990
2019-11-02 01:15:00,19064
2019-11-02 01:30:00,19148
2019-11-02 01:45:00,19230
2019-11-02 02:00:00,19310
2019-11-02 02:15:00,19379
2019-11-02 02:30:00,19443
2019-11-02 02:45:00,19516
2019-11-02 03:00:00,19604
2019-11-02 03:15:00,19723
2019-11-02 03:30:00,19844
2019-11-02 03:45:00,19964
2019-11-02 04:00:00,20071
2019-11-02 04:15:00,20181
2019-11-02 04:30:00,20275
2019-11-02 04:45:00,20384
2019-11-02 05:00:00,20690
2019-11-02 05:15:00,20800
2019-11-02 05:30:00,20918
2019-11-02 05:45:00,21044
2019-11-02 06:00:00,21165
2019-11-02 06:15:00,21309
2019-11-02 06:30:00,21444
2019-11-02 06:45:00,21576
2019-11-02 07:00:00,21720
2019-11-02 07:15:00,21827
2019-11-02 07:30:00,21945
2019-11-02 07:45:00,22060
2019-11-02 08:00:00,22142
2019-11-02 08:15:00,22226
2019-11-02 08:30:00,22317
2019-11-02 08:45:00,22422
2019-11-02 09:00:00,22515
2019-11-02 09:15:00,22502
2019-11-02 09:30:00,22497
2019-11-02 09:45:00,22478
2019-11-02 10:00:00,22442
2019-11-02 10:15:00,22396
2019-11-02 10:30:00,22352
2019-11-02 10:45:00,22296
2019-11-02 11:00:00,22221
2019-11-02 11:15:00,22087
2019-11-02 11:30:00,21936
2019-11-02 11:45:00,21788
2019-11-02 12:00:00,21633
2019-11-02 12:15:00,21412
2019-11-02 12:30:00,21197
2019-11-02 12:45:00,20978
2019-11-02 13:00:00,20781
2019-11-02 13:15:00,20522
2019-11-02 13:30:00,20257
2019-11-02 13:45:00,19981
2019-11-02 14:00:00,19703
2019-11-02 14:15:00,19470
2019-11-02 14:30:00,19235
2019-11-02 14:45:00,19024
2019-11-02 15:00:00,18850
2019-11-02 15:15:00,18889
2019-11-02 15:30:00,18925
2019-11-02 15:45:00,18965
2019-11-02 16:00:00,19034
2019-11-02 16:15:00,19181
2019-11-02 16:30:00,19330
2019-11-02 16:45:00,19472
2019-11-02 17:00:00,19643
2019-11-02 17:15:00,19846
2019-11-02 17:30:00,20053
2019-11-02 17:45:00,20256
2019-11-02 18:00:00,20442
2019-11-02 18:15:00,20546
2019-11-02 18:30:00,20651
2019-11-02 18:45:00,20747
2019-11-02 19:00:00,20813
2019-11-02 19:15:00,20810
2019-11-02 19:30:00,20805
2019-11-02 19:45:00,20797
2019-11-02 20:00:00,20748
2019-11-02 20:15:00,20676
2019-11-02 20:30:00,20600
2019-11-02 20:45:00,20532
2019-11-02 21:00:00,20293
2019-11-02 21:15:00,20169
2019-11-02 21:30:00,20039
2019-11-02 21:45:00,19918
2019-11-02 22:00:00,19792
2019-11-02 22:15:00,19625
2019-11-02 22:30:00,19456
2019-11-02 22:45:00,19280
2019-11-02 23:00:00,21345
2019-11-02 23:15:00,21108
2019-11-02 23:30:00,20864
2019-11-02 23:45:00,20619
2019-11-03 00:00:00,20379
2019-11-03 00:15:00,20138
2019-11-03 00:30:00,19890
2019-11-03 00:45:00,19643
2019-11-03 01:00:00,19402
2019-11-03 01:15:00,19077
2019-11-03 01:30:00,18745
2019-11-03 01:45:00,18415
2019-11-03 02:00:00,18109
2019-11-03 02:15:00,17837
2019-11-03 02:30:00,17566
2019-11-03 02:45:00,17300
2019-11-03 03:00:00,17032
2019-11-03 03:15:00,16695
2019-11-03 03:30:00,16357
2019-11-03 03:45:00,16020
2019-11-03 04:00:00,15685
2019-11-03 04:15:00,15345
2019-11-03 04:30:00,15010
2019-11-03 04:45:00,14660
2019-11-03 05:00:00,14415
2019-11-03 05:15:00,14051
2019-11-03 05:30:00,13683
2019-11-03 05:45:00,13323
2019-11-03 06:00:00,12953
2019-11-03 06:15:00,12616
2019-11-03 06:30:00,12282
2019-11-03 06:45:00,11939
2019-11-03 07:00:00,11597
2019-11-03 07:15:00,11248
2019-11-03 07:30:00,10893
2019-11-03 07:45:00,10553
2019-11-03 08:00:00,10213
2019-11-03 08:15:00,9834
2019-11-03 08:30:00,9495
2019-11-03 08:45:00,9172
2019-11-03 09:00:00,8863
2019-11-03 09:15:00,8558
2019-11-03 09:30:00,8266
2019-11-03 09:45:00,7974
2019-11-03 10:00:00,7714
2019-11-03 10:15:00,7523
2019-11-03 10:30:00,7332
2019-11-03 10:45:00,7136
2019-11-03 11:00:00,6957
2019-11-03 11:15:00,6799
2019-11-03 11:30:00,6644
2019-11-03 11:45:00,6478
2019-11-03 12:00:00,6327
2019-11-03 12:15:00,6290
2019-11-03 12:30:00,6252
2019-11-03 12:45:00,6225
2019-11-03 13:00:00,6226
2019-11-03 13:15:00,6275
2019-11-03 13:30:00,6328
2019-11-03 13:45:00,6390
2019-11-03 14:00:00,6482
2019-11-03 14:15:00,6657
2019-11-03 14:30:00,6832
2019-11-03 14:45:00,7016
2019-11-03 15:00:00,7219
2019-11-03 15:15:00,7484
2019-11-03 15:30:00,7753
2019-11-03 15:45:00,8022
2019-11-03 16:00:00,8298
2019-11-03 16:15:00,8590
2019-11-03 16:30:00,8883
2019-11-03 16:45:00,9174
2019-11-03 17:00:00,9471
2019-11-03 17:15:00,9767
2019-11-03 17:30:00,10063
2019-11-03 17:45:00,10351
2019-11-03 18:00:00,10648
2019-11-03 18:15:00,10869
2019-11-03 18:30:00,11088
2019-11-03 18:45:00,11306
2019-11-03 19:00:00,11511
2019-11-03 19:15:00,11765
2019-11-03 19:30:00,12018
2019-11-03 19:45:00,12281
2019-11-03 20:00:00,12510
2019-11-03 20:15:00,12730
2019-11-03 20:30:00,12946
2019-11-03 20:45:00,13174
2019-11-03 21:00:00,13297
2019-11-03 21:15:00,13450
2019-11-03 21:30:00,13603
2019-11-03 21:45:00,13753
2019-11-03 22:00:00,13904
2019-11-03 22:15:00,14049
2019-11-03 22:30:00,14180
2019-11-03 22:45:00,14311
2019-11-03 23:00:00,11906
2019-11-03 23:15:00,12068
2019-11-03 23:30:00,12240
2019-11-03 23:45:00,12401
2019-11-04 00:00:00,12516
2019-11-04 00:15:00,12533
2019-11-04 00:30:00,12551
2019-11-04 00:45:00,12559
2019-11-04 01:00:00,12698
2019-11-04 01:15:00,12746
2019-11-04 01:30:00,12790
2019-11-04 01:45:00,12844
2019-11-04 02:00:00,12869
2019-11-04 02:15:00,12853
2019-11-04 02:30:00,12835
2019-11-04 02:45:00,12828
2019-11-04 03:00:00,12821
2019-11-04 03:15:00,12831
2019-11-04 03:30:00,12841
2019-11-04 03:45:00,12853
2019-11-04 04:00:00,12894
2019-11-04 04:15:00,12926
2019-11-04 04:30:00,12965
2019-11-04 04:45:00,13000
2019-11-04 05:00:00,13114
2019-11-04 05:15:00,13140
2019-11-04 05:30:00,13159
2019-11-04 05:45:00,13178
2019-11-04 06:00:00,13197
2019-11-04 06:15:00,13135
2019-11-04 06:30:00,13066
2019-11-04 06:45:00,12998
2019-11-04 07:00:00,12940
2019-11-04 07:15:00,12823
2019-11-04 07:30:00,12712
2019-11-04 07:45:00,12596
2019-11-04 08:00:00,12478
2019-11-04 08:15:00,12380
2019-11-04 08:30:00,12289
2019-11-04 08:45:00,12210
2019-11-04 09:00:00,12127
2019-11-04 09:15:00,11999
2019-11-04 09:30:00,11874
2019-11-04 09:45:00,11751
2019-11-04 10:00:00,11619
2019-11-04 10:15:00,11442
2019-11-04 10:30:00,11272
2019-11-04 10:45:00,11094
2019-11-04 11:00:00,10942
2019-11-04 11:15:00,10762
2019-11-04 11:30:00,10585
2019-11-04 11:45:00,10408
2019-11-04 12:00:00,10255
2019-11-04 12:15:00,9995
2019-11-04 12:30:00,9734
2019-11-04 12:45:00,9475
2019-11-04 13:00:00,9261
2019-11-04 13:15:00,9042
2019-11-04 13:30:00,8831
2019-11-04 13:45:00,8630
2019-11-04 14:00:00,8425
2019-11-04 14:15:00,8241
2019-11-04 14:30:00,8064
2019-11-04 14:45:00,7900
2019-11-04 15:00:00,7727
2019-11-04 15:15:00,7714
2019-11-04 15:30:00,7696
2019-11-04 15:45:00,7686
2019-11-04 16:00:00,7686
2019-11-04 16:15:00,7745
2019-11-04 16:30:00,7819
2019-11-04 16:45:00,7898
2019-11-04 17:00:00,8027
2019-11-04 17:15:00,8126
2019-11-04 17:30:00,8225
2019-11-04 17:45:00,8323
2019-11-04 18:00:00,8454
2019-11-04 18:15:00,8566
2019-11-04 18:30:00,8675
2019-11-04 18:45:00,8795
2019-11-04 19:00:00,8901
2019-11-04 19:15:00,8998
2019-11-04 19:30:00,9097
2019-11-04 19:45:00,9188
2019-11-04 20:00:00,9289
2019-11-04 20:15:00,9429
2019-11-04 20:30:00,9568
2019-11-04 20:45:00,9709
2019-11-04 21:00:00,9871
2019-11-04 21:15:00,9948
2019-11-04 21:30:00,10029
2019-11-04 21:45:00,10113
2019-11-04 22:00:00,10194
2019-11-04 22:15:00,10273
2019-11-04 22:30:00,10348
2019-11-04 22:45:00,10421
2019-11-04 23:00:00,9865
2019-11-04 23:15:00,9941
2019-11-04 23:30:00,10021
2019-11-04 23:45:00,10098
