Date,Day ahead/Wind Onshore in MAW
2014-12-31 23:00:00,7400
2014-12-31 23:15:00,7486
2014-12-31 23:30:00,7578
2014-12-31 23:45:00,7663
2015-01-01 00:00:00,7962
2015-01-01 00:15:00,8002
2015-01-01 00:30:00,8046
2015-01-01 00:45:00,8075
2015-01-01 01:00:00,8113
2015-01-01 01:15:00,8150
2015-01-01 01:30:00,8163
2015-01-01 01:45:00,8191
2015-01-01 02:00:00,8190
2015-01-01 02:15:00,8238
2015-01-01 02:30:00,8259
2015-01-01 02:45:00,8286
2015-01-01 03:00:00,8320
2015-01-01 03:15:00,8377
2015-01-01 03:30:00,8439
2015-01-01 03:45:00,8496
2015-01-01 04:00:00,8540
2015-01-01 04:15:00,8576
2015-01-01 04:30:00,8608
2015-01-01 04:45:00,8625
2015-01-01 05:00:00,8679
2015-01-01 05:15:00,8726
2015-01-01 05:30:00,8783
2015-01-01 05:45:00,8849
2015-01-01 06:00:00,8907
2015-01-01 06:15:00,8987
2015-01-01 06:30:00,9088
2015-01-01 06:45:00,9219
2015-01-01 07:00:00,9319
2015-01-01 07:15:00,9419
2015-01-01 07:30:00,9499
2015-01-01 07:45:00,9608
2015-01-01 08:00:00,9693
2015-01-01 08:15:00,9787
2015-01-01 08:30:00,9913
2015-01-01 08:45:00,10046
2015-01-01 09:00:00,10110
2015-01-01 09:15:00,10112
2015-01-01 09:30:00,10106
2015-01-01 09:45:00,10095
2015-01-01 10:00:00,10073
2015-01-01 10:15:00,10063
2015-01-01 10:30:00,10053
2015-01-01 10:45:00,10046
2015-01-01 11:00:00,10010
2015-01-01 11:15:00,10020
2015-01-01 11:30:00,10055
2015-01-01 11:45:00,10085
2015-01-01 12:00:00,10128
2015-01-01 12:15:00,10166
2015-01-01 12:30:00,10204
2015-01-01 12:45:00,10234
2015-01-01 13:00:00,10311
2015-01-01 13:15:00,10402
2015-01-01 13:30:00,10489
2015-01-01 13:45:00,10567
2015-01-01 14:00:00,10716
2015-01-01 14:15:00,10895
2015-01-01 14:30:00,11052
2015-01-01 14:45:00,11223
2015-01-01 15:00:00,11379
2015-01-01 15:15:00,11545
2015-01-01 15:30:00,11720
2015-01-01 15:45:00,11895
2015-01-01 16:00:00,12065
2015-01-01 16:15:00,12244
2015-01-01 16:30:00,12436
2015-01-01 16:45:00,12644
2015-01-01 17:00:00,12840
2015-01-01 17:15:00,13062
2015-01-01 17:30:00,13265
2015-01-01 17:45:00,13512
2015-01-01 18:00:00,13746
2015-01-01 18:15:00,14001
2015-01-01 18:30:00,14259
2015-01-01 18:45:00,14524
2015-01-01 19:00:00,14788
2015-01-01 19:15:00,15088
2015-01-01 19:30:00,15448
2015-01-01 19:45:00,15831
2015-01-01 20:00:00,16101
2015-01-01 20:15:00,16392
2015-01-01 20:30:00,16643
2015-01-01 20:45:00,16957
2015-01-01 21:00:00,17256
2015-01-01 21:15:00,17610
2015-01-01 21:30:00,17999
2015-01-01 21:45:00,18384
2015-01-01 22:00:00,18729
2015-01-01 22:15:00,19060
2015-01-01 22:30:00,19398
2015-01-01 22:45:00,19575
2015-01-01 23:00:00,21810
2015-01-01 23:15:00,22069
2015-01-01 23:30:00,22350
2015-01-01 23:45:00,22569
2015-01-02 00:00:00,23471
2015-01-02 00:15:00,23700
2015-01-02 00:30:00,23952
2015-01-02 00:45:00,24199
2015-01-02 01:00:00,24401
2015-01-02 01:15:00,24569
2015-01-02 01:30:00,24751
2015-01-02 01:45:00,24946
2015-01-02 02:00:00,25119
2015-01-02 02:15:00,25287
2015-01-02 02:30:00,25475
2015-01-02 02:45:00,25661
2015-01-02 03:00:00,25828
2015-01-02 03:15:00,25978
2015-01-02 03:30:00,26149
2015-01-02 03:45:00,26311
2015-01-02 04:00:00,26441
2015-01-02 04:15:00,26553
2015-01-02 04:30:00,26680
2015-01-02 04:45:00,26798
2015-01-02 05:00:00,26881
2015-01-02 05:15:00,26936
2015-01-02 05:30:00,26974
2015-01-02 05:45:00,26994
2015-01-02 06:00:00,27005
2015-01-02 06:15:00,27009
2015-01-02 06:30:00,27012
2015-01-02 06:45:00,27012
2015-01-02 07:00:00,27012
2015-01-02 07:15:00,27016
2015-01-02 07:30:00,27015
2015-01-02 07:45:00,27023
2015-01-02 08:00:00,27022
2015-01-02 08:15:00,26978
2015-01-02 08:30:00,26906
2015-01-02 08:45:00,26844
2015-01-02 09:00:00,26810
2015-01-02 09:15:00,26780
2015-01-02 09:30:00,26730
2015-01-02 09:45:00,26691
2015-01-02 10:00:00,26660
2015-01-02 10:15:00,26620
2015-01-02 10:30:00,26539
2015-01-02 10:45:00,26454
2015-01-02 11:00:00,26419
2015-01-02 11:15:00,26488
2015-01-02 11:30:00,26345
2015-01-02 11:45:00,26358
2015-01-02 12:00:00,26319
2015-01-02 12:15:00,26202
2015-01-02 12:30:00,26111
2015-01-02 12:45:00,26036
2015-01-02 13:00:00,25910
2015-01-02 13:15:00,25783
2015-01-02 13:30:00,25669
2015-01-02 13:45:00,25565
2015-01-02 14:00:00,25451
2015-01-02 14:15:00,25309
2015-01-02 14:30:00,25174
2015-01-02 14:45:00,25062
2015-01-02 15:00:00,24978
2015-01-02 15:15:00,24970
2015-01-02 15:30:00,24960
2015-01-02 15:45:00,24949
2015-01-02 16:00:00,24926
2015-01-02 16:15:00,24887
2015-01-02 16:30:00,24847
2015-01-02 16:45:00,24819
2015-01-02 17:00:00,24794
2015-01-02 17:15:00,24749
2015-01-02 17:30:00,24718
2015-01-02 17:45:00,24689
2015-01-02 18:00:00,24660
2015-01-02 18:15:00,24621
2015-01-02 18:30:00,24571
2015-01-02 18:45:00,24536
2015-01-02 19:00:00,24490
2015-01-02 19:15:00,24436
2015-01-02 19:30:00,24367
2015-01-02 19:45:00,24260
2015-01-02 20:00:00,24195
2015-01-02 20:15:00,24131
2015-01-02 20:30:00,24061
2015-01-02 20:45:00,24003
2015-01-02 21:00:00,23932
2015-01-02 21:15:00,23870
2015-01-02 21:30:00,23801
2015-01-02 21:45:00,23736
2015-01-02 22:00:00,23672
2015-01-02 22:15:00,23626
2015-01-02 22:30:00,23555
2015-01-02 22:45:00,23464
2015-01-02 23:00:00,23356
2015-01-02 23:15:00,23331
2015-01-02 23:30:00,23285
2015-01-02 23:45:00,23261
2015-01-03 00:00:00,23601
2015-01-03 00:15:00,23418
2015-01-03 00:30:00,23255
2015-01-03 00:45:00,23052
2015-01-03 01:00:00,22897
2015-01-03 01:15:00,22701
2015-01-03 01:30:00,22531
2015-01-03 01:45:00,22356
2015-01-03 02:00:00,22169
2015-01-03 02:15:00,21960
2015-01-03 02:30:00,21765
2015-01-03 02:45:00,21553
2015-01-03 03:00:00,21370
2015-01-03 03:15:00,21256
2015-01-03 03:30:00,21156
2015-01-03 03:45:00,21057
2015-01-03 04:00:00,20993
2015-01-03 04:15:00,20957
2015-01-03 04:30:00,20929
2015-01-03 04:45:00,20902
2015-01-03 05:00:00,20882
2015-01-03 05:15:00,20884
2015-01-03 05:30:00,20893
2015-01-03 05:45:00,20922
2015-01-03 06:00:00,20925
2015-01-03 06:15:00,20915
2015-01-03 06:30:00,20893
2015-01-03 06:45:00,20864
2015-01-03 07:00:00,20852
2015-01-03 07:15:00,20862
2015-01-03 07:30:00,20875
2015-01-03 07:45:00,20951
2015-01-03 08:00:00,20991
2015-01-03 08:15:00,21000
2015-01-03 08:30:00,21069
2015-01-03 08:45:00,21113
2015-01-03 09:00:00,21106
2015-01-03 09:15:00,21070
2015-01-03 09:30:00,21077
2015-01-03 09:45:00,21069
2015-01-03 10:00:00,21001
2015-01-03 10:15:00,20848
2015-01-03 10:30:00,20659
2015-01-03 10:45:00,20466
2015-01-03 11:00:00,20263
2015-01-03 11:15:00,20043
2015-01-03 11:30:00,19881
2015-01-03 11:45:00,19722
2015-01-03 12:00:00,19482
2015-01-03 12:15:00,19069
2015-01-03 12:30:00,18671
2015-01-03 12:45:00,18310
2015-01-03 13:00:00,17841
2015-01-03 13:15:00,17319
2015-01-03 13:30:00,16830
2015-01-03 13:45:00,16319
2015-01-03 14:00:00,15840
2015-01-03 14:15:00,15438
2015-01-03 14:30:00,15024
2015-01-03 14:45:00,14634
2015-01-03 15:00:00,14227
2015-01-03 15:15:00,13985
2015-01-03 15:30:00,13640
2015-01-03 15:45:00,13330
2015-01-03 16:00:00,13007
2015-01-03 16:15:00,12824
2015-01-03 16:30:00,12336
2015-01-03 16:45:00,11993
2015-01-03 17:00:00,11723
2015-01-03 17:15:00,11500
2015-01-03 17:30:00,11209
2015-01-03 17:45:00,11023
2015-01-03 18:00:00,10903
2015-01-03 18:15:00,10945
2015-01-03 18:30:00,10909
2015-01-03 18:45:00,10929
2015-01-03 19:00:00,10945
2015-01-03 19:15:00,11100
2015-01-03 19:30:00,11333
2015-01-03 19:45:00,11514
2015-01-03 20:00:00,11744
2015-01-03 20:15:00,12002
2015-01-03 20:30:00,12286
2015-01-03 20:45:00,12566
2015-01-03 21:00:00,12897
2015-01-03 21:15:00,13220
2015-01-03 21:30:00,13512
2015-01-03 21:45:00,13819
2015-01-03 22:00:00,14149
2015-01-03 22:15:00,14523
2015-01-03 22:30:00,14919
2015-01-03 22:45:00,15308
2015-01-03 23:00:00,16646
2015-01-03 23:15:00,16943
2015-01-03 23:30:00,17242
2015-01-03 23:45:00,17542
2015-01-04 00:00:00,18807
2015-01-04 00:15:00,18843
2015-01-04 00:30:00,18820
2015-01-04 00:45:00,18797
2015-01-04 01:00:00,18778
2015-01-04 01:15:00,18730
2015-01-04 01:30:00,18709
2015-01-04 01:45:00,18658
2015-01-04 02:00:00,18623
2015-01-04 02:15:00,18604
2015-01-04 02:30:00,18649
2015-01-04 02:45:00,18601
2015-01-04 03:00:00,18603
2015-01-04 03:15:00,18576
2015-01-04 03:30:00,18543
2015-01-04 03:45:00,18477
2015-01-04 04:00:00,18416
2015-01-04 04:15:00,18326
2015-01-04 04:30:00,18281
2015-01-04 04:45:00,18118
2015-01-04 05:00:00,18019
2015-01-04 05:15:00,17899
2015-01-04 05:30:00,17808
2015-01-04 05:45:00,17682
2015-01-04 06:00:00,17567
2015-01-04 06:15:00,17464
2015-01-04 06:30:00,17347
2015-01-04 06:45:00,17265
2015-01-04 07:00:00,17165
2015-01-04 07:15:00,17059
2015-01-04 07:30:00,16957
2015-01-04 07:45:00,16844
2015-01-04 08:00:00,16718
2015-01-04 08:15:00,16587
2015-01-04 08:30:00,16462
2015-01-04 08:45:00,16336
2015-01-04 09:00:00,16227
2015-01-04 09:15:00,16171
2015-01-04 09:30:00,16120
2015-01-04 09:45:00,16065
2015-01-04 10:00:00,16025
2015-01-04 10:15:00,16043
2015-01-04 10:30:00,16044
2015-01-04 10:45:00,16041
2015-01-04 11:00:00,16038
2015-01-04 11:15:00,16024
2015-01-04 11:30:00,16005
2015-01-04 11:45:00,15991
2015-01-04 12:00:00,15988
2015-01-04 12:15:00,15958
2015-01-04 12:30:00,15919
2015-01-04 12:45:00,15877
2015-01-04 13:00:00,15822
2015-01-04 13:15:00,15739
2015-01-04 13:30:00,15629
2015-01-04 13:45:00,15526
2015-01-04 14:00:00,15433
2015-01-04 14:15:00,15358
2015-01-04 14:30:00,15297
2015-01-04 14:45:00,15234
2015-01-04 15:00:00,15164
2015-01-04 15:15:00,15060
2015-01-04 15:30:00,14939
2015-01-04 15:45:00,14817
2015-01-04 16:00:00,14697
2015-01-04 16:15:00,14594
2015-01-04 16:30:00,14496
2015-01-04 16:45:00,14399
2015-01-04 17:00:00,14317
2015-01-04 17:15:00,14189
2015-01-04 17:30:00,14016
2015-01-04 17:45:00,13860
2015-01-04 18:00:00,13694
2015-01-04 18:15:00,13514
2015-01-04 18:30:00,13341
2015-01-04 18:45:00,13168
2015-01-04 19:00:00,12992
2015-01-04 19:15:00,12790
2015-01-04 19:30:00,12586
2015-01-04 19:45:00,12366
2015-01-04 20:00:00,12189
2015-01-04 20:15:00,12067
2015-01-04 20:30:00,11920
2015-01-04 20:45:00,11781
2015-01-04 21:00:00,11650
2015-01-04 21:15:00,11529
2015-01-04 21:30:00,11400
2015-01-04 21:45:00,11283
2015-01-04 22:00:00,11154
2015-01-04 22:15:00,11024
2015-01-04 22:30:00,10902
2015-01-04 22:45:00,10792
2015-01-04 23:00:00,10057
2015-01-04 23:15:00,10017
2015-01-04 23:30:00,9989
2015-01-04 23:45:00,9976
2015-01-05 00:00:00,10225
2015-01-05 00:15:00,10284
2015-01-05 00:30:00,10309
2015-01-05 00:45:00,10333
2015-01-05 01:00:00,10363
2015-01-05 01:15:00,10411
2015-01-05 01:30:00,10438
2015-01-05 01:45:00,10462
2015-01-05 02:00:00,10497
2015-01-05 02:15:00,10574
2015-01-05 02:30:00,10635
2015-01-05 02:45:00,10701
2015-01-05 03:00:00,10753
2015-01-05 03:15:00,10805
2015-01-05 03:30:00,10829
2015-01-05 03:45:00,10852
2015-01-05 04:00:00,10857
2015-01-05 04:15:00,10842
2015-01-05 04:30:00,10824
2015-01-05 04:45:00,10806
2015-01-05 05:00:00,10758
2015-01-05 05:15:00,10671
2015-01-05 05:30:00,10578
2015-01-05 05:45:00,10484
2015-01-05 06:00:00,10385
2015-01-05 06:15:00,10274
2015-01-05 06:30:00,10167
2015-01-05 06:45:00,10057
2015-01-05 07:00:00,9936
2015-01-05 07:15:00,9790
2015-01-05 07:30:00,9640
2015-01-05 07:45:00,9494
2015-01-05 08:00:00,9359
2015-01-05 08:15:00,9237
2015-01-05 08:30:00,9125
2015-01-05 08:45:00,9011
2015-01-05 09:00:00,8894
2015-01-05 09:15:00,8769
2015-01-05 09:30:00,8640
2015-01-05 09:45:00,8509
2015-01-05 10:00:00,8387
2015-01-05 10:15:00,8267
2015-01-05 10:30:00,8148
2015-01-05 10:45:00,8028
2015-01-05 11:00:00,7899
2015-01-05 11:15:00,7722
2015-01-05 11:30:00,7554
2015-01-05 11:45:00,7379
2015-01-05 12:00:00,7187
2015-01-05 12:15:00,6928
2015-01-05 12:30:00,6677
2015-01-05 12:45:00,6420
2015-01-05 13:00:00,6189
2015-01-05 13:15:00,5958
2015-01-05 13:30:00,5716
2015-01-05 13:45:00,5473
2015-01-05 14:00:00,5274
2015-01-05 14:15:00,5116
2015-01-05 14:30:00,4966
2015-01-05 14:45:00,4823
2015-01-05 15:00:00,4665
2015-01-05 15:15:00,4507
2015-01-05 15:30:00,4346
2015-01-05 15:45:00,4186
2015-01-05 16:00:00,4037
2015-01-05 16:15:00,3914
2015-01-05 16:30:00,3789
2015-01-05 16:45:00,3677
2015-01-05 17:00:00,3576
2015-01-05 17:15:00,3496
2015-01-05 17:30:00,3410
2015-01-05 17:45:00,3329
2015-01-05 18:00:00,3247
2015-01-05 18:15:00,3176
2015-01-05 18:30:00,3102
2015-01-05 18:45:00,3023
2015-01-05 19:00:00,2967
2015-01-05 19:15:00,2927
2015-01-05 19:30:00,2873
2015-01-05 19:45:00,2831
2015-01-05 20:00:00,2780
2015-01-05 20:15:00,2740
2015-01-05 20:30:00,2695
2015-01-05 20:45:00,2650
2015-01-05 21:00:00,2598
2015-01-05 21:15:00,2541
2015-01-05 21:30:00,2462
2015-01-05 21:45:00,2407
2015-01-05 22:00:00,2359
2015-01-05 22:15:00,2323
2015-01-05 22:30:00,2281
2015-01-05 22:45:00,2219
2015-01-05 23:00:00,2157
2015-01-05 23:15:00,2105
2015-01-05 23:30:00,2062
2015-01-05 23:45:00,2032
2015-01-06 00:00:00,2066
2015-01-06 00:15:00,2027
2015-01-06 00:30:00,1988
2015-01-06 00:45:00,1958
2015-01-06 01:00:00,1962
2015-01-06 01:15:00,1920
2015-01-06 01:30:00,1874
2015-01-06 01:45:00,1844
2015-01-06 02:00:00,1811
2015-01-06 02:15:00,1778
2015-01-06 02:30:00,1754
2015-01-06 02:45:00,1727
2015-01-06 03:00:00,1689
2015-01-06 03:15:00,1709
2015-01-06 03:30:00,1688
2015-01-06 03:45:00,1672
2015-01-06 04:00:00,1685
2015-01-06 04:15:00,1736
2015-01-06 04:30:00,1758
2015-01-06 04:45:00,1798
2015-01-06 05:00:00,1857
2015-01-06 05:15:00,1914
2015-01-06 05:30:00,1966
2015-01-06 05:45:00,2028
2015-01-06 06:00:00,2076
2015-01-06 06:15:00,2132
2015-01-06 06:30:00,2189
2015-01-06 06:45:00,2250
2015-01-06 07:00:00,2308
2015-01-06 07:15:00,2362
2015-01-06 07:30:00,2412
2015-01-06 07:45:00,2474
2015-01-06 08:00:00,2524
2015-01-06 08:15:00,2591
2015-01-06 08:30:00,2643
2015-01-06 08:45:00,2713
2015-01-06 09:00:00,2767
2015-01-06 09:15:00,2811
2015-01-06 09:30:00,2839
2015-01-06 09:45:00,2884
2015-01-06 10:00:00,2928
2015-01-06 10:15:00,2969
2015-01-06 10:30:00,3025
2015-01-06 10:45:00,3068
2015-01-06 11:00:00,3108
2015-01-06 11:15:00,3108
2015-01-06 11:30:00,3127
2015-01-06 11:45:00,3125
2015-01-06 12:00:00,3137
2015-01-06 12:15:00,3153
2015-01-06 12:30:00,3190
2015-01-06 12:45:00,3214
2015-01-06 13:00:00,3288
2015-01-06 13:15:00,3389
2015-01-06 13:30:00,3497
2015-01-06 13:45:00,3592
2015-01-06 14:00:00,3711
2015-01-06 14:15:00,3859
2015-01-06 14:30:00,4014
2015-01-06 14:45:00,4166
2015-01-06 15:00:00,4315
2015-01-06 15:15:00,4479
2015-01-06 15:30:00,4646
2015-01-06 15:45:00,4814
2015-01-06 16:00:00,4992
2015-01-06 16:15:00,5178
2015-01-06 16:30:00,5353
2015-01-06 16:45:00,5548
2015-01-06 17:00:00,5711
2015-01-06 17:15:00,5851
2015-01-06 17:30:00,5993
2015-01-06 17:45:00,6145
2015-01-06 18:00:00,6242
2015-01-06 18:15:00,6282
2015-01-06 18:30:00,6326
2015-01-06 18:45:00,6350
2015-01-06 19:00:00,6388
2015-01-06 19:15:00,6418
2015-01-06 19:30:00,6452
2015-01-06 19:45:00,6469
2015-01-06 20:00:00,6494
2015-01-06 20:15:00,6515
2015-01-06 20:30:00,6546
2015-01-06 20:45:00,6551
2015-01-06 21:00:00,6560
2015-01-06 21:15:00,6559
2015-01-06 21:30:00,6532
2015-01-06 21:45:00,6506
2015-01-06 22:00:00,6469
2015-01-06 22:15:00,6458
2015-01-06 22:30:00,6449
2015-01-06 22:45:00,6412
2015-01-06 23:00:00,7557
2015-01-06 23:15:00,7504
2015-01-06 23:30:00,7433
2015-01-06 23:45:00,7370
2015-01-07 00:00:00,8421
2015-01-07 00:15:00,8346
2015-01-07 00:30:00,8261
2015-01-07 00:45:00,8185
2015-01-07 01:00:00,8115
2015-01-07 01:15:00,8088
2015-01-07 01:30:00,8050
2015-01-07 01:45:00,7994
2015-01-07 02:00:00,7960
2015-01-07 02:15:00,7980
2015-01-07 02:30:00,8008
2015-01-07 02:45:00,8047
2015-01-07 03:00:00,8041
2015-01-07 03:15:00,7993
2015-01-07 03:30:00,7947
2015-01-07 03:45:00,7885
2015-01-07 04:00:00,7821
2015-01-07 04:15:00,7743
2015-01-07 04:30:00,7661
2015-01-07 04:45:00,7592
2015-01-07 05:00:00,7524
2015-01-07 05:15:00,7467
2015-01-07 05:30:00,7448
2015-01-07 05:45:00,7399
2015-01-07 06:00:00,7333
2015-01-07 06:15:00,7231
2015-01-07 06:30:00,7126
2015-01-07 06:45:00,7027
2015-01-07 07:00:00,6927
2015-01-07 07:15:00,6827
2015-01-07 07:30:00,6756
2015-01-07 07:45:00,6651
2015-01-07 08:00:00,6597
2015-01-07 08:15:00,6587
2015-01-07 08:30:00,6578
2015-01-07 08:45:00,6552
2015-01-07 09:00:00,6546
2015-01-07 09:15:00,6562
2015-01-07 09:30:00,6584
2015-01-07 09:45:00,6582
2015-01-07 10:00:00,6599
2015-01-07 10:15:00,6619
2015-01-07 10:30:00,6668
2015-01-07 10:45:00,6687
2015-01-07 11:00:00,6699
2015-01-07 11:15:00,6688
2015-01-07 11:30:00,6707
2015-01-07 11:45:00,6688
2015-01-07 12:00:00,6636
2015-01-07 12:15:00,6567
2015-01-07 12:30:00,6529
2015-01-07 12:45:00,6452
2015-01-07 13:00:00,6420
2015-01-07 13:15:00,6403
2015-01-07 13:30:00,6409
2015-01-07 13:45:00,6394
2015-01-07 14:00:00,6389
2015-01-07 14:15:00,6402
2015-01-07 14:30:00,6412
2015-01-07 14:45:00,6438
2015-01-07 15:00:00,6489
2015-01-07 15:15:00,6593
2015-01-07 15:30:00,6690
2015-01-07 15:45:00,6800
2015-01-07 16:00:00,6949
2015-01-07 16:15:00,7123
2015-01-07 16:30:00,7308
2015-01-07 16:45:00,7493
2015-01-07 17:00:00,7677
2015-01-07 17:15:00,7853
2015-01-07 17:30:00,8044
2015-01-07 17:45:00,8237
2015-01-07 18:00:00,8447
2015-01-07 18:15:00,8661
2015-01-07 18:30:00,8879
2015-01-07 18:45:00,9110
2015-01-07 19:00:00,9324
2015-01-07 19:15:00,9555
2015-01-07 19:30:00,9809
2015-01-07 19:45:00,10061
2015-01-07 20:00:00,10293
2015-01-07 20:15:00,10515
2015-01-07 20:30:00,10751
2015-01-07 20:45:00,10987
2015-01-07 21:00:00,11215
2015-01-07 21:15:00,11430
2015-01-07 21:30:00,11681
2015-01-07 21:45:00,11913
2015-01-07 22:00:00,12142
2015-01-07 22:15:00,12379
2015-01-07 22:30:00,12620
2015-01-07 22:45:00,12875
2015-01-07 23:00:00,13876
2015-01-07 23:15:00,14084
2015-01-07 23:30:00,14294
2015-01-07 23:45:00,14562
2015-01-08 00:00:00,14857
2015-01-08 00:15:00,15022
2015-01-08 00:30:00,15262
2015-01-08 00:45:00,15451
2015-01-08 01:00:00,15610
2015-01-08 01:15:00,15767
2015-01-08 01:30:00,15926
2015-01-08 01:45:00,16103
2015-01-08 02:00:00,16215
2015-01-08 02:15:00,16333
2015-01-08 02:30:00,16515
2015-01-08 02:45:00,16649
2015-01-08 03:00:00,16800
2015-01-08 03:15:00,16920
2015-01-08 03:30:00,17036
2015-01-08 03:45:00,17133
2015-01-08 04:00:00,17254
2015-01-08 04:15:00,17382
2015-01-08 04:30:00,17553
2015-01-08 04:45:00,17675
2015-01-08 05:00:00,17795
2015-01-08 05:15:00,17916
2015-01-08 05:30:00,18053
2015-01-08 05:45:00,18177
2015-01-08 06:00:00,18256
2015-01-08 06:15:00,18291
2015-01-08 06:30:00,18359
2015-01-08 06:45:00,18427
2015-01-08 07:00:00,18468
2015-01-08 07:15:00,18570
2015-01-08 07:30:00,18644
2015-01-08 07:45:00,18713
2015-01-08 08:00:00,18763
2015-01-08 08:15:00,18765
2015-01-08 08:30:00,18753
2015-01-08 08:45:00,18742
2015-01-08 09:00:00,18748
2015-01-08 09:15:00,18695
2015-01-08 09:30:00,18645
2015-01-08 09:45:00,18593
2015-01-08 10:00:00,18533
2015-01-08 10:15:00,18456
2015-01-08 10:30:00,18382
2015-01-08 10:45:00,18305
2015-01-08 11:00:00,18156
2015-01-08 11:15:00,17899
2015-01-08 11:30:00,17624
2015-01-08 11:45:00,17342
2015-01-08 12:00:00,17091
2015-01-08 12:15:00,16876
2015-01-08 12:30:00,16655
2015-01-08 12:45:00,16436
2015-01-08 13:00:00,16244
2015-01-08 13:15:00,16084
2015-01-08 13:30:00,15915
2015-01-08 13:45:00,15737
2015-01-08 14:00:00,15658
2015-01-08 14:15:00,15629
2015-01-08 14:30:00,15568
2015-01-08 14:45:00,15532
2015-01-08 15:00:00,15493
2015-01-08 15:15:00,15491
2015-01-08 15:30:00,15424
2015-01-08 15:45:00,15393
2015-01-08 16:00:00,15485
2015-01-08 16:15:00,15702
2015-01-08 16:30:00,15835
2015-01-08 16:45:00,16025
2015-01-08 17:00:00,16254
2015-01-08 17:15:00,16496
2015-01-08 17:30:00,16754
2015-01-08 17:45:00,16980
2015-01-08 18:00:00,17214
2015-01-08 18:15:00,17356
2015-01-08 18:30:00,17477
2015-01-08 18:45:00,17597
2015-01-08 19:00:00,17713
2015-01-08 19:15:00,17821
2015-01-08 19:30:00,17917
2015-01-08 19:45:00,18004
2015-01-08 20:00:00,18156
2015-01-08 20:15:00,18366
2015-01-08 20:30:00,18601
2015-01-08 20:45:00,18818
2015-01-08 21:00:00,18980
2015-01-08 21:15:00,19064
2015-01-08 21:30:00,19137
2015-01-08 21:45:00,19216
2015-01-08 22:00:00,19287
2015-01-08 22:15:00,19375
2015-01-08 22:30:00,19476
2015-01-08 22:45:00,19560
2015-01-08 23:00:00,20053
2015-01-08 23:15:00,20127
2015-01-08 23:30:00,20213
2015-01-08 23:45:00,20298
2015-01-09 00:00:00,20684
2015-01-09 00:15:00,20754
2015-01-09 00:30:00,20779
2015-01-09 00:45:00,20814
2015-01-09 01:00:00,20903
2015-01-09 01:15:00,21022
2015-01-09 01:30:00,21175
2015-01-09 01:45:00,21339
2015-01-09 02:00:00,21494
2015-01-09 02:15:00,21780
2015-01-09 02:30:00,22067
2015-01-09 02:45:00,22322
2015-01-09 03:00:00,22655
2015-01-09 03:15:00,23076
2015-01-09 03:30:00,23500
2015-01-09 03:45:00,23942
2015-01-09 04:00:00,24313
2015-01-09 04:15:00,24661
2015-01-09 04:30:00,25065
2015-01-09 04:45:00,25453
2015-01-09 05:00:00,25793
2015-01-09 05:15:00,26178
2015-01-09 05:30:00,26573
2015-01-09 05:45:00,26951
2015-01-09 06:00:00,27288
2015-01-09 06:15:00,27605
2015-01-09 06:30:00,27959
2015-01-09 06:45:00,28301
2015-01-09 07:00:00,28567
2015-01-09 07:15:00,28777
2015-01-09 07:30:00,28988
2015-01-09 07:45:00,29184
2015-01-09 08:00:00,29353
2015-01-09 08:15:00,29524
2015-01-09 08:30:00,29721
2015-01-09 08:45:00,29903
2015-01-09 09:00:00,30053
2015-01-09 09:15:00,30161
2015-01-09 09:30:00,30267
2015-01-09 09:45:00,30385
2015-01-09 10:00:00,30435
2015-01-09 10:15:00,30431
2015-01-09 10:30:00,30420
2015-01-09 10:45:00,30394
2015-01-09 11:00:00,30350
2015-01-09 11:15:00,30246
2015-01-09 11:30:00,30174
2015-01-09 11:45:00,30120
2015-01-09 12:00:00,30054
2015-01-09 12:15:00,30009
2015-01-09 12:30:00,29952
2015-01-09 12:45:00,29919
2015-01-09 13:00:00,29903
2015-01-09 13:15:00,29823
2015-01-09 13:30:00,29746
2015-01-09 13:45:00,29681
2015-01-09 14:00:00,29610
2015-01-09 14:15:00,29527
2015-01-09 14:30:00,29418
2015-01-09 14:45:00,29314
2015-01-09 15:00:00,29251
2015-01-09 15:15:00,29210
2015-01-09 15:30:00,29153
2015-01-09 15:45:00,29041
2015-01-09 16:00:00,28898
2015-01-09 16:15:00,28660
2015-01-09 16:30:00,28374
2015-01-09 16:45:00,28080
2015-01-09 17:00:00,27818
2015-01-09 17:15:00,27440
2015-01-09 17:30:00,27104
2015-01-09 17:45:00,26787
2015-01-09 18:00:00,26383
2015-01-09 18:15:00,25885
2015-01-09 18:30:00,25342
2015-01-09 18:45:00,24816
2015-01-09 19:00:00,24332
2015-01-09 19:15:00,23907
2015-01-09 19:30:00,23518
2015-01-09 19:45:00,23138
2015-01-09 20:00:00,22859
2015-01-09 20:15:00,22682
2015-01-09 20:30:00,22576
2015-01-09 20:45:00,22445
2015-01-09 21:00:00,22260
2015-01-09 21:15:00,22133
2015-01-09 21:30:00,22034
2015-01-09 21:45:00,21931
2015-01-09 22:00:00,21832
2015-01-09 22:15:00,21741
2015-01-09 22:30:00,21634
2015-01-09 22:45:00,21566
2015-01-09 23:00:00,21177
2015-01-09 23:15:00,21097
2015-01-09 23:30:00,21012
2015-01-09 23:45:00,20883
2015-01-10 00:00:00,17619
2015-01-10 00:15:00,17643
2015-01-10 00:30:00,17665
2015-01-10 00:45:00,17648
2015-01-10 01:00:00,17808
