Date,System total load in MAW
2015-01-03 12:30:00,51158
2015-01-03 12:45:00,51092
2015-01-03 13:00:00,50591
2015-01-03 13:15:00,50359
2015-01-03 13:30:00,50050
2015-01-03 13:45:00,49957
2015-01-03 14:00:00,49941
2015-01-03 14:15:00,49516
2015-01-03 14:30:00,48944
2015-01-03 14:45:00,49600
2015-01-03 15:00:00,50218
2015-01-03 15:15:00,50515
2015-01-03 15:30:00,50811
2015-01-03 15:45:00,51423
2015-01-03 16:00:00,51766
2015-01-03 16:15:00,52655
2015-01-03 16:30:00,52902
2015-01-03 16:45:00,52953
2015-01-03 17:00:00,53336
2015-01-03 17:15:00,52916
2015-01-03 17:30:00,52814
2015-01-03 17:45:00,52744
2015-01-03 18:00:00,52548
2015-01-03 18:15:00,52191
2015-01-03 18:30:00,51750
2015-01-03 18:45:00,51075
2015-01-03 19:00:00,50359
2015-01-03 19:15:00,49404
2015-01-03 19:30:00,48400
2015-01-03 19:45:00,47996
2015-01-03 20:00:00,47723
2015-01-03 20:15:00,47440
2015-01-03 20:30:00,47088
2015-01-03 20:45:00,46858
2015-01-03 21:00:00,47105
2015-01-03 21:15:00,47365
2015-01-03 21:30:00,46976
2015-01-03 21:45:00,46197
2015-01-03 22:00:00,45781
2015-01-03 22:15:00,44411
2015-01-03 22:30:00,43648
2015-01-03 22:45:00,43499
2015-01-03 23:00:00,42918
2015-01-03 23:15:00,41369
2015-01-03 23:30:00,40284
2015-01-03 23:45:00,40007
2015-01-04 00:00:00,39474
2015-01-04 00:15:00,39227
2015-01-04 00:30:00,38851
2015-01-04 00:45:00,38227
2015-01-04 01:00:00,38020
2015-01-04 01:15:00,37795
2015-01-04 01:30:00,37696
2015-01-04 01:45:00,37582
2015-01-04 02:00:00,37944
2015-01-04 02:15:00,38188
2015-01-04 02:30:00,38006
2015-01-04 02:45:00,37745
2015-01-04 03:00:00,37899
2015-01-04 03:15:00,37888
2015-01-04 03:30:00,38076
2015-01-04 03:45:00,37988
2015-01-04 04:00:00,37841
2015-01-04 04:15:00,37606
2015-01-04 04:30:00,37277
2015-01-04 04:45:00,36699
2015-01-04 05:00:00,35956
2015-01-04 05:15:00,35573
2015-01-04 05:30:00,35467
2015-01-04 05:45:00,35355
2015-01-04 06:00:00,35593
2015-01-04 06:15:00,35984
2015-01-04 06:30:00,36693
2015-01-04 06:45:00,37663
2015-01-04 07:00:00,38394
2015-01-04 07:15:00,38993
2015-01-04 07:30:00,39926
2015-01-04 07:45:00,40746
2015-01-04 08:00:00,42249
2015-01-04 08:15:00,43083
2015-01-04 08:30:00,43634
2015-01-04 08:45:00,44259
2015-01-04 09:00:00,44826
2015-01-04 09:15:00,45264
2015-01-04 09:30:00,45790
2015-01-04 09:45:00,46210
2015-01-04 10:00:00,47041
2015-01-04 10:15:00,47778
2015-01-04 10:30:00,48268
2015-01-04 10:45:00,48470
2015-01-04 11:00:00,48666
2015-01-04 11:15:00,48501
2015-01-04 11:30:00,48165
2015-01-04 11:45:00,47761
2015-01-04 12:00:00,47179
2015-01-04 12:15:00,46895
2015-01-04 12:30:00,46429
2015-01-04 12:45:00,46099
2015-01-04 13:00:00,45814
2015-01-04 13:15:00,45231
2015-01-04 13:30:00,44920
2015-01-04 13:45:00,44847
2015-01-04 14:00:00,44866
2015-01-04 14:15:00,44876
2015-01-04 14:30:00,44742
2015-01-04 14:45:00,45029
2015-01-04 15:00:00,45123
2015-01-04 15:15:00,45571
2015-01-04 15:30:00,46273
2015-01-04 15:45:00,47358
2015-01-04 16:00:00,48677
2015-01-04 16:15:00,49828
2015-01-04 16:30:00,50282
2015-01-04 16:45:00,50517
2015-01-04 17:00:00,51257
2015-01-04 17:15:00,51567
2015-01-04 17:30:00,51569
2015-01-04 17:45:00,51378
2015-01-04 18:00:00,51366
2015-01-04 18:15:00,50782
2015-01-04 18:30:00,50349
2015-01-04 18:45:00,49527
2015-01-04 19:00:00,48844
2015-01-04 19:15:00,48107
2015-01-04 19:30:00,47430
2015-01-04 19:45:00,46837
2015-01-04 20:00:00,46863
2015-01-04 20:15:00,46601
2015-01-04 20:30:00,46663
2015-01-04 20:45:00,46859
2015-01-04 21:00:00,47373
2015-01-04 21:15:00,47417
2015-01-04 21:30:00,46808
2015-01-04 21:45:00,45944
2015-01-04 22:00:00,45303
2015-01-04 22:15:00,45041
2015-01-04 22:30:00,44575
2015-01-04 22:45:00,43720
2015-01-04 23:00:00,43815
2015-01-04 23:15:00,43337
2015-01-04 23:30:00,42981
2015-01-04 23:45:00,42571
2015-01-05 00:00:00,42131
2015-01-05 00:15:00,41683
2015-01-05 00:30:00,41289
2015-01-05 00:45:00,41288
2015-01-05 01:00:00,40636
2015-01-05 01:15:00,40446
2015-01-05 01:30:00,40330
2015-01-05 01:45:00,40275
2015-01-05 02:00:00,40383
2015-01-05 02:15:00,40329
2015-01-05 02:30:00,40418
2015-01-05 02:45:00,40487
2015-01-05 03:00:00,40823
2015-01-05 03:15:00,41103
2015-01-05 03:30:00,41508
2015-01-05 03:45:00,41959
2015-01-05 04:00:00,42408
2015-01-05 04:15:00,43243
2015-01-05 04:30:00,44072
2015-01-05 04:45:00,44858
2015-01-05 05:00:00,46786
2015-01-05 05:15:00,48574
2015-01-05 05:30:00,49866
2015-01-05 05:45:00,51056
2015-01-05 06:00:00,52646
2015-01-05 06:15:00,53760
2015-01-05 06:30:00,54438
2015-01-05 06:45:00,55044
2015-01-05 07:00:00,56024
2015-01-05 07:15:00,56169
2015-01-05 07:30:00,56388
2015-01-05 07:45:00,56764
2015-01-05 08:00:00,57106
2015-01-05 08:15:00,57449
2015-01-05 08:30:00,57940
2015-01-05 08:45:00,57729
2015-01-05 09:00:00,58561
2015-01-05 09:15:00,58725
2015-01-05 09:30:00,59392
2015-01-05 09:45:00,59132
2015-01-05 10:00:00,59572
2015-01-05 10:15:00,60154
2015-01-05 10:30:00,60442
2015-01-05 10:45:00,60467
2015-01-05 11:00:00,60279
2015-01-05 11:15:00,60999
2015-01-05 11:30:00,60311
2015-01-05 11:45:00,60947
2015-01-05 12:00:00,60108
2015-01-05 12:15:00,58222
2015-01-05 12:30:00,59939
2015-01-05 12:45:00,59191
2015-01-05 13:00:00,57132
2015-01-05 13:15:00,56880
2015-01-05 13:30:00,57144
2015-01-05 13:45:00,58969
2015-01-05 14:00:00,58940
2015-01-05 14:15:00,58839
2015-01-05 14:30:00,58323
2015-01-05 14:45:00,57829
2015-01-05 15:00:00,58297
2015-01-05 15:15:00,57869
2015-01-05 15:30:00,58224
2015-01-05 15:45:00,58898
2015-01-05 16:00:00,59174
2015-01-05 16:15:00,59680
2015-01-05 16:30:00,60167
2015-01-05 16:45:00,60572
2015-01-05 17:00:00,60578
2015-01-05 17:15:00,60574
2015-01-05 17:30:00,61086
2015-01-05 17:45:00,61307
2015-01-05 18:00:00,60952
2015-01-05 18:15:00,60716
2015-01-05 18:30:00,60168
2015-01-05 18:45:00,59420
2015-01-05 19:00:00,58242
2015-01-05 19:15:00,57424
2015-01-05 19:30:00,56290
2015-01-05 19:45:00,55412
2015-01-05 20:00:00,54731
2015-01-05 20:15:00,54571
2015-01-05 20:30:00,53593
2015-01-05 20:45:00,53133
2015-01-05 21:00:00,52974
2015-01-05 21:15:00,52783
2015-01-05 21:30:00,51743
2015-01-05 21:45:00,50744
2015-01-05 22:00:00,47696
2015-01-05 22:15:00,48813
2015-01-05 22:30:00,47868
2015-01-05 22:45:00,47090
2015-01-05 23:00:00,47284
2015-01-05 23:15:00,42813
2015-01-05 23:30:00,45660
2015-01-05 23:45:00,45105
2015-01-06 00:00:00,44765
2015-01-06 00:15:00,44162
2015-01-06 00:30:00,43706
2015-01-06 00:45:00,43279
2015-01-06 01:00:00,42938
2015-01-06 01:15:00,42669
2015-01-06 01:30:00,43093
2015-01-06 01:45:00,42594
2015-01-06 02:00:00,42744
2015-01-06 02:15:00,42582
2015-01-06 02:30:00,42652
2015-01-06 02:45:00,42920
2015-01-06 03:00:00,43150
2015-01-06 03:15:00,43451
2015-01-06 03:30:00,43751
2015-01-06 03:45:00,44091
2015-01-06 04:00:00,44948
2015-01-06 04:15:00,45404
2015-01-06 04:30:00,46134
2015-01-06 04:45:00,47105
2015-01-06 05:00:00,48692
2015-01-06 05:15:00,49859
2015-01-06 05:30:00,51863
2015-01-06 05:45:00,52300
2015-01-06 06:00:00,54166
2015-01-06 06:15:00,55287
2015-01-06 06:30:00,56068
2015-01-06 06:45:00,56696
2015-01-06 07:00:00,57959
2015-01-06 07:15:00,58132
2015-01-06 07:30:00,58447
2015-01-06 07:45:00,58883
2015-01-06 08:00:00,58960
2015-01-06 08:15:00,59575
2015-01-06 08:30:00,60189
2015-01-06 08:45:00,60445
2015-01-06 09:00:00,60875
2015-01-06 09:15:00,60630
2015-01-06 09:30:00,61189
2015-01-06 09:45:00,61470
2015-01-06 10:00:00,61792
2015-01-06 10:15:00,62064
2015-01-06 10:30:00,62486
2015-01-06 10:45:00,62916
2015-01-06 11:00:00,62771
2015-01-06 11:15:00,62600
2015-01-06 11:30:00,61775
2015-01-06 11:45:00,61597
2015-01-06 12:00:00,60337
2015-01-06 12:15:00,61645
2015-01-06 12:30:00,61650
2015-01-06 12:45:00,60748
2015-01-06 13:00:00,58395
2015-01-06 13:15:00,58137
2015-01-06 13:30:00,60659
2015-01-06 13:45:00,56655
2015-01-06 14:00:00,59719
2015-01-06 14:15:00,59726
2015-01-06 14:30:00,59369
2015-01-06 14:45:00,58967
2015-01-06 15:00:00,59256
2015-01-06 15:15:00,58699
2015-01-06 15:30:00,59143
2015-01-06 15:45:00,59709
2015-01-06 16:00:00,60260
2015-01-06 16:15:00,60701
2015-01-06 16:30:00,61091
2015-01-06 16:45:00,61346
2015-01-06 17:00:00,61715
2015-01-06 17:15:00,61585
2015-01-06 17:30:00,61997
2015-01-06 17:45:00,61756
2015-01-06 18:00:00,61823
2015-01-06 18:15:00,61944
2015-01-06 18:30:00,61376
2015-01-06 18:45:00,60536
2015-01-06 19:00:00,59840
2015-01-06 19:15:00,58737
2015-01-06 19:30:00,57737
2015-01-06 19:45:00,56712
2015-01-06 20:00:00,56113
2015-01-06 20:15:00,55900
2015-01-06 20:30:00,55025
2015-01-06 20:45:00,54418
2015-01-06 21:00:00,54166
2015-01-06 21:15:00,54260
2015-01-06 21:30:00,53182
2015-01-06 21:45:00,52175
2015-01-06 22:00:00,50964
2015-01-06 22:15:00,47956
2015-01-06 22:30:00,49440
2015-01-06 22:45:00,48541
2015-01-06 23:00:00,47127
2015-01-06 23:15:00,46288
2015-01-06 23:30:00,45406
2015-01-06 23:45:00,45050
2015-01-07 00:00:00,44437
2015-01-07 00:15:00,43887
2015-01-07 00:30:00,43534
2015-01-07 00:45:00,43326
2015-01-07 01:00:00,42956
2015-01-07 01:15:00,43102
2015-01-07 01:30:00,42772
2015-01-07 01:45:00,42300
2015-01-07 02:00:00,42677
2015-01-07 02:15:00,42705
2015-01-07 02:30:00,42932
2015-01-07 02:45:00,43434
2015-01-07 03:00:00,44078
2015-01-07 03:15:00,44467
2015-01-07 03:30:00,44727
2015-01-07 03:45:00,45385
2015-01-07 04:00:00,46145
2015-01-07 04:15:00,46761
2015-01-07 04:30:00,47537
2015-01-07 04:45:00,48046
2015-01-07 05:00:00,50246
2015-01-07 05:15:00,52367
2015-01-07 05:30:00,53837
2015-01-07 05:45:00,55443
2015-01-07 06:00:00,57394
2015-01-07 06:15:00,58231
2015-01-07 06:30:00,59137
2015-01-07 06:45:00,59721
2015-01-07 07:00:00,60543
2015-01-07 07:15:00,60687
2015-01-07 07:30:00,60791
2015-01-07 07:45:00,60924
2015-01-07 08:00:00,60902
2015-01-07 08:15:00,61284
2015-01-07 08:30:00,61506
2015-01-07 08:45:00,61744
2015-01-07 09:00:00,61918
2015-01-07 09:15:00,62188
2015-01-07 09:30:00,62501
2015-01-07 09:45:00,62808
2015-01-07 10:00:00,63255
2015-01-07 10:15:00,63340
2015-01-07 10:30:00,63894
2015-01-07 10:45:00,63877
2015-01-07 11:00:00,63464
2015-01-07 11:15:00,63159
2015-01-07 11:30:00,63260
2015-01-07 11:45:00,63132
2015-01-07 12:00:00,63597
2015-01-07 12:15:00,62865
2015-01-07 12:30:00,60773
2015-01-07 12:45:00,62384
2015-01-07 13:00:00,62334
2015-01-07 13:15:00,62061
2015-01-07 13:30:00,61902
2015-01-07 13:45:00,61590
2015-01-07 14:00:00,62094
2015-01-07 14:15:00,61992
2015-01-07 14:30:00,61980
2015-01-07 14:45:00,61056
2015-01-07 15:00:00,62046
2015-01-07 15:15:00,61441
2015-01-07 15:30:00,61868
2015-01-07 15:45:00,62881
2015-01-07 16:00:00,63693
2015-01-07 16:15:00,64259
2015-01-07 16:30:00,64554
2015-01-07 16:45:00,64831
2015-01-07 17:00:00,64500
2015-01-07 17:15:00,64328
2015-01-07 17:30:00,64344
2015-01-07 17:45:00,64158
2015-01-07 18:00:00,63711
2015-01-07 18:15:00,62784
2015-01-07 18:30:00,61956
2015-01-07 18:45:00,61487
2015-01-07 19:00:00,60235
2015-01-07 19:15:00,58915
2015-01-07 19:30:00,57729
2015-01-07 19:45:00,56739
2015-01-07 20:00:00,55948
2015-01-07 20:15:00,55940
2015-01-07 20:30:00,55192
2015-01-07 20:45:00,54430
2015-01-07 21:00:00,53958
2015-01-07 21:15:00,54124
2015-01-07 21:30:00,53094
2015-01-07 21:45:00,51742
2015-01-07 22:00:00,50444
2015-01-07 22:15:00,50002
2015-01-07 22:30:00,48648
2015-01-07 22:45:00,47994
2015-01-07 23:00:00,47978
2015-01-07 23:15:00,47239
2015-01-07 23:30:00,46634
2015-01-07 23:45:00,46147
2015-01-08 00:00:00,45579
2015-01-08 00:15:00,45120
2015-01-08 00:30:00,44676
2015-01-08 00:45:00,44321
2015-01-08 01:00:00,43972
2015-01-08 01:15:00,43802
2015-01-08 01:30:00,43710
2015-01-08 01:45:00,43780
2015-01-08 02:00:00,43865
2015-01-08 02:15:00,43921
2015-01-08 02:30:00,43924
2015-01-08 02:45:00,44139
2015-01-08 03:00:00,44328
2015-01-08 03:15:00,44602
2015-01-08 03:30:00,44988
2015-01-08 03:45:00,45527
2015-01-08 04:00:00,46199
2015-01-08 04:15:00,46694
2015-01-08 04:30:00,47466
2015-01-08 04:45:00,48324
2015-01-08 05:00:00,50546
2015-01-08 05:15:00,50556
2015-01-08 05:30:00,52518
2015-01-08 05:45:00,53995
2015-01-08 06:00:00,55817
2015-01-08 06:15:00,58334
2015-01-08 06:30:00,59141
2015-01-08 06:45:00,59795
2015-01-08 07:00:00,60652
2015-01-08 07:15:00,60706
2015-01-08 07:30:00,60765
2015-01-08 07:45:00,60863
2015-01-08 08:00:00,61070
2015-01-08 08:15:00,61329
2015-01-08 08:30:00,61625
2015-01-08 08:45:00,61802
2015-01-08 09:00:00,61904
2015-01-08 09:15:00,62018
2015-01-08 09:30:00,62484
2015-01-08 09:45:00,62776
2015-01-08 10:00:00,63300
2015-01-08 10:15:00,63694
2015-01-08 10:30:00,63916
2015-01-08 10:45:00,64023
2015-01-08 11:00:00,63580
2015-01-08 11:15:00,63260
2015-01-08 11:30:00,63355
2015-01-08 11:45:00,63236
2015-01-08 12:00:00,61357
2015-01-08 12:15:00,61002
2015-01-08 12:30:00,60619
2015-01-08 12:45:00,61803
2015-01-08 13:00:00,59970
2015-01-08 13:15:00,59696
2015-01-08 13:30:00,61026
2015-01-08 13:45:00,60470
2015-01-08 14:00:00,60715
2015-01-08 14:15:00,60715
2015-01-08 14:30:00,60502
2015-01-08 14:45:00,60185
2015-01-08 15:00:00,60561
2015-01-08 15:15:00,60553
2015-01-08 15:30:00,60973
2015-01-08 15:45:00,62058
2015-01-08 16:00:00,63085
2015-01-08 16:15:00,63818
2015-01-08 16:30:00,64077
2015-01-08 16:45:00,64366
2015-01-08 17:00:00,64205
2015-01-08 17:15:00,64415
2015-01-08 17:30:00,64464
2015-01-08 17:45:00,64134
2015-01-08 18:00:00,63758
2015-01-08 18:15:00,63259
2015-01-08 18:30:00,62509
2015-01-08 18:45:00,61758
2015-01-08 19:00:00,60723
2015-01-08 19:15:00,59456
2015-01-08 19:30:00,58372
2015-01-08 19:45:00,57348
2015-01-08 20:00:00,56927
2015-01-08 20:15:00,56704
2015-01-08 20:30:00,55834
2015-01-08 20:45:00,52840
2015-01-08 21:00:00,55056
2015-01-08 21:15:00,52735
2015-01-08 21:30:00,54003
2015-01-08 21:45:00,52983
2015-01-08 22:00:00,51876
2015-01-08 22:15:00,50869
2015-01-08 22:30:00,49897
2015-01-08 22:45:00,46990
2015-01-08 23:00:00,48640
2015-01-08 23:15:00,44466
2015-01-08 23:30:00,46886
2015-01-08 23:45:00,46502
2015-01-09 00:00:00,46053
2015-01-09 00:15:00,45528
2015-01-09 00:30:00,45120
2015-01-09 00:45:00,44606
2015-01-09 01:00:00,44371
2015-01-09 01:15:00,44121
2015-01-09 01:30:00,44559
2015-01-09 01:45:00,44183
2015-01-09 02:00:00,44503
2015-01-09 02:15:00,44501
2015-01-09 02:30:00,44584
2015-01-09 02:45:00,44890
2015-01-09 03:00:00,45457
2015-01-09 03:15:00,46010
2015-01-09 03:30:00,46468
2015-01-09 03:45:00,46848
2015-01-09 04:00:00,47759
2015-01-09 04:15:00,47679
2015-01-09 04:30:00,48494
2015-01-09 04:45:00,49571
2015-01-09 05:00:00,52148
2015-01-09 05:15:00,51922
2015-01-09 05:30:00,54231
2015-01-09 05:45:00,55250
2015-01-09 06:00:00,57555
2015-01-09 06:15:00,60108
2015-01-09 06:30:00,60892
2015-01-09 06:45:00,61627
2015-01-09 07:00:00,63023
2015-01-09 07:15:00,62930
2015-01-09 07:30:00,62439
2015-01-09 07:45:00,62997
2015-01-09 08:00:00,63143
2015-01-09 08:15:00,62871
2015-01-09 08:30:00,63467
2015-01-09 08:45:00,63519
2015-01-09 09:00:00,63558
2015-01-09 09:15:00,63249
2015-01-09 09:30:00,63819
2015-01-09 09:45:00,63929
2015-01-09 10:00:00,64620
2015-01-09 10:15:00,64508
2015-01-09 10:30:00,65097
2015-01-09 10:45:00,64708
2015-01-09 11:00:00,64057
2015-01-09 11:15:00,64076
2015-01-09 11:30:00,63877
2015-01-09 11:45:00,63670
2015-01-09 12:00:00,61664
2015-01-09 12:15:00,61210
2015-01-09 12:30:00,61010
2015-01-09 12:45:00,62111
2015-01-09 13:00:00,60178
2015-01-09 13:15:00,60037
2015-01-09 13:30:00,62124
2015-01-09 13:45:00,61261
2015-01-09 14:00:00,61321
2015-01-09 14:15:00,60964
2015-01-09 14:30:00,60708
2015-01-09 14:45:00,60327
2015-01-09 15:00:00,60968
2015-01-09 15:15:00,60683
2015-01-09 15:30:00,61396
2015-01-09 15:45:00,62188
2015-01-09 16:00:00,63385
2015-01-09 16:15:00,63757
2015-01-09 16:30:00,64082
2015-01-09 16:45:00,64285
2015-01-09 17:00:00,64312
2015-01-09 17:15:00,63996
2015-01-09 17:30:00,64344
2015-01-09 17:45:00,63945
2015-01-09 18:00:00,63578
2015-01-09 18:15:00,63128
2015-01-09 18:30:00,62590
2015-01-09 18:45:00,61917
2015-01-09 19:00:00,61016
2015-01-09 19:15:00,59831
2015-01-09 19:30:00,58603
2015-01-09 19:45:00,57570
2015-01-09 20:00:00,56873
2015-01-09 20:15:00,56928
2015-01-09 20:30:00,53633
2015-01-09 20:45:00,52967
2015-01-09 21:00:00,52844
2015-01-09 21:15:00,53077
2015-01-09 21:30:00,52245
2015-01-09 21:45:00,51187
2015-01-09 22:00:00,50201
2015-01-09 22:15:00,49335
2015-01-09 22:30:00,50857
2015-01-09 22:45:00,49983
2015-01-09 23:00:00,49743
2015-01-09 23:15:00,45202
2015-01-09 23:30:00,48198
2015-01-09 23:45:00,47750
2015-01-10 00:00:00,47311
2015-01-10 00:15:00,46716
2015-01-10 00:30:00,46174
2015-01-10 00:45:00,45655
2015-01-10 01:00:00,45340
