Date,Day ahead/Wind Onshore in MAW
2015-10-29 20:30:00,1385
2015-10-29 20:45:00,1415
2015-10-29 21:00:00,1402
2015-10-29 21:15:00,1388
2015-10-29 21:30:00,1396
2015-10-29 21:45:00,1404
2015-10-29 22:00:00,1355
2015-10-29 22:15:00,1348
2015-10-29 22:30:00,1336
2015-10-29 22:45:00,1335
2015-10-29 23:00:00,818
2015-10-29 23:15:00,835
2015-10-29 23:30:00,877
2015-10-29 23:45:00,963
2015-10-30 00:00:00,980
2015-10-30 00:15:00,965
2015-10-30 00:30:00,972
2015-10-30 00:45:00,1019
2015-10-30 01:00:00,1014
2015-10-30 01:15:00,990
2015-10-30 01:30:00,996
2015-10-30 01:45:00,1007
2015-10-30 02:00:00,1027
2015-10-30 02:15:00,1051
2015-10-30 02:30:00,1078
2015-10-30 02:45:00,1110
2015-10-30 03:00:00,1139
2015-10-30 03:15:00,1182
2015-10-30 03:30:00,1220
2015-10-30 03:45:00,1259
2015-10-30 04:00:00,1290
2015-10-30 04:15:00,1330
2015-10-30 04:30:00,1382
2015-10-30 04:45:00,1436
2015-10-30 05:00:00,1477
2015-10-30 05:15:00,1518
2015-10-30 05:30:00,1563
2015-10-30 05:45:00,1609
2015-10-30 06:00:00,1663
2015-10-30 06:15:00,1679
2015-10-30 06:30:00,1698
2015-10-30 06:45:00,1723
2015-10-30 07:00:00,1730
2015-10-30 07:15:00,1746
2015-10-30 07:30:00,1795
2015-10-30 07:45:00,1845
2015-10-30 08:00:00,1842
2015-10-30 08:15:00,1807
2015-10-30 08:30:00,1740
2015-10-30 08:45:00,1669
2015-10-30 09:00:00,1617
2015-10-30 09:15:00,1581
2015-10-30 09:30:00,1544
2015-10-30 09:45:00,1483
2015-10-30 10:00:00,1456
2015-10-30 10:15:00,1446
2015-10-30 10:30:00,1442
2015-10-30 10:45:00,1418
2015-10-30 11:00:00,1420
2015-10-30 11:15:00,1431
2015-10-30 11:30:00,1426
2015-10-30 11:45:00,1431
2015-10-30 12:00:00,1416
2015-10-30 12:15:00,1430
2015-10-30 12:30:00,1432
2015-10-30 12:45:00,1436
2015-10-30 13:00:00,1456
2015-10-30 13:15:00,1524
2015-10-30 13:30:00,1587
2015-10-30 13:45:00,1658
2015-10-30 14:00:00,1714
2015-10-30 14:15:00,1816
2015-10-30 14:30:00,1904
2015-10-30 14:45:00,2006
2015-10-30 15:00:00,2109
2015-10-30 15:15:00,2323
2015-10-30 15:30:00,2542
2015-10-30 15:45:00,2752
2015-10-30 16:00:00,2974
2015-10-30 16:15:00,3214
2015-10-30 16:30:00,3457
2015-10-30 16:45:00,3685
2015-10-30 17:00:00,3922
2015-10-30 17:15:00,4151
2015-10-30 17:30:00,4392
2015-10-30 17:45:00,4618
2015-10-30 18:00:00,4821
2015-10-30 18:15:00,4983
2015-10-30 18:30:00,5139
2015-10-30 18:45:00,5292
2015-10-30 19:00:00,5433
2015-10-30 19:15:00,5529
2015-10-30 19:30:00,5616
2015-10-30 19:45:00,5696
2015-10-30 20:00:00,5776
2015-10-30 20:15:00,5822
2015-10-30 20:30:00,5870
2015-10-30 20:45:00,5921
2015-10-30 21:00:00,5984
2015-10-30 21:15:00,6025
2015-10-30 21:30:00,6068
2015-10-30 21:45:00,6105
2015-10-30 22:00:00,6133
2015-10-30 22:15:00,6133
2015-10-30 22:30:00,6127
2015-10-30 22:45:00,6123
2015-10-30 23:00:00,5966
2015-10-30 23:15:00,5968
2015-10-30 23:30:00,5976
2015-10-30 23:45:00,5990
2015-10-31 00:00:00,5972
2015-10-31 00:15:00,6011
2015-10-31 00:30:00,6050
2015-10-31 00:45:00,6089
2015-10-31 01:00:00,6104
2015-10-31 01:15:00,6087
2015-10-31 01:30:00,6054
2015-10-31 01:45:00,6014
2015-10-31 02:00:00,5985
2015-10-31 02:15:00,5966
2015-10-31 02:30:00,5942
2015-10-31 02:45:00,5907
2015-10-31 03:00:00,5869
2015-10-31 03:15:00,5884
2015-10-31 03:30:00,5892
2015-10-31 03:45:00,5898
2015-10-31 04:00:00,5888
2015-10-31 04:15:00,5930
2015-10-31 04:30:00,5968
2015-10-31 04:45:00,6002
2015-10-31 05:00:00,6042
2015-10-31 05:15:00,6072
2015-10-31 05:30:00,6095
2015-10-31 05:45:00,6114
2015-10-31 06:00:00,6111
2015-10-31 06:15:00,6073
2015-10-31 06:30:00,6040
2015-10-31 06:45:00,5994
2015-10-31 07:00:00,5947
2015-10-31 07:15:00,5841
2015-10-31 07:30:00,5718
2015-10-31 07:45:00,5568
2015-10-31 08:00:00,5423
2015-10-31 08:15:00,5177
2015-10-31 08:30:00,4932
2015-10-31 08:45:00,4685
2015-10-31 09:00:00,4450
2015-10-31 09:15:00,4249
2015-10-31 09:30:00,4031
2015-10-31 09:45:00,3810
2015-10-31 10:00:00,3624
2015-10-31 10:15:00,3549
2015-10-31 10:30:00,3469
2015-10-31 10:45:00,3414
2015-10-31 11:00:00,3388
2015-10-31 11:15:00,3399
2015-10-31 11:30:00,3430
2015-10-31 11:45:00,3448
2015-10-31 12:00:00,3474
2015-10-31 12:15:00,3539
2015-10-31 12:30:00,3612
2015-10-31 12:45:00,3685
2015-10-31 13:00:00,3767
2015-10-31 13:15:00,3868
2015-10-31 13:30:00,3971
2015-10-31 13:45:00,4071
2015-10-31 14:00:00,4251
2015-10-31 14:15:00,4425
2015-10-31 14:30:00,4608
2015-10-31 14:45:00,4781
2015-10-31 15:00:00,5051
2015-10-31 15:15:00,5366
2015-10-31 15:30:00,5679
2015-10-31 15:45:00,5971
2015-10-31 16:00:00,6273
2015-10-31 16:15:00,6627
2015-10-31 16:30:00,6960
2015-10-31 16:45:00,7260
2015-10-31 17:00:00,7617
2015-10-31 17:15:00,7745
2015-10-31 17:30:00,7852
2015-10-31 17:45:00,7932
2015-10-31 18:00:00,7965
2015-10-31 18:15:00,7953
2015-10-31 18:30:00,7931
2015-10-31 18:45:00,7922
2015-10-31 19:00:00,7881
2015-10-31 19:15:00,7784
2015-10-31 19:30:00,7697
2015-10-31 19:45:00,7591
2015-10-31 20:00:00,7485
2015-10-31 20:15:00,7375
2015-10-31 20:30:00,7262
2015-10-31 20:45:00,7129
2015-10-31 21:00:00,7028
2015-10-31 21:15:00,6963
2015-10-31 21:30:00,6853
2015-10-31 21:45:00,6732
2015-10-31 22:00:00,6615
2015-10-31 22:15:00,6547
2015-10-31 22:30:00,6451
2015-10-31 22:45:00,6329
2015-10-31 23:00:00,5760
2015-10-31 23:15:00,5671
2015-10-31 23:30:00,5569
2015-10-31 23:45:00,5506
2015-11-01 00:00:00,5399
2015-11-01 00:15:00,5329
2015-11-01 00:30:00,5232
2015-11-01 00:45:00,5151
2015-11-01 01:00:00,5073
2015-11-01 01:15:00,5013
2015-11-01 01:30:00,4961
2015-11-01 01:45:00,4884
2015-11-01 02:00:00,4827
2015-11-01 02:15:00,4741
2015-11-01 02:30:00,4664
2015-11-01 02:45:00,4534
2015-11-01 03:00:00,4450
2015-11-01 03:15:00,4374
2015-11-01 03:30:00,4284
2015-11-01 03:45:00,4179
2015-11-01 04:00:00,4100
2015-11-01 04:15:00,4016
2015-11-01 04:30:00,3934
2015-11-01 04:45:00,3834
2015-11-01 05:00:00,3769
2015-11-01 05:15:00,3681
2015-11-01 05:30:00,3619
2015-11-01 05:45:00,3559
2015-11-01 06:00:00,3491
2015-11-01 06:15:00,3403
2015-11-01 06:30:00,3330
2015-11-01 06:45:00,3233
2015-11-01 07:00:00,3155
2015-11-01 07:15:00,3058
2015-11-01 07:30:00,2998
2015-11-01 07:45:00,2902
2015-11-01 08:00:00,2800
2015-11-01 08:15:00,2573
2015-11-01 08:30:00,2345
2015-11-01 08:45:00,2117
2015-11-01 09:00:00,1895
2015-11-01 09:15:00,1706
2015-11-01 09:30:00,1528
2015-11-01 09:45:00,1326
2015-11-01 10:00:00,1154
2015-11-01 10:15:00,1052
2015-11-01 10:30:00,928
2015-11-01 10:45:00,790
2015-11-01 11:00:00,724
2015-11-01 11:15:00,671
2015-11-01 11:30:00,619
2015-11-01 11:45:00,590
2015-11-01 12:00:00,566
2015-11-01 12:15:00,545
2015-11-01 12:30:00,532
2015-11-01 12:45:00,514
2015-11-01 13:00:00,515
2015-11-01 13:15:00,559
2015-11-01 13:30:00,596
2015-11-01 13:45:00,620
2015-11-01 14:00:00,668
2015-11-01 14:15:00,726
2015-11-01 14:30:00,781
2015-11-01 14:45:00,873
2015-11-01 15:00:00,920
2015-11-01 15:15:00,988
2015-11-01 15:30:00,1085
2015-11-01 15:45:00,1172
2015-11-01 16:00:00,1232
2015-11-01 16:15:00,1324
2015-11-01 16:30:00,1431
2015-11-01 16:45:00,1522
2015-11-01 17:00:00,1591
2015-11-01 17:15:00,1651
2015-11-01 17:30:00,1710
2015-11-01 17:45:00,1782
2015-11-01 18:00:00,1817
2015-11-01 18:15:00,1789
2015-11-01 18:30:00,1766
2015-11-01 18:45:00,1740
2015-11-01 19:00:00,1725
2015-11-01 19:15:00,1720
2015-11-01 19:30:00,1709
2015-11-01 19:45:00,1704
2015-11-01 20:00:00,1704
2015-11-01 20:15:00,1694
2015-11-01 20:30:00,1704
2015-11-01 20:45:00,1684
2015-11-01 21:00:00,1676
2015-11-01 21:15:00,1626
2015-11-01 21:30:00,1573
2015-11-01 21:45:00,1556
2015-11-01 22:00:00,1508
2015-11-01 22:15:00,1463
2015-11-01 22:30:00,1414
2015-11-01 22:45:00,1413
2015-11-01 23:00:00,1672
2015-11-01 23:15:00,1639
2015-11-01 23:30:00,1608
2015-11-01 23:45:00,1585
2015-11-02 00:00:00,1525
2015-11-02 00:15:00,1514
2015-11-02 00:30:00,1522
2015-11-02 00:45:00,1494
2015-11-02 01:00:00,1483
2015-11-02 01:15:00,1449
2015-11-02 01:30:00,1429
2015-11-02 01:45:00,1388
2015-11-02 02:00:00,1351
2015-11-02 02:15:00,1345
2015-11-02 02:30:00,1332
2015-11-02 02:45:00,1324
2015-11-02 03:00:00,1303
2015-11-02 03:15:00,1278
2015-11-02 03:30:00,1243
2015-11-02 03:45:00,1210
2015-11-02 04:00:00,1201
2015-11-02 04:15:00,1191
2015-11-02 04:30:00,1184
2015-11-02 04:45:00,1177
2015-11-02 05:00:00,1185
2015-11-02 05:15:00,1167
2015-11-02 05:30:00,1144
2015-11-02 05:45:00,1128
2015-11-02 06:00:00,1118
2015-11-02 06:15:00,1110
2015-11-02 06:30:00,1138
2015-11-02 06:45:00,1120
2015-11-02 07:00:00,1119
2015-11-02 07:15:00,1091
2015-11-02 07:30:00,1082
2015-11-02 07:45:00,1061
2015-11-02 08:00:00,1041
2015-11-02 08:15:00,1009
2015-11-02 08:30:00,978
2015-11-02 08:45:00,939
2015-11-02 09:00:00,904
2015-11-02 09:15:00,852
2015-11-02 09:30:00,799
2015-11-02 09:45:00,747
2015-11-02 10:00:00,702
2015-11-02 10:15:00,646
2015-11-02 10:30:00,590
2015-11-02 10:45:00,535
2015-11-02 11:00:00,511
2015-11-02 11:15:00,479
2015-11-02 11:30:00,479
2015-11-02 11:45:00,452
2015-11-02 12:00:00,455
2015-11-02 12:15:00,500
2015-11-02 12:30:00,514
2015-11-02 12:45:00,524
2015-11-02 13:00:00,537
2015-11-02 13:15:00,548
2015-11-02 13:30:00,552
2015-11-02 13:45:00,553
2015-11-02 14:00:00,563
2015-11-02 14:15:00,583
2015-11-02 14:30:00,624
2015-11-02 14:45:00,607
2015-11-02 15:00:00,632
2015-11-02 15:15:00,704
2015-11-02 15:30:00,810
2015-11-02 15:45:00,821
2015-11-02 16:00:00,912
2015-11-02 16:15:00,1023
2015-11-02 16:30:00,1168
2015-11-02 16:45:00,1276
2015-11-02 17:00:00,1399
2015-11-02 17:15:00,1490
2015-11-02 17:30:00,1595
2015-11-02 17:45:00,1692
2015-11-02 18:00:00,1764
2015-11-02 18:15:00,1818
2015-11-02 18:30:00,1895
2015-11-02 18:45:00,1981
2015-11-02 19:00:00,2044
2015-11-02 19:15:00,2081
2015-11-02 19:30:00,2120
2015-11-02 19:45:00,2133
2015-11-02 20:00:00,2158
2015-11-02 20:15:00,2182
2015-11-02 20:30:00,2203
2015-11-02 20:45:00,2210
2015-11-02 21:00:00,2225
2015-11-02 21:15:00,2216
2015-11-02 21:30:00,2189
2015-11-02 21:45:00,2217
2015-11-02 22:00:00,2203
2015-11-02 22:15:00,2171
2015-11-02 22:30:00,2123
2015-11-02 22:45:00,2094
2015-11-02 23:00:00,2120
2015-11-02 23:15:00,2095
2015-11-02 23:30:00,2083
2015-11-02 23:45:00,2073
2015-11-03 00:00:00,2004
2015-11-03 00:15:00,1992
2015-11-03 00:30:00,1948
2015-11-03 00:45:00,1931
2015-11-03 01:00:00,1908
2015-11-03 01:15:00,1875
2015-11-03 01:30:00,1848
2015-11-03 01:45:00,1823
2015-11-03 02:00:00,1800
2015-11-03 02:15:00,1760
2015-11-03 02:30:00,1719
2015-11-03 02:45:00,1691
2015-11-03 03:00:00,1660
2015-11-03 03:15:00,1596
2015-11-03 03:30:00,1544
2015-11-03 03:45:00,1545
2015-11-03 04:00:00,1552
2015-11-03 04:15:00,1510
2015-11-03 04:30:00,1477
2015-11-03 04:45:00,1498
2015-11-03 05:00:00,1494
2015-11-03 05:15:00,1433
2015-11-03 05:30:00,1382
2015-11-03 05:45:00,1363
2015-11-03 06:00:00,1362
2015-11-03 06:15:00,1336
2015-11-03 06:30:00,1300
2015-11-03 06:45:00,1319
2015-11-03 07:00:00,1307
2015-11-03 07:15:00,1325
2015-11-03 07:30:00,1292
2015-11-03 07:45:00,1191
2015-11-03 08:00:00,1112
2015-11-03 08:15:00,1072
2015-11-03 08:30:00,1052
2015-11-03 08:45:00,1018
2015-11-03 09:00:00,978
2015-11-03 09:15:00,916
2015-11-03 09:30:00,847
2015-11-03 09:45:00,779
2015-11-03 10:00:00,728
2015-11-03 10:15:00,683
2015-11-03 10:30:00,635
2015-11-03 10:45:00,596
2015-11-03 11:00:00,576
2015-11-03 11:15:00,544
2015-11-03 11:30:00,520
2015-11-03 11:45:00,506
2015-11-03 12:00:00,486
2015-11-03 12:15:00,470
2015-11-03 12:30:00,449
2015-11-03 12:45:00,434
2015-11-03 13:00:00,434
2015-11-03 13:15:00,444
2015-11-03 13:30:00,475
2015-11-03 13:45:00,501
2015-11-03 14:00:00,522
2015-11-03 14:15:00,527
2015-11-03 14:30:00,529
2015-11-03 14:45:00,563
2015-11-03 15:00:00,574
2015-11-03 15:15:00,618
2015-11-03 15:30:00,681
2015-11-03 15:45:00,782
2015-11-03 16:00:00,843
2015-11-03 16:15:00,915
2015-11-03 16:30:00,976
2015-11-03 16:45:00,1098
2015-11-03 17:00:00,1149
2015-11-03 17:15:00,1193
2015-11-03 17:30:00,1232
2015-11-03 17:45:00,1278
2015-11-03 18:00:00,1295
2015-11-03 18:15:00,1340
2015-11-03 18:30:00,1355
2015-11-03 18:45:00,1384
2015-11-03 19:00:00,1384
2015-11-03 19:15:00,1462
2015-11-03 19:30:00,1479
2015-11-03 19:45:00,1571
2015-11-03 20:00:00,1579
2015-11-03 20:15:00,1676
2015-11-03 20:30:00,1737
2015-11-03 20:45:00,1816
2015-11-03 21:00:00,1846
2015-11-03 21:15:00,1923
2015-11-03 21:30:00,2007
2015-11-03 21:45:00,2083
2015-11-03 22:00:00,2145
2015-11-03 22:15:00,2182
2015-11-03 22:30:00,2215
2015-11-03 22:45:00,2226
2015-11-03 23:00:00,1584
2015-11-03 23:15:00,1631
2015-11-03 23:30:00,1724
2015-11-03 23:45:00,1817
2015-11-04 00:00:00,1832
2015-11-04 00:15:00,1898
2015-11-04 00:30:00,1969
2015-11-04 00:45:00,2058
2015-11-04 01:00:00,2103
2015-11-04 01:15:00,2163
2015-11-04 01:30:00,2245
2015-11-04 01:45:00,2285
2015-11-04 02:00:00,2347
2015-11-04 02:15:00,2432
2015-11-04 02:30:00,2544
2015-11-04 02:45:00,2658
2015-11-04 03:00:00,2726
2015-11-04 03:15:00,2791
2015-11-04 03:30:00,2857
2015-11-04 03:45:00,2905
2015-11-04 04:00:00,2965
2015-11-04 04:15:00,3024
2015-11-04 04:30:00,3087
2015-11-04 04:45:00,3144
2015-11-04 05:00:00,3218
2015-11-04 05:15:00,3261
2015-11-04 05:30:00,3291
2015-11-04 05:45:00,3343
2015-11-04 06:00:00,3398
2015-11-04 06:15:00,3452
2015-11-04 06:30:00,3495
2015-11-04 06:45:00,3513
2015-11-04 07:00:00,3531
2015-11-04 07:15:00,3542
2015-11-04 07:30:00,3577
2015-11-04 07:45:00,3600
2015-11-04 08:00:00,3595
2015-11-04 08:15:00,3556
2015-11-04 08:30:00,3481
2015-11-04 08:45:00,3402
2015-11-04 09:00:00,3317
2015-11-04 09:15:00,3187
2015-11-04 09:30:00,3065
2015-11-04 09:45:00,2939
2015-11-04 10:00:00,2797
2015-11-04 10:15:00,2593
2015-11-04 10:30:00,2385
2015-11-04 10:45:00,2182
2015-11-04 11:00:00,2020
2015-11-04 11:15:00,1919
2015-11-04 11:30:00,1824
2015-11-04 11:45:00,1736
2015-11-04 12:00:00,1667
2015-11-04 12:15:00,1678
2015-11-04 12:30:00,1708
2015-11-04 12:45:00,1734
2015-11-04 13:00:00,1771
2015-11-04 13:15:00,1803
2015-11-04 13:30:00,1845
2015-11-04 13:45:00,1905
2015-11-04 14:00:00,1986
2015-11-04 14:15:00,2066
2015-11-04 14:30:00,2170
2015-11-04 14:45:00,2261
2015-11-04 15:00:00,2380
2015-11-04 15:15:00,2558
2015-11-04 15:30:00,2736
2015-11-04 15:45:00,2904
2015-11-04 16:00:00,3103
2015-11-04 16:15:00,3293
2015-11-04 16:30:00,3488
2015-11-04 16:45:00,3650
2015-11-04 17:00:00,3823
2015-11-04 17:15:00,3971
2015-11-04 17:30:00,4139
2015-11-04 17:45:00,4292
2015-11-04 18:00:00,4429
2015-11-04 18:15:00,4507
2015-11-04 18:30:00,4584
2015-11-04 18:45:00,4642
2015-11-04 19:00:00,4680
2015-11-04 19:15:00,4701
2015-11-04 19:30:00,4721
2015-11-04 19:45:00,4733
2015-11-04 20:00:00,4758
2015-11-04 20:15:00,4772
2015-11-04 20:30:00,4782
2015-11-04 20:45:00,4796
2015-11-04 21:00:00,4805
2015-11-04 21:15:00,4816
2015-11-04 21:30:00,4805
2015-11-04 21:45:00,4809
2015-11-04 22:00:00,4814
2015-11-04 22:15:00,4782
2015-11-04 22:30:00,4768
2015-11-04 22:45:00,4751
2015-11-04 23:00:00,3900
2015-11-04 23:15:00,3869
2015-11-04 23:30:00,3838
2015-11-04 23:45:00,3804
2015-11-05 00:00:00,3729
2015-11-05 00:15:00,3669
2015-11-05 00:30:00,3604
2015-11-05 00:45:00,3517
2015-11-05 01:00:00,3440
2015-11-05 01:15:00,3361
2015-11-05 01:30:00,3276
2015-11-05 01:45:00,3181
2015-11-05 02:00:00,3113
2015-11-05 02:15:00,3055
2015-11-05 02:30:00,3010
2015-11-05 02:45:00,2960
2015-11-05 03:00:00,2919
2015-11-05 03:15:00,2903
2015-11-05 03:30:00,2889
2015-11-05 03:45:00,2878
2015-11-05 04:00:00,2864
2015-11-05 04:15:00,2852
2015-11-05 04:30:00,2827
2015-11-05 04:45:00,2806
2015-11-05 05:00:00,2787
2015-11-05 05:15:00,2780
2015-11-05 05:30:00,2764
2015-11-05 05:45:00,2768
2015-11-05 06:00:00,2737
2015-11-05 06:15:00,2720
2015-11-05 06:30:00,2693
2015-11-05 06:45:00,2684
2015-11-05 07:00:00,2642
2015-11-05 07:15:00,2601
2015-11-05 07:30:00,2553
2015-11-05 07:45:00,2513
2015-11-05 08:00:00,2507
2015-11-05 08:15:00,2464
2015-11-05 08:30:00,2414
2015-11-05 08:45:00,2363
2015-11-05 09:00:00,2319
2015-11-05 09:15:00,2236
2015-11-05 09:30:00,2128
2015-11-05 09:45:00,2038
2015-11-05 10:00:00,1955
2015-11-05 10:15:00,1871
2015-11-05 10:30:00,1788
2015-11-05 10:45:00,1728
2015-11-05 11:00:00,1666
2015-11-05 11:15:00,1612
2015-11-05 11:30:00,1565
2015-11-05 11:45:00,1529
2015-11-05 12:00:00,1505
2015-11-05 12:15:00,1494
2015-11-05 12:30:00,1467
2015-11-05 12:45:00,1418
2015-11-05 13:00:00,1406
2015-11-05 13:15:00,1413
2015-11-05 13:30:00,1406
2015-11-05 13:45:00,1408
2015-11-05 14:00:00,1423
2015-11-05 14:15:00,1486
2015-11-05 14:30:00,1533
2015-11-05 14:45:00,1585
2015-11-05 15:00:00,1672
2015-11-05 15:15:00,1806
2015-11-05 15:30:00,1944
2015-11-05 15:45:00,2086
2015-11-05 16:00:00,2224
2015-11-05 16:15:00,2381
2015-11-05 16:30:00,2533
2015-11-05 16:45:00,2688
2015-11-05 17:00:00,2829
2015-11-05 17:15:00,2979
2015-11-05 17:30:00,3144
2015-11-05 17:45:00,3304
2015-11-05 18:00:00,3456
2015-11-05 18:15:00,3580
2015-11-05 18:30:00,3716
2015-11-05 18:45:00,3857
2015-11-05 19:00:00,3965
2015-11-05 19:15:00,4074
2015-11-05 19:30:00,4192
2015-11-05 19:45:00,4304
2015-11-05 20:00:00,4415
2015-11-05 20:15:00,4496
2015-11-05 20:30:00,4586
2015-11-05 20:45:00,4669
2015-11-05 21:00:00,4748
2015-11-05 21:15:00,4802
2015-11-05 21:30:00,4849
2015-11-05 21:45:00,4895
2015-11-05 22:00:00,4948
2015-11-05 22:15:00,5004
2015-11-05 22:30:00,5064
2015-11-05 22:45:00,5122
2015-11-05 23:00:00,6337
2015-11-05 23:15:00,6368
2015-11-05 23:30:00,6411
2015-11-05 23:45:00,6412
2015-11-06 00:00:00,6402
2015-11-06 00:15:00,6410
2015-11-06 00:30:00,6450
2015-11-06 00:45:00,6482
2015-11-06 01:00:00,6507
2015-11-06 01:15:00,6589
2015-11-06 01:30:00,6702
2015-11-06 01:45:00,6829
2015-11-06 02:00:00,6918
2015-11-06 02:15:00,6971
2015-11-06 02:30:00,7035
