Date,System total load in MAW
2015-10-29 06:00:00,62270
2015-10-29 06:15:00,63152
2015-10-29 06:30:00,64473
2015-10-29 06:45:00,64651
2015-10-29 07:00:00,65517
2015-10-29 07:15:00,65862
2015-10-29 07:30:00,65834
2015-10-29 07:45:00,65662
2015-10-29 08:00:00,65387
2015-10-29 08:15:00,65587
2015-10-29 08:30:00,65877
2015-10-29 08:45:00,66220
2015-10-29 09:00:00,66312
2015-10-29 09:15:00,66205
2015-10-29 09:30:00,66536
2015-10-29 09:45:00,66570
2015-10-29 10:00:00,66860
2015-10-29 10:15:00,67004
2015-10-29 10:30:00,67262
2015-10-29 10:45:00,67361
2015-10-29 11:00:00,67101
2015-10-29 11:15:00,66873
2015-10-29 11:30:00,66956
2015-10-29 11:45:00,66880
2015-10-29 12:00:00,66909
2015-10-29 12:15:00,66325
2015-10-29 12:30:00,65905
2015-10-29 12:45:00,65365
2015-10-29 13:00:00,64996
2015-10-29 13:15:00,65012
2015-10-29 13:30:00,64804
2015-10-29 13:45:00,64511
2015-10-29 14:00:00,64290
2015-10-29 14:15:00,63934
2015-10-29 14:30:00,63564
2015-10-29 14:45:00,62845
2015-10-29 15:00:00,63389
2015-10-29 15:15:00,63249
2015-10-29 15:30:00,63304
2015-10-29 15:45:00,63584
2015-10-29 16:00:00,64295
2015-10-29 16:15:00,65715
2015-10-29 16:30:00,66772
2015-10-29 16:45:00,67229
2015-10-29 17:00:00,67282
2015-10-29 17:15:00,67425
2015-10-29 17:30:00,67707
2015-10-29 17:45:00,67579
2015-10-29 18:00:00,67349
2015-10-29 18:15:00,66616
2015-10-29 18:30:00,66117
2015-10-29 18:45:00,65443
2015-10-29 19:00:00,64353
2015-10-29 19:15:00,63010
2015-10-29 19:30:00,61531
2015-10-29 19:45:00,60571
2015-10-29 20:00:00,59821
2015-10-29 20:15:00,59137
2015-10-29 20:30:00,58014
2015-10-29 20:45:00,56983
2015-10-29 21:00:00,56437
2015-10-29 21:15:00,55845
2015-10-29 21:30:00,54666
2015-10-29 21:45:00,53389
2015-10-29 22:00:00,52170
2015-10-29 22:15:00,50978
2015-10-29 22:30:00,50045
2015-10-29 22:45:00,48759
2015-10-29 23:00:00,47786
2015-10-29 23:15:00,47059
2015-10-29 23:30:00,46292
2015-10-29 23:45:00,45738
2015-10-30 00:00:00,45250
2015-10-30 00:15:00,44654
2015-10-30 00:30:00,44479
2015-10-30 00:45:00,44081
2015-10-30 01:00:00,43826
2015-10-30 01:15:00,43533
2015-10-30 01:30:00,43596
2015-10-30 01:45:00,43637
2015-10-30 02:00:00,43851
2015-10-30 02:15:00,43928
2015-10-30 02:30:00,44143
2015-10-30 02:45:00,44355
2015-10-30 03:00:00,45023
2015-10-30 03:15:00,45179
2015-10-30 03:30:00,45596
2015-10-30 03:45:00,46225
2015-10-30 04:00:00,47673
2015-10-30 04:15:00,48348
2015-10-30 04:30:00,49696
2015-10-30 04:45:00,50858
2015-10-30 05:00:00,53951
2015-10-30 05:15:00,56425
2015-10-30 05:30:00,58482
2015-10-30 05:45:00,59972
2015-10-30 06:00:00,61786
2015-10-30 06:15:00,63031
2015-10-30 06:30:00,64411
2015-10-30 06:45:00,64732
2015-10-30 07:00:00,65804
2015-10-30 07:15:00,66060
2015-10-30 07:30:00,66209
2015-10-30 07:45:00,66281
2015-10-30 08:00:00,66243
2015-10-30 08:15:00,66435
2015-10-30 08:30:00,66989
2015-10-30 08:45:00,67276
2015-10-30 09:00:00,67632
2015-10-30 09:15:00,67556
2015-10-30 09:30:00,67985
2015-10-30 09:45:00,68265
2015-10-30 10:00:00,68452
2015-10-30 10:15:00,68854
2015-10-30 10:30:00,68712
2015-10-30 10:45:00,68549
2015-10-30 11:00:00,68032
2015-10-30 11:15:00,67664
2015-10-30 11:30:00,67545
2015-10-30 11:45:00,67050
2015-10-30 12:00:00,66911
2015-10-30 12:15:00,66281
2015-10-30 12:30:00,65813
2015-10-30 12:45:00,65332
2015-10-30 13:00:00,64885
2015-10-30 13:15:00,64429
2015-10-30 13:30:00,64183
2015-10-30 13:45:00,63784
2015-10-30 14:00:00,63614
2015-10-30 14:15:00,63118
2015-10-30 14:30:00,62856
2015-10-30 14:45:00,62202
2015-10-30 15:00:00,62378
2015-10-30 15:15:00,62247
2015-10-30 15:30:00,62640
2015-10-30 15:45:00,63020
2015-10-30 16:00:00,64024
2015-10-30 16:15:00,64588
2015-10-30 16:30:00,65625
2015-10-30 16:45:00,66008
2015-10-30 17:00:00,65586
2015-10-30 17:15:00,65686
2015-10-30 17:30:00,66080
2015-10-30 17:45:00,66143
2015-10-30 18:00:00,65869
2015-10-30 18:15:00,64865
2015-10-30 18:30:00,64436
2015-10-30 18:45:00,63919
2015-10-30 19:00:00,62320
2015-10-30 19:15:00,61009
2015-10-30 19:30:00,59607
2015-10-30 19:45:00,58678
2015-10-30 20:00:00,57655
2015-10-30 20:15:00,57191
2015-10-30 20:30:00,56150
2015-10-30 20:45:00,55238
2015-10-30 21:00:00,54648
2015-10-30 21:15:00,54022
2015-10-30 21:30:00,53051
2015-10-30 21:45:00,51899
2015-10-30 22:00:00,50865
2015-10-30 22:15:00,49851
2015-10-30 22:30:00,48980
2015-10-30 22:45:00,47734
2015-10-30 23:00:00,46059
2015-10-30 23:15:00,45266
2015-10-30 23:30:00,44542
2015-10-30 23:45:00,43814
2015-10-31 00:00:00,43288
2015-10-31 00:15:00,42732
2015-10-31 00:30:00,42438
2015-10-31 00:45:00,42127
2015-10-31 01:00:00,41725
2015-10-31 01:15:00,41350
2015-10-31 01:30:00,41335
2015-10-31 01:45:00,41218
2015-10-31 02:00:00,41432
2015-10-31 02:15:00,41392
2015-10-31 02:30:00,41519
2015-10-31 02:45:00,41398
2015-10-31 03:00:00,41825
2015-10-31 03:15:00,41851
2015-10-31 03:30:00,41747
2015-10-31 03:45:00,41988
2015-10-31 04:00:00,42458
2015-10-31 04:15:00,42426
2015-10-31 04:30:00,42523
2015-10-31 04:45:00,42605
2015-10-31 05:00:00,43368
2015-10-31 05:15:00,44018
2015-10-31 05:30:00,44684
2015-10-31 05:45:00,45375
2015-10-31 06:00:00,46523
2015-10-31 06:15:00,47217
2015-10-31 06:30:00,48482
2015-10-31 06:45:00,49000
2015-10-31 07:00:00,50151
2015-10-31 07:15:00,51162
2015-10-31 07:30:00,51904
2015-10-31 07:45:00,52457
2015-10-31 08:00:00,53339
2015-10-31 08:15:00,53780
2015-10-31 08:30:00,54348
2015-10-31 08:45:00,54964
2015-10-31 09:00:00,55190
2015-10-31 09:15:00,55544
2015-10-31 09:30:00,55693
2015-10-31 09:45:00,55839
2015-10-31 10:00:00,56243
2015-10-31 10:15:00,56578
2015-10-31 10:30:00,56773
2015-10-31 10:45:00,56866
2015-10-31 11:00:00,56469
2015-10-31 11:15:00,56214
2015-10-31 11:30:00,55884
2015-10-31 11:45:00,55415
2015-10-31 12:00:00,54810
2015-10-31 12:15:00,54071
2015-10-31 12:30:00,53664
2015-10-31 12:45:00,52835
2015-10-31 13:00:00,52447
2015-10-31 13:15:00,51981
2015-10-31 13:30:00,51734
2015-10-31 13:45:00,51262
2015-10-31 14:00:00,51385
2015-10-31 14:15:00,51005
2015-10-31 14:30:00,51137
2015-10-31 14:45:00,50929
2015-10-31 15:00:00,51018
2015-10-31 15:15:00,51160
2015-10-31 15:30:00,51476
2015-10-31 15:45:00,51908
2015-10-31 16:00:00,52602
2015-10-31 16:15:00,53463
2015-10-31 16:30:00,54412
2015-10-31 16:45:00,54971
2015-10-31 17:00:00,55205
2015-10-31 17:15:00,55876
2015-10-31 17:30:00,56129
2015-10-31 17:45:00,56321
2015-10-31 18:00:00,56011
2015-10-31 18:15:00,55226
2015-10-31 18:30:00,54920
2015-10-31 18:45:00,54485
2015-10-31 19:00:00,53699
2015-10-31 19:15:00,52217
2015-10-31 19:30:00,51329
2015-10-31 19:45:00,50491
2015-10-31 20:00:00,49986
2015-10-31 20:15:00,49410
2015-10-31 20:30:00,48801
2015-10-31 20:45:00,48195
2015-10-31 21:00:00,48305
2015-10-31 21:15:00,48004
2015-10-31 21:30:00,47089
2015-10-31 21:45:00,46457
2015-10-31 22:00:00,45519
2015-10-31 22:15:00,44768
2015-10-31 22:30:00,43853
2015-10-31 22:45:00,42806
2015-10-31 23:00:00,41832
2015-10-31 23:15:00,41064
2015-10-31 23:30:00,40583
2015-10-31 23:45:00,40025
2015-11-01 00:00:00,39497
2015-11-01 00:15:00,38967
2015-11-01 00:30:00,38753
2015-11-01 00:45:00,38465
2015-11-01 01:00:00,38166
2015-11-01 01:15:00,37998
2015-11-01 01:30:00,37778
2015-11-01 01:45:00,37763
2015-11-01 02:00:00,37709
2015-11-01 02:15:00,37547
2015-11-01 02:30:00,37803
2015-11-01 02:45:00,37663
2015-11-01 03:00:00,37895
2015-11-01 03:15:00,37883
2015-11-01 03:30:00,37957
2015-11-01 03:45:00,38123
2015-11-01 04:00:00,38324
2015-11-01 04:15:00,38171
2015-11-01 04:30:00,38124
2015-11-01 04:45:00,38105
2015-11-01 05:00:00,38513
2015-11-01 05:15:00,38800
2015-11-01 05:30:00,39252
2015-11-01 05:45:00,39456
2015-11-01 06:00:00,40245
2015-11-01 06:15:00,40829
2015-11-01 06:30:00,41457
2015-11-01 06:45:00,41979
2015-11-01 07:00:00,42860
2015-11-01 07:15:00,43641
2015-11-01 07:30:00,44352
2015-11-01 07:45:00,45053
2015-11-01 08:00:00,45980
2015-11-01 08:15:00,46728
2015-11-01 08:30:00,47371
2015-11-01 08:45:00,47950
2015-11-01 09:00:00,48450
2015-11-01 09:15:00,49086
2015-11-01 09:30:00,49551
2015-11-01 09:45:00,49913
2015-11-01 10:00:00,50620
2015-11-01 10:15:00,51326
2015-11-01 10:30:00,51972
2015-11-01 10:45:00,52103
2015-11-01 11:00:00,51888
2015-11-01 11:15:00,51553
2015-11-01 11:30:00,51132
2015-11-01 11:45:00,50324
2015-11-01 12:00:00,50229
2015-11-01 12:15:00,49573
2015-11-01 12:30:00,48894
2015-11-01 12:45:00,48489
2015-11-01 13:00:00,48117
2015-11-01 13:15:00,47692
2015-11-01 13:30:00,47696
2015-11-01 13:45:00,47111
2015-11-01 14:00:00,47449
2015-11-01 14:15:00,46975
2015-11-01 14:30:00,46765
2015-11-01 14:45:00,46838
2015-11-01 15:00:00,46792
2015-11-01 15:15:00,46907
2015-11-01 15:30:00,47496
2015-11-01 15:45:00,48227
2015-11-01 16:00:00,49521
2015-11-01 16:15:00,50841
2015-11-01 16:30:00,51959
2015-11-01 16:45:00,52425
2015-11-01 17:00:00,52831
2015-11-01 17:15:00,53450
2015-11-01 17:30:00,53767
2015-11-01 17:45:00,53945
2015-11-01 18:00:00,54028
2015-11-01 18:15:00,53702
2015-11-01 18:30:00,53351
2015-11-01 18:45:00,52818
2015-11-01 19:00:00,52246
2015-11-01 19:15:00,51371
2015-11-01 19:30:00,50730
2015-11-01 19:45:00,49992
2015-11-01 20:00:00,49727
2015-11-01 20:15:00,49347
2015-11-01 20:30:00,49016
2015-11-01 20:45:00,48651
2015-11-01 21:00:00,49071
2015-11-01 21:15:00,48810
2015-11-01 21:30:00,47901
2015-11-01 21:45:00,47156
2015-11-01 22:00:00,46212
2015-11-01 22:15:00,45384
2015-11-01 22:30:00,44665
2015-11-01 22:45:00,43759
2015-11-01 23:00:00,43833
2015-11-01 23:15:00,43143
2015-11-01 23:30:00,42447
2015-11-01 23:45:00,41919
2015-11-02 00:00:00,41464
2015-11-02 00:15:00,41075
2015-11-02 00:30:00,40746
2015-11-02 00:45:00,40400
2015-11-02 01:00:00,40300
2015-11-02 01:15:00,40079
2015-11-02 01:30:00,40150
2015-11-02 01:45:00,40039
2015-11-02 02:00:00,40408
2015-11-02 02:15:00,40310
2015-11-02 02:30:00,40817
2015-11-02 02:45:00,40788
2015-11-02 03:00:00,41569
2015-11-02 03:15:00,41885
2015-11-02 03:30:00,42369
2015-11-02 03:45:00,43192
2015-11-02 04:00:00,44652
2015-11-02 04:15:00,45055
2015-11-02 04:30:00,46408
2015-11-02 04:45:00,47784
2015-11-02 05:00:00,50695
2015-11-02 05:15:00,53026
2015-11-02 05:30:00,54965
2015-11-02 05:45:00,56716
2015-11-02 06:00:00,58169
2015-11-02 06:15:00,59051
2015-11-02 06:30:00,60279
2015-11-02 06:45:00,60870
2015-11-02 07:00:00,61728
2015-11-02 07:15:00,62121
2015-11-02 07:30:00,62371
2015-11-02 07:45:00,62609
2015-11-02 08:00:00,62667
2015-11-02 08:15:00,63012
2015-11-02 08:30:00,63327
2015-11-02 08:45:00,63437
2015-11-02 09:00:00,63688
2015-11-02 09:15:00,63774
2015-11-02 09:30:00,64042
2015-11-02 09:45:00,64171
2015-11-02 10:00:00,64420
2015-11-02 10:15:00,64677
2015-11-02 10:30:00,64996
2015-11-02 10:45:00,65228
2015-11-02 11:00:00,64710
2015-11-02 11:15:00,64408
2015-11-02 11:30:00,64426
2015-11-02 11:45:00,64141
2015-11-02 12:00:00,64167
2015-11-02 12:15:00,63703
2015-11-02 12:30:00,63491
2015-11-02 12:45:00,62709
2015-11-02 13:00:00,62380
2015-11-02 13:15:00,62161
2015-11-02 13:30:00,62056
2015-11-02 13:45:00,61599
2015-11-02 14:00:00,61843
2015-11-02 14:15:00,61334
2015-11-02 14:30:00,61274
2015-11-02 14:45:00,60826
2015-11-02 15:00:00,60764
2015-11-02 15:15:00,60455
2015-11-02 15:30:00,60729
2015-11-02 15:45:00,60988
2015-11-02 16:00:00,61824
2015-11-02 16:15:00,63017
2015-11-02 16:30:00,64137
2015-11-02 16:45:00,64549
2015-11-02 17:00:00,64568
2015-11-02 17:15:00,64726
2015-11-02 17:30:00,65091
2015-11-02 17:45:00,65158
2015-11-02 18:00:00,64979
2015-11-02 18:15:00,64511
2015-11-02 18:30:00,63854
2015-11-02 18:45:00,63022
2015-11-02 19:00:00,62093
2015-11-02 19:15:00,61053
2015-11-02 19:30:00,59605
2015-11-02 19:45:00,58716
2015-11-02 20:00:00,58276
2015-11-02 20:15:00,57299
2015-11-02 20:30:00,56376
2015-11-02 20:45:00,55219
2015-11-02 21:00:00,54711
2015-11-02 21:15:00,54002
2015-11-02 21:30:00,52844
2015-11-02 21:45:00,51726
2015-11-02 22:00:00,50374
2015-11-02 22:15:00,49341
2015-11-02 22:30:00,48295
2015-11-02 22:45:00,47180
2015-11-02 23:00:00,46273
2015-11-02 23:15:00,45733
2015-11-02 23:30:00,44981
2015-11-02 23:45:00,44421
2015-11-03 00:00:00,43887
2015-11-03 00:15:00,43522
2015-11-03 00:30:00,43191
2015-11-03 00:45:00,42932
2015-11-03 01:00:00,42721
2015-11-03 01:15:00,42526
2015-11-03 01:30:00,42617
2015-11-03 01:45:00,42623
2015-11-03 02:00:00,43028
2015-11-03 02:15:00,43143
2015-11-03 02:30:00,43310
2015-11-03 02:45:00,43560
2015-11-03 03:00:00,44112
2015-11-03 03:15:00,44687
2015-11-03 03:30:00,45095
2015-11-03 03:45:00,45781
2015-11-03 04:00:00,47299
2015-11-03 04:15:00,48035
2015-11-03 04:30:00,49340
2015-11-03 04:45:00,50770
2015-11-03 05:00:00,53820
2015-11-03 05:15:00,56530
2015-11-03 05:30:00,58209
2015-11-03 05:45:00,60093
2015-11-03 06:00:00,61803
2015-11-03 06:15:00,62621
2015-11-03 06:30:00,63629
2015-11-03 06:45:00,64445
2015-11-03 07:00:00,65307
2015-11-03 07:15:00,65645
2015-11-03 07:30:00,65850
2015-11-03 07:45:00,65980
2015-11-03 08:00:00,65622
2015-11-03 08:15:00,66018
2015-11-03 08:30:00,66415
2015-11-03 08:45:00,66627
2015-11-03 09:00:00,66762
2015-11-03 09:15:00,66732
2015-11-03 09:30:00,67050
2015-11-03 09:45:00,67124
2015-11-03 10:00:00,67126
2015-11-03 10:15:00,67666
2015-11-03 10:30:00,67660
2015-11-03 10:45:00,67855
2015-11-03 11:00:00,67077
2015-11-03 11:15:00,66839
2015-11-03 11:30:00,66436
2015-11-03 11:45:00,66386
2015-11-03 12:00:00,66515
2015-11-03 12:15:00,66538
2015-11-03 12:30:00,65487
2015-11-03 12:45:00,65092
2015-11-03 13:00:00,64876
2015-11-03 13:15:00,64763
2015-11-03 13:30:00,64616
2015-11-03 13:45:00,64357
2015-11-03 14:00:00,64230
2015-11-03 14:15:00,63817
2015-11-03 14:30:00,63728
2015-11-03 14:45:00,63268
2015-11-03 15:00:00,63199
2015-11-03 15:15:00,63072
2015-11-03 15:30:00,63363
2015-11-03 15:45:00,63951
2015-11-03 16:00:00,64881
2015-11-03 16:15:00,66336
2015-11-03 16:30:00,67684
2015-11-03 16:45:00,68090
2015-11-03 17:00:00,67825
2015-11-03 17:15:00,67743
2015-11-03 17:30:00,68122
2015-11-03 17:45:00,67904
2015-11-03 18:00:00,67641
2015-11-03 18:15:00,66829
2015-11-03 18:30:00,66303
2015-11-03 18:45:00,65510
2015-11-03 19:00:00,64222
2015-11-03 19:15:00,62948
2015-11-03 19:30:00,61755
2015-11-03 19:45:00,60690
2015-11-03 20:00:00,60013
2015-11-03 20:15:00,59365
2015-11-03 20:30:00,58358
2015-11-03 20:45:00,57072
2015-11-03 21:00:00,56559
2015-11-03 21:15:00,55816
2015-11-03 21:30:00,54679
2015-11-03 21:45:00,53574
2015-11-03 22:00:00,52440
2015-11-03 22:15:00,51317
2015-11-03 22:30:00,50247
2015-11-03 22:45:00,49019
2015-11-03 23:00:00,47271
2015-11-03 23:15:00,46643
2015-11-03 23:30:00,45955
2015-11-03 23:45:00,45389
2015-11-04 00:00:00,44859
2015-11-04 00:15:00,44429
2015-11-04 00:30:00,44175
2015-11-04 00:45:00,43854
2015-11-04 01:00:00,43626
2015-11-04 01:15:00,43337
2015-11-04 01:30:00,43417
2015-11-04 01:45:00,43438
2015-11-04 02:00:00,43728
2015-11-04 02:15:00,43932
2015-11-04 02:30:00,44228
2015-11-04 02:45:00,44315
2015-11-04 03:00:00,45128
2015-11-04 03:15:00,45507
2015-11-04 03:30:00,45856
2015-11-04 03:45:00,46590
2015-11-04 04:00:00,48100
2015-11-04 04:15:00,48702
2015-11-04 04:30:00,50121
2015-11-04 04:45:00,51307
2015-11-04 05:00:00,54358
2015-11-04 05:15:00,56896
2015-11-04 05:30:00,59016
2015-11-04 05:45:00,60485
2015-11-04 06:00:00,62354
2015-11-04 06:15:00,62810
2015-11-04 06:30:00,63879
2015-11-04 06:45:00,64122
2015-11-04 07:00:00,65162
2015-11-04 07:15:00,65706
2015-11-04 07:30:00,65974
2015-11-04 07:45:00,65997
2015-11-04 08:00:00,65672
2015-11-04 08:15:00,66032
2015-11-04 08:30:00,66471
2015-11-04 08:45:00,66621
2015-11-04 09:00:00,66630
2015-11-04 09:15:00,66803
2015-11-04 09:30:00,67100
2015-11-04 09:45:00,67240
2015-11-04 10:00:00,67413
2015-11-04 10:15:00,67704
2015-11-04 10:30:00,67801
2015-11-04 10:45:00,67962
2015-11-04 11:00:00,67098
2015-11-04 11:15:00,66604
2015-11-04 11:30:00,66482
2015-11-04 11:45:00,66452
2015-11-04 12:00:00,66373
2015-11-04 12:15:00,66399
2015-11-04 12:30:00,65674
2015-11-04 12:45:00,65242
2015-11-04 13:00:00,64990
2015-11-04 13:15:00,64856
2015-11-04 13:30:00,64401
2015-11-04 13:45:00,64538
2015-11-04 14:00:00,64413
2015-11-04 14:15:00,63887
2015-11-04 14:30:00,63733
2015-11-04 14:45:00,63162
2015-11-04 15:00:00,63262
2015-11-04 15:15:00,63429
2015-11-04 15:30:00,63729
2015-11-04 15:45:00,64520
2015-11-04 16:00:00,65553
2015-11-04 16:15:00,66440
2015-11-04 16:30:00,67782
2015-11-04 16:45:00,68026
2015-11-04 17:00:00,67580
2015-11-04 17:15:00,67420
2015-11-04 17:30:00,67665
2015-11-04 17:45:00,67361
2015-11-04 18:00:00,67105
2015-11-04 18:15:00,66215
2015-11-04 18:30:00,65593
2015-11-04 18:45:00,64899
2015-11-04 19:00:00,63453
2015-11-04 19:15:00,62342
2015-11-04 19:30:00,61161
2015-11-04 19:45:00,60251
2015-11-04 20:00:00,59458
2015-11-04 20:15:00,58671
2015-11-04 20:30:00,57843
2015-11-04 20:45:00,56505
2015-11-04 21:00:00,56249
2015-11-04 21:15:00,55245
2015-11-04 21:30:00,53973
2015-11-04 21:45:00,52866
2015-11-04 22:00:00,51524
2015-11-04 22:15:00,50499
2015-11-04 22:30:00,49304
2015-11-04 22:45:00,48092
2015-11-04 23:00:00,47483
2015-11-04 23:15:00,46760
2015-11-04 23:30:00,46217
2015-11-04 23:45:00,45672
2015-11-05 00:00:00,45019
2015-11-05 00:15:00,44532
2015-11-05 00:30:00,44320
2015-11-05 00:45:00,43958
2015-11-05 01:00:00,43655
2015-11-05 01:15:00,43401
2015-11-05 01:30:00,43582
2015-11-05 01:45:00,43585
2015-11-05 02:00:00,43824
2015-11-05 02:15:00,44014
2015-11-05 02:30:00,44183
2015-11-05 02:45:00,44428
2015-11-05 03:00:00,44985
2015-11-05 03:15:00,45309
2015-11-05 03:30:00,45553
2015-11-05 03:45:00,46309
2015-11-05 04:00:00,47861
2015-11-05 04:15:00,48453
2015-11-05 04:30:00,49861
2015-11-05 04:45:00,50939
2015-11-05 05:00:00,54012
2015-11-05 05:15:00,56636
2015-11-05 05:30:00,58792
2015-11-05 05:45:00,60756
2015-11-05 06:00:00,62192
2015-11-05 06:15:00,62932
2015-11-05 06:30:00,64309
2015-11-05 06:45:00,64592
2015-11-05 07:00:00,65434
2015-11-05 07:15:00,65795
2015-11-05 07:30:00,55432
2015-11-05 07:45:00,65813
2015-11-05 08:00:00,65586
2015-11-05 08:15:00,65801
2015-11-05 08:30:00,66070
2015-11-05 08:45:00,66255
2015-11-05 09:00:00,66653
2015-11-05 09:15:00,66554
2015-11-05 09:30:00,66948
2015-11-05 09:45:00,67094
2015-11-05 10:00:00,67261
2015-11-05 10:15:00,67670
2015-11-05 10:30:00,67788
2015-11-05 10:45:00,67850
2015-11-05 11:00:00,67174
2015-11-05 11:15:00,56118
2015-11-05 11:30:00,66654
2015-11-05 11:45:00,66604
2015-11-05 12:00:00,66445
2015-11-05 12:15:00,66497
2015-11-05 12:30:00,65743
2015-11-05 12:45:00,65298
2015-11-05 13:00:00,65126
2015-11-05 13:15:00,64847
2015-11-05 13:30:00,64960
2015-11-05 13:45:00,64819
2015-11-05 14:00:00,64528
2015-11-05 14:15:00,64321
2015-11-05 14:30:00,64043
2015-11-05 14:45:00,63308
2015-11-05 15:00:00,63672
2015-11-05 15:15:00,63731
2015-11-05 15:30:00,64361
2015-11-05 15:45:00,65013
2015-11-05 16:00:00,66168
2015-11-05 16:15:00,67086
2015-11-05 16:30:00,68248
2015-11-05 16:45:00,68463
2015-11-05 17:00:00,68024
2015-11-05 17:15:00,67997
2015-11-05 17:30:00,68083
2015-11-05 17:45:00,67862
2015-11-05 18:00:00,67400
2015-11-05 18:15:00,66609
2015-11-05 18:30:00,65909
2015-11-05 18:45:00,65167
2015-11-05 19:00:00,64019
2015-11-05 19:15:00,62708
2015-11-05 19:30:00,61196
2015-11-05 19:45:00,60285
2015-11-05 20:00:00,59531
2015-11-05 20:15:00,58705
2015-11-05 20:30:00,57695
2015-11-05 20:45:00,56743
2015-11-05 21:00:00,56111
2015-11-05 21:15:00,55401
2015-11-05 21:30:00,54211
2015-11-05 21:45:00,52970
2015-11-05 22:00:00,51938
2015-11-05 22:15:00,50819
2015-11-05 22:30:00,49738
2015-11-05 22:45:00,48677
2015-11-05 23:00:00,47788
2015-11-05 23:15:00,47004
2015-11-05 23:30:00,46232
2015-11-05 23:45:00,45683
2015-11-06 00:00:00,45131
2015-11-06 00:15:00,44699
2015-11-06 00:30:00,44411
2015-11-06 00:45:00,44241
2015-11-06 01:00:00,43851
